peak	gene	CV_amplitude	CV_phase	GF_LAG	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr5_120775548_120778362	Oas3	11.09432927	15.23294109	0.502567809	136.7246413	0.064726119	0.003031006	0.271815974
chr5_120811945_120814175	Oas1b	10.23651922	8.840360391	1.366299648	90.27827978	0.114502434	0.003065676	0.274925146
chr5_120886379_120888211	Oas1g	3.087219868	11.85202666	1.314381263	62.95369291	0.103094338	0.003046673	0.273220979
chr5_120906328_120908163	Oas1a	11.89553461	11.60278459	1.724135607	67.59610491	0.214105452	0.003571295	0.320268244
chr5_120923489_120925514	Oas1d	4.294734676	14.77131138	0.415031409	53.20108044	0.091116222	0.003044557	0.273031225
chr5_121190023_121192337	Ptpn11	85.98938527	10.84102754	0.660993796	383.8451099	0.020281701	0.002962406	0.265664064
chr5_121204001_121208379	Rpl6	87.99118683	11.20980072	0.782222424	431.5746027	0.008449303	0.002809574	0.251958306
chr5_121219546_121222988	Gm15800	73.90048509	11.59462161	0.240161593	332.2045649	0.144491156	0.003108708	0.27878421
chr5_121382188_121386532	Trafd1	99.13479677	10.18295712	0.648165885	694.618211	0.023320227	0.002962406	0.265664064
chr5_121396810_121400105	Naa25	59.34393979	12.18743803	0.573218697	348.0433719	0.048379563	0.003025337	0.271307597
chr5_121450978_121456071	Tmem116	108.6455099	11.24733237	1.510423627	564.5030587	0.135852923	0.003083617	0.276534089
chr5_121541969_121547306	Mapkapk5	164.6036221	11.28819421	0.993188536	752.0782882	0.049136461	0.003029888	0.271715716
chr5_121591723_121594998	Aldh2	30.27024013	11.20388761	0.261514395	230.7712233	0.140034023	0.003098497	0.277868449
chr5_121617864_121620888	Acad12	47.61753432	11.40389968	0.52335708	351.2999388	0.0599208	0.003031006	0.271815974
chr5_121659215_121662076	Brap	90.52482761	11.71890216	0.631815076	439.8782378	0.034792609	0.002999802	0.269017677
chr5_121710176_121716491	Atxn2	216.5530765	10.97608542	0.628991405	849.0481099	0.035447835	0.002999802	0.269017677
chr5_121833931_121840224	Sh2b3	88.7282314	11.72479856	0.294634507	608.5685869	0.128418137	0.003083617	0.276534089
chr5_121847631_121852406	Fam109a	113.3177694	11.08390425	20.20902073	705.1896573	0.228522796	0.003658777	0.328113573
chr5_122135100_122138183	Ccdc63	19.89888153	10.96995046	1.071326313	193.7144492	0.067210179	0.003031006	0.271815974
chr5_122157210_122164272	Ppp1cc	147.7649637	11.12588294	0.450910173	740.6635282	0.083027006	0.003039127	0.272544248
chr5_122263383_122265333	Tctn1	25.02702664	12.08227746	0.190031284	105.5729084	0.162516221	0.003136141	0.281244305
chr5_122283589_122288052	Pptc7	134.728383	11.28950495	19.89520674	502.8700749	0.281961371	0.00398475	0.357346319
chr5_122353567_122356095	Vps29	58.217139	11.28878597	1.036335008	250.0550538	0.059123448	0.003031006	0.271815974
chr5_122371289_122374407	Gpn3	31.07774696	11.50738963	1.386847509	209.5505006	0.119005572	0.003065676	0.274925146
chr5_122391152_122393617	Arpc3	67.83798818	10.80032459	1.498894257	345.5461196	0.13339129	0.003083617	0.276534089
chr5_122420736_122424033	Anapc7	51.35847121	10.52593335	0.987515376	339.1178075	0.047822174	0.003025331	0.271307075
chr5_122497617_122503498	Atp2a2	202.6949875	11.48253998	0.216230763	780.2366634	0.153524728	0.003120558	0.279846851
chr5_122613650_122615156	Ift81	12.41927319	10.37520257	1.220680404	92.1198044	0.091805057	0.003044557	0.273031225
chr5_122706749_122709723	P2rx4	75.7763058	11.28269143	1.093848196	365.4966955	0.072408388	0.003031006	0.271815974
chr5_122778369_122780182	Camkk2	19.63434048	11.50915656	0.472662088	139.6783297	0.071630844	0.003031006	0.271815974
chr5_122820527_122822226	Anapc5	23.2466978	10.6666041	0.80538952	150.9116363	0.013939676	0.002826415	0.25346857
chr5_122849067_122852558	Rnf34	60.13317527	10.53406986	0.912142866	448.060461	0.030340351	0.002999802	0.269017677
chr5_122986582_122991548	A930024E05Rik	68.71674795	11.30513679	19.16869206	408.3143312	0.392274252	0.004818063	0.432076517
chr5_123013327_123018130	Orai1	70.586085	11.49696371	0.208110729	455.6598734	0.155178166	0.003132746	0.280939867
chr5_123038326_123040056	Morn3	6.3466238	15.19808248	0.306932925	62.0021187	0.125784661	0.003083617	0.276534089
chr5_123075402_123077580	Tmem120b	27.47569542	13.35379263	0.925186235	115.7413114	0.033368005	0.002999802	0.269017677
chr5_123129668_123133011	Rhof	62.0789246	10.9179811	0.745924829	341.5800675	0.000154194	0.001914352	0.171676203
chr5_123227751_123230080	Psmd9	22.79620381	12.07067462	18.9688747	164.5446585	0.413019562	0.004990477	0.44753835
chr5_123343449_123346784	Bcl7a	38.85861032	10.82056542	0.373300313	208.1070561	0.106177585	0.003048531	0.273387593
chr5_123393901_123398951	Mlxip	120.0039568	11.6319293	0.390351039	539.0083989	0.096670559	0.003044557	0.273031225
chr5_123522921_123524754	Diablo	19.09525666	12.201269	20.12144053	145.81107	0.24718274	0.003773643	0.338414556
chr5_123571221_123573959	Vps33a	45.16059802	11.48267336	1.814736385	252.0426247	0.168777395	0.003162215	0.283582576
chr5_123682337_123685650	Clip1	65.4965129	12.29912444	20.11088867	302.2198144	0.249412554	0.003786903	0.339603703
chr5_123717543_123722551	Zcchc8	55.29722531	11.65404815	0.674217044	365.6205692	0.017148955	0.002878926	0.258177732
chr5_123745851_123750385	Kntc1	65.23885785	10.06806612	0.497108732	478.5552343	0.065987236	0.003031006	0.271815974
chr5_123861750_123863841	Niacr1	9.005713132	9.322033376	0.329504417	109.0855735	0.115794148	0.003065676	0.274925146
chr5_123906116_123909272	Denr	78.46199889	11.38652202	1.748352192	401.7255253	0.219345607	0.003607942	0.323554747
chr5_123929754_123931751	Ccdc62	79.55528531	11.31546585	1.258357734	364.2953815	0.100279217	0.003044557	0.273031225
chr5_123973317_123978888	Hip1r	63.15238611	10.92518922	20.32830908	361.697728	0.202693391	0.003510229	0.314792022
chr5_124027816_124033105	Vps37b	79.60716263	10.53088427	1.207673569	420.3810408	0.088875022	0.003044557	0.273031225
chr5_124090918_124095994	Abcb9	24.00180856	12.28858259	19.88221736	244.4631583	0.284572661	0.004005861	0.359239513
chr5_124111022_124114431	Ogfod2	39.17536121	12.3955682	0.641994714	276.8992214	0.032430088	0.002999802	0.269017677
chr5_124114840_124117350	Arl6ip4	62.75767754	11.47348694	20.0107751	306.0727568	0.258446537	0.003834345	0.343858192
chr5_124326580_124329318	2810006K23Rik	28.43640415	11.21918819	1.472190282	174.5971695	0.127680614	0.003083617	0.276534089
chr5_124350670_124355488	Cdk2ap1	161.0981848	11.36600567	20.10995271	653.2019812	0.249610146	0.003787877	0.339690996
chr5_124423519_124426787	Sbno1	82.26402391	10.7893496	1.021866917	458.5230401	0.05577635	0.003031006	0.271815974
chr5_124438640_124441311	Setd8	24.9076699	11.56981336	19.91801261	154.1895244	0.27736087	0.003953382	0.354533254
chr5_124477624_124478480	Rilpl2	22.35690965	13.28004666	20.30774671	79.89586446	0.207178012	0.003534392	0.316958872
chr5_124481811_124484962	Snrnp35	113.9045749	10.06073383	1.183183427	678.5624834	0.083352109	0.003039127	0.272544248
chr5_124530586_124532027	Rilpl1	11.67547582	12.19800992	18.57734882	56.68514511	0.448417115	0.0052942	0.474775779
chr5_124539813_124543908	Tmed2	82.08633292	11.02069327	0.336259344	404.516266	0.114312916	0.003065676	0.274925146
chr5_124551438_124554673	Ddx55	32.9472557	11.14472199	0.379926427	263.6524846	0.104720057	0.003048531	0.273387593
chr5_124577264_124580454	Gtf2h3	38.62484476	10.62067915	0.75037354	265.3731501	0.000900305	0.002506402	0.224770327
chr5_124862465_124864376	Zfp664	36.14704774	11.39053982	19.8644362	157.8171583	0.288136582	0.00403101	0.361494829
chr5_125177142_125180441	Ncor2	28.49529397	12.09898152	0.61272337	191.6173154	0.039221902	0.002999802	0.269017677
chr5_125387995_125391099	Ubc	407.5384515	10.327249	2.093966168	1710.479618	0.279779776	0.003970547	0.356072619
chr5_125432579_125434590	Dhx37	36.40111778	11.3248023	20.29767854	161.8187772	0.209369095	0.003546108	0.318009513
chr5_125440567_125443188	Bri3bp	46.90879441	12.2190655	20.34145434	265.4441823	0.199819668	0.003497583	0.313657888
chr5_125474783_125478571	Aacs	27.40047669	12.07213146	18.70645931	220.974526	0.441438174	0.005239833	0.469900187
chr5_127614693_127618070	Slc15a4	71.81312888	10.84228899	1.146515398	358.1880142	0.075069039	0.003034327	0.272113824
chr5_127631978_127633651	Glt1d1	8.671044783	12.33165453	19.71906944	60.0115879	0.316795082	0.004238793	0.380128492
chr5_129018945_129022170	Ran	91.89468794	11.36073068	20.23150279	378.3956008	0.223690156	0.003633236	0.325823094
chr5_129096002_129098672	Gpr133	4.475500015	13.04507716	19.8057946	111.7919612	0.299801345	0.004105152	0.368143735
chr5_129500005_129503424	Sfswap	112.5340191	10.49080675	1.098846062	728.3585569	0.073561161	0.003031006	0.271815974
chr5_129583148_129585758	Mmp17	13.6899465	11.72168748	0.380795739	113.1879302	0.098818651	0.003044557	0.273031225
chr5_129668640_129670829	Zfp11	26.28184147	9.823009039	0.731630004	158.4233611	0.003542544	0.002716355	0.243598609
chr5_129714930_129716636	Mrps17	35.18564722	11.42685841	2.051436959	197.4547751	0.271167021	0.003911381	0.35076668
chr5_129724174_129726779	Gbas	120.8247788	10.4983108	1.24249406	544.0642371	0.096713743	0.003044557	0.273031225
chr5_129785887_129789768	Cct6a	100.4952838	9.71328448	2.556260954	504.158361	0.356290775	0.004532771	0.406491956
chr5_129846534_129848719	Sumf2	12.63618146	10.09253	0.286792612	141.8634527	0.130095964	0.003083617	0.276534089
chr5_129884200_129888320	Chchd2	80.84820913	10.74572381	0.655564654	382.0050362	0.029279916	0.002999802	0.269017677
chr5_129908043_129909532	4930579G22Rik	11.35095904	14.44588759	1.020504761	80.65708648	0.055461128	0.003031006	0.271815974
chr5_129941922_129943794	Vkorc1l1	47.80327716	11.96892744	1.056934584	174.0162673	0.063885632	0.003031006	0.271815974
chr5_130001498_130003487	Gusb	23.50808314	11.30357956	0.610028234	121.9089018	0.039847	0.002999802	0.269017677
chr5_130022820_130025090	Asl	16.51122216	9.888904714	19.75597297	130.7405727	0.309602067	0.004187136	0.375495978
chr5_130028352_130031411	Crcp	30.15243341	10.95787433	0.724973908	179.3811176	0.005120226	0.002716355	0.243598609
chr5_130170294_130174114	Rabgef1	102.8248113	10.86964803	1.299686551	504.8340393	0.099858079	0.003044557	0.273031225
chr5_130221089_130224744	0610007L01Rik	105.9220428	11.58414979	1.07069539	489.765352	0.067064479	0.003031006	0.271815974
chr5_130253346_130258045	Tyw1	110.4804847	10.68609584	3.408150953	644.7710037	0.446351252	0.005274826	0.473038325
chr5_132541020_132543583	Auts2	3.51646517	17.88899315	19.80507797	65.83904637	0.29994304	0.004106399	0.368255569
chr5_134098838_134103984	Gatsl2	39.04047382	10.90289098	19.26892282	328.7916962	0.375135302	0.004683353	0.419995923
chr5_134175123_134177242	Wbscr16	62.43816381	11.60476213	1.895266425	251.5326528	0.250711374	0.003792971	0.340147809
chr5_134182615_134185202	Gtf2ird2	88.72949467	11.59057582	3.321626796	374.5333362	0.445566332	0.005269552	0.4725654
chr5_134312444_134316455	Gtf2i	94.4586751	11.57310943	0.34137111	488.6445596	0.113191506	0.003065676	0.274925146
chr5_134453052_134457270	Gtf2ird1	101.5044375	11.36749319	0.388400296	506.8822735	0.097109206	0.003044557	0.273031225
chr5_134546526_134553354	Clip2	174.1206565	12.03701105	0.159017755	770.5619943	0.168676254	0.003162215	0.283582576
chr5_134582055_134584530	Rfc2	16.41863036	12.37356084	1.5788044	119.768245	0.140438263	0.003101398	0.278128651
chr5_134637040_134640368	Eif4h	175.4207575	10.57799662	0.570425157	854.8584938	0.049026715	0.003029888	0.271715716
chr5_134687805_134689650	Limk1	16.07548897	11.21203045	1.919721079	76.59380037	0.255857923	0.003830599	0.343522238
chr5_134931008_134934668	Wbscr27	32.65298132	11.00991678	1.728071591	203.6117734	0.161304774	0.003132851	0.280949289
chr5_134943242_134948214	Cldn4	64.84373917	12.02469859	1.168590903	272.9720982	0.080057672	0.003034602	0.272138497
chr5_134985653_134990246	Cldn3	406.3876371	11.22212282	20.10316276	2047.18393	0.251042619	0.003794541	0.340288633
chr5_134999157_135002931	Wbscr25	20.6286911	12.43430361	1.300947158	246.8460617	0.100135828	0.003044557	0.273031225
chr5_135007499_135014173	Abhd11	261.0690944	11.21973898	1.040184071	1100.261052	0.060013579	0.003031006	0.271815974
chr5_135022929_135024395	Stx1a	11.73568686	13.33399537	20.27332923	63.05612484	0.214654914	0.003576855	0.320766936
chr5_135062826_135066447	Dnajc30	64.32949159	11.04754574	0.481181058	404.7958604	0.069664942	0.003031006	0.271815974
chr5_135075823_135079038	Vps37d	38.38911406	12.34081216	20.18076705	194.5983896	0.234571792	0.003696101	0.331460731
chr5_135106301_135110713	Mlxipl	109.7698725	11.85891768	0.157836891	477.0276394	0.168910433	0.003162215	0.283582576
chr5_135148083_135151718	Tbl2	43.94162702	10.99512123	0.96272362	251.5591537	0.04207597	0.002999802	0.269017677
chr5_135167350_135170386	Bcl7b	101.2611518	11.04409976	2.115483146	498.8416903	0.284110866	0.004003129	0.358994506
chr5_135186024_135191290	Baz1b	86.85778648	11.34800424	19.77415875	457.1775255	0.306036478	0.004157855	0.372870106
chr5_135249706_135251782	Fzd9	13.33057158	14.50194493	1.607341976	66.68939183	0.146392222	0.003108708	0.27878421
chr5_135357681_135357838	Trim50	4.184041598	4.504509667	3.302243114	14.64906363	0.442721294	0.005248607	0.470687105
chr5_135369011_135371379	Nsun5	44.39411595	10.48598865	1.071798803	283.1593427	0.06731929	0.003031006	0.271815974
chr5_135392097_135395361	Pom121	119.5421301	11.98863761	1.030911838	542.1336286	0.057869056	0.003031006	0.271815974
chr5_135544427_135546132	Hip1	14.07458071	13.81177233	0.543581719	50.4626412	0.055242073	0.003031006	0.271815974
chr5_135562791_135565982	Ccl26	3.179411971	14.9143543	1.611827906	85.53117854	0.189564997	0.003434117	0.307966338
chr5_135632403_135634029	Rhbdd2	14.80617058	12.73098131	0.554269015	96.63654454	0.052768238	0.003031006	0.271815974
chr5_135688080_135691596	Por	81.36438443	11.61926188	1.998864099	386.0154645	0.260426737	0.003844481	0.344767216
chr5_135742023_135745238	Tmem120a	62.96519495	10.96150973	0.198007065	304.6657817	0.15723377	0.003132851	0.280949289
chr5_135776411_135785098	Mdh2	131.2155927	11.63392506	0.532318981	813.2643186	0.057848031	0.003031006	0.271815974
chr5_135932005_135935753	Ywhag	92.60354805	10.47371665	0.664279737	361.0579578	0.027256312	0.002999802	0.269017677
chr5_135994337_135996609	Dtx2	28.63760445	11.93846602	0.638169292	200.5701244	0.033317968	0.002999802	0.269017677
chr5_136083069_136085798	Rasa4	14.67321016	10.82473994	19.95404329	110.7288218	0.270052224	0.003903703	0.350078124
chr5_136115761_136118635	Polr2j	43.90909136	10.34580453	1.321192481	292.3617599	0.104593323	0.003048531	0.273387593
chr5_136134605_136137897	Lrwd1	45.26508994	11.53507525	19.4457971	254.9300438	0.355917311	0.004529469	0.406195847
chr5_136169441_136174949	Orai2	76.65652835	10.95009098	0.63611319	377.1807035	0.033795157	0.002999802	0.269017677
chr5_136197575_136200462	Prkrip1	75.31077255	11.05536838	0.73057744	385.2788701	0.003792033	0.002716355	0.243598609
chr5_136564662_136569249	Cux1	111.8592429	11.21864376	20.14329087	565.9075871	0.242552566	0.003745733	0.335911638
chr5_136907604_136909656	Rabl5	25.78301096	10.95447362	0.554581913	93.91550205	0.052695796	0.003031006	0.271815974
chr5_136918453_136920351	4933404O12Rik	22.50401848	11.63540435	1.569042815	120.3980128	0.138398241	0.003089419	0.277054343
chr5_136952366_136955220	Fis1	20.52270289	10.89671292	20.25531429	194.5461985	0.796341278	0.00908289	0.814539707
chr5_136963630_136970934	Cldn15	236.9349431	11.6848046	19.54015113	1337.597947	0.33859526	0.004384873	0.393228761
chr5_136985773_136988444	Plod3	77.38616379	11.66523635	0.96894333	355.0857217	0.043517972	0.003003691	0.269366416
chr5_137044688_137046430	Ap1s1	33.1667639	11.37026198	20.2940823	173.3467447	0.210150956	0.003550519	0.318405099
chr5_137114594_137117287	Trim56	53.93671598	9.825220343	0.624132443	312.5048751	0.036575242	0.002999802	0.269017677
chr5_137276289_137280008	Ache	26.32617124	11.37397958	2.826641406	260.4054449	0.391486473	0.004814055	0.431717107
chr5_137292489_137296299	Ufsp1	79.36184082	12.24635548	20.27844012	393.2652872	0.213546987	0.003568872	0.320050987
chr5_137303844_137308695	Srrt	71.62925752	10.27930308	0.287301988	452.9799593	0.129987013	0.003083617	0.276534089
chr5_137332634_137335413	Slc12a9	28.66449564	11.14588661	19.64131204	146.8945152	0.331761023	0.004332834	0.388561943
chr5_137348241_137353244	Ephb4	81.09616279	11.07952221	19.87720753	346.7493682	0.285578047	0.004010501	0.359655645
chr5_137500192_137503789	Pop7	101.9090579	11.31979341	0.674889153	480.4940383	0.024792412	0.002962406	0.265664064
chr5_137509468_137512356	Gigyf1	68.588172	11.1443146	0.578085049	316.5501342	0.047252082	0.003018023	0.270651711
chr5_137529370_137535883	Gnb2	158.6044857	10.87378233	0.180352787	1054.273221	0.164440593	0.003146768	0.282197389
chr5_137598865_137604736	Mospd3	92.56614083	10.96270027	0.582663991	584.5779647	0.04619103	0.003010649	0.269990427
chr5_137627812_137632418	Lrch4	70.8346194	11.36579681	0.403909507	421.9320547	0.093620272	0.003044557	0.273031225
chr5_137682085_137685060	Agfg2	30.88049317	12.92161545	20.29782789	153.4146797	0.209336616	0.003545941	0.317994583
chr5_137738411_137742647	6430598A04Rik	25.24664396	12.10819792	0.233298064	230.8410599	0.145922047	0.003108708	0.27878421
chr5_137744968_137749750	Tsc22d4	97.17794988	11.00521846	20.26052295	548.1535321	0.217427344	0.003595905	0.322475289
chr5_137776430_137782097	Ppp1r35	36.39055342	11.26400753	0.923469826	324.9652684	0.032969638	0.002999802	0.269017677
chr5_137782533_137788521	Zcwpw1	117.4302253	10.85938943	0.763815181	574.9159025	0.004086408	0.002716355	0.243598609
chr5_137917308_137923821	Cyp3a13	74.86012377	9.91215357	3.263673267	504.9860093	0.873801558	0.009835924	0.882070661
chr5_138084324_138090264	Zkscan1	105.213709	10.83934383	0.2603198	586.396454	0.135751947	0.003083617	0.276534089
chr5_138116115_138118962	Zscan21	46.91245343	11.1557401	0.721370691	344.0502419	0.005974275	0.002747102	0.246355878
chr5_138154261_138156169	Zfp113	39.91070823	10.7989151	0.901048039	260.3451102	0.027764352	0.002999802	0.269017677
chr5_138160285_138162884	Cops6	23.19842438	10.95920878	0.473267899	166.6350372	0.071491069	0.003031006	0.271815974
chr5_138168653_138173230	Ap4m1	64.525665	11.33837186	0.230669287	340.943938	0.150581637	0.003109683	0.278871637
chr5_138185095_138188793	Cnpy4	48.09787918	10.52477868	0.682410548	349.5706368	0.01520756	0.002858815	0.256374201
