Chromosome,Start,End,Name,Start_b,End_b,Name_b,Strand,Distance
chr6,24320717,24324377,13408,24168092,24170092,Slc13a1,-,150626
chr6,24525941,24529769,13409,24526144,24528144,Asb15,+,0
chr6,24661039,24666345,13410,24664995,24666995,Wasl,-,0
chr6,24705743,24708761,13411,24731245,24733245,Hyal6,+,22485
chr6,24954843,24956904,13412,24956125,24958125,Tmem229a,-,0
chr6,25807879,25809986,13413,25809226,25811226,Pot1a,-,0
chr6,28260043,28263077,13414,28261601,28263601,Zfp800,-,0
chr6,28419113,28426556,13415,28421640,28423640,Arf5,+,0
chr6,28469313,28471076,13416,28478348,28480348,Snd1,+,7273
chr6,28478881,28482784,13417,28478348,28480348,Snd1,+,0
chr6,28831562,28833898,13418,28831747,28833747,Lrrc4,-,0
chr6,28927519,28930241,13419,29020619,29022619,Mir129-1,+,90379
chr6,29162854,29165366,13420,29164724,29166724,Rbm28,-,0
chr6,29169662,29171809,13421,29164724,29166724,Rbm28,-,2939
chr6,29210896,29212938,13422,29212271,29214271,Impdh1,-,0
chr6,29214267,29216817,13423,29212271,29214271,Impdh1,-,0
chr6,29272008,29274005,13424,29270488,29272488,Hilpda,+,0
chr6,29347018,29349650,13425,29346119,29348119,Calu,+,0
chr6,29467062,29469295,13426,29465783,29467783,Atp6v1f,+,0
chr6,29526145,29528605,13427,29524625,29526625,Irf5,+,0
chr6,29607764,29610724,13428,29609607,29611607,Tnpo3,-,0
chr6,29693466,29695035,13429,29692256,29694256,Tspan33,+,0
chr6,29734935,29737248,13430,29733497,29735497,Smo,+,0
chr6,29747416,29749397,13431,29733497,29735497,Smo,+,11920
chr6,29767412,29771460,13432,29766443,29768443,Ahcyl2,+,0
chr6,29846518,29851699,13433,29915013,29917013,Fam40b,+,63315
chr6,29852627,29858944,13434,29915013,29917013,Fam40b,+,56070
chr6,29916159,29918347,13435,29915013,29917013,Fam40b,+,0
chr6,29984640,29986130,13436,29983329,29985329,1700023L04Rik,+,0
chr6,30046783,30050329,13437,30045988,30047988,Nrf1,+,0
chr6,30172210,30176513,13438,30174623,30176623,BB283400,+,0
chr6,30300336,30305341,13439,30304539,30306539,Ube2h,-,0
chr6,30390181,30391802,13440,30391010,30393010,Zc3hc1,-,0
chr6,30400600,30403924,13441,30399909,30401909,Klhdc10,+,0
chr6,30508559,30510430,13442,30507849,30509849,1700025E21Rik,+,0
chr6,30692518,30694479,13443,30693682,30695682,Tsga14,-,0
chr6,30804497,30805247,13444,30739299,30741299,Mir335,+,63199
chr6,30895357,30897652,13445,30896760,30898760,Copg2,-,0
chr6,31067159,31069359,13446,31063093,31065093,Mir29b-1,-,2067
chr6,31076821,31079855,13447,31063093,31065093,Mir29b-1,-,11729
chr6,31112312,31116950,13448,31063093,31065093,Mir29b-1,-,47220
chr6,31122352,31128019,13449,31063093,31065093,Mir29b-1,-,57260
chr6,31132201,31134252,13450,31063093,31065093,Mir29b-1,-,67109
chr6,31147233,31150321,13451,31218351,31220351,2210408F21Rik,+,68031
chr6,31158516,31161507,13452,31218351,31220351,2210408F21Rik,+,56845
chr6,31175409,31177237,13453,31218351,31220351,2210408F21Rik,+,41115
chr6,31215854,31219117,13454,31218351,31220351,2210408F21Rik,+,0
chr6,31317395,31319222,13455,31396828,31398828,Mkln1,+,77607
chr6,31397796,31401646,13456,31396828,31398828,Mkln1,+,0
chr6,31595831,31595977,13457,31563937,31565937,Podxl,-,29895
chr6,31596148,31596312,13458,31563937,31565937,Podxl,-,30212
chr6,31802947,31804790,13459,31563937,31565937,Podxl,-,237011
chr6,32888344,32891581,13460,33060152,33062152,Chchd3,-,168572
chr6,33058378,33060540,13461,33060152,33062152,Chchd3,-,0
chr6,33248795,33250072,13462,33247150,33249150,Exoc4,+,0
chr6,34028738,34030309,13463,34027448,34029448,Lrguk,+,0
chr6,34154499,34156724,13464,34177054,34179054,Slc35b4,-,20331
chr6,34174354,34177342,13465,34177054,34179054,Slc35b4,-,0
chr6,34316161,34318651,13466,34317443,34319443,Gm6644,-,0
chr6,34383653,34385286,13467,34382247,34384247,Akr1b10,+,0
chr6,34412002,34413699,13468,34410362,34412362,Akr1b7,+,0
chr6,34474977,34481941,13469,34474356,34476356,Bpgm,+,0
chr6,34492822,34497624,13470,34474356,34476356,Bpgm,+,16467
chr6,34780043,34781590,13471,34778432,34780432,Agbl3,+,0
chr6,34861748,34867845,13472,34861146,34863146,Tmem140,+,0
chr6,34876744,34878918,13473,34878065,34880065,3110062M04Rik,-,0
chr6,34910072,34911634,13474,34910831,34912831,Wdr91,-,0
chr6,34985842,34989026,13475,34977999,34979999,2010107G12Rik,-,5844
chr6,35131451,35135088,13476,35133737,35135737,Cnot4,-,0
chr6,35176881,35179353,13477,35175616,35177616,Nup205,+,0
chr6,35252003,35254044,13478,35250699,35252699,1810058I24Rik,+,0
chr6,35537880,35540286,13479,35539888,35541888,Mtpn,-,0
chr6,37387316,37391214,13480,37442148,37444148,Creb3l2,-,50935
chr6,37396135,37402342,13481,37442148,37444148,Creb3l2,-,39807
chr6,37439577,37443526,13482,37442148,37444148,Creb3l2,-,0
chr6,37870021,37872857,13483,37868811,37870811,Trim24,+,0
chr6,38253217,38254769,13484,38254009,38256009,D630045J12Rik,-,0
chr6,38298261,38299905,13485,38299259,38301259,Zc3hav1l,-,0
chr6,38340760,38344104,13486,38354603,38356603,Zc3hav1,-,10500
chr6,38351118,38356132,13487,38354603,38356603,Zc3hav1,-,0
chr6,38380408,38382443,13488,38379524,38381524,Ttc26,+,0
chr6,38432678,38436440,13489,38431925,38433925,Ubn2,+,0
chr6,38532285,38536642,13490,38532861,38534861,1110001J03Rik,+,0
chr6,38549428,38554058,13491,38549444,38551444,Luc7l2,+,0
chr6,38827466,38829830,13492,38876190,38878190,Hipk2,-,46361
chr6,38847054,38850050,13493,38876190,38878190,Hipk2,-,26141
chr6,38851444,38854576,13494,38876190,38878190,Hipk2,-,21615
chr6,38872878,38877509,13495,38876190,38878190,Hipk2,-,0
chr6,38881364,38884214,13496,38876190,38878190,Hipk2,-,3175
chr6,39114566,39119902,13497,39116473,39118473,4930599N23Rik,+,0
chr6,39203051,39208948,13498,39206773,39208773,Jhdm1d,-,0
chr6,39241192,39245676,13499,39206773,39208773,Jhdm1d,-,32420
chr6,39253927,39259686,13500,39206773,39208773,Jhdm1d,-,45155
chr6,39263338,39265422,13501,39206773,39208773,Jhdm1d,-,54566
chr6,39266328,39270201,13502,39206773,39208773,Jhdm1d,-,57556
chr6,39375560,39378381,13503,39377707,39379707,Slc37a3,-,0
chr6,39380253,39382992,13504,39379428,39381428,Rab19,+,0
chr6,39415843,39421733,13505,39420369,39422369,Mkrn1,-,0
chr6,39427486,39429400,13506,39420369,39422369,Mkrn1,-,5118
chr6,39454513,39457056,13507,39420369,39422369,Mkrn1,-,32145
chr6,39573170,39575435,13508,39571876,39573876,Adck2,+,0
chr6,39591510,39594410,13509,39590583,39592583,Ndufb2,+,0
chr6,39723583,39726267,13510,39725463,39727463,Braf,-,0
chr6,39780477,39782055,13511,39810936,39812936,Mrps33,-,28882
chr6,39809579,39811455,13512,39810936,39812936,Mrps33,-,0
chr6,40236507,40238175,13513,40323478,40325478,Agk,+,85304
chr6,40324725,40326473,13514,40323478,40325478,Agk,+,0
chr6,40434458,40436872,13515,40436133,40438133,E330009J07Rik,-,0
chr6,40470168,40473259,13516,40469415,40471415,Ssbp1,+,0
chr6,40627584,40633240,13517,40626831,40628831,Mgam,+,0
chr6,40633390,40636876,13518,40626831,40628831,Mgam,+,4560
chr6,40777717,40782152,13519,40887494,40889494,Moxd2,-,105343
chr6,40793301,40796218,13520,40887494,40889494,Moxd2,-,91277
chr6,42226737,42230656,13521,42213328,42215328,Tas2r144,+,11410
chr6,42245462,42247458,13522,42243935,42245935,Gstk1,+,0
chr6,42261779,42262722,13523,42259970,42261970,Tmem139,+,0
chr6,42263699,42267720,13524,42263039,42265039,Casp2,+,0
chr6,42348671,42353997,13525,42347828,42349828,Zyx,+,0
chr6,42368955,42374421,13526,42368671,42370671,2010310C07Rik,+,0
chr6,42644227,42645546,13527,42645041,42647041,Fam115c,-,0
chr6,42691938,42693409,13528,42693059,42695059,Fam115a,-,0
chr6,43264564,43268375,13529,43263644,43265644,Arhgef5,+,0
chr6,43291563,43294660,13530,43309554,43311554,Nobox,-,14895
chr6,43636740,43638709,13531,43666175,43668175,Tpk1,-,27467
chr6,43664810,43667014,13532,43666175,43668175,Tpk1,-,0
chr6,44792930,44793302,13533,45058061,45060061,Cntnap2,+,264760
chr6,47305305,47307537,13534,47452324,47454324,Cul1,+,144788
chr6,47340369,47342460,13535,47452324,47454324,Cul1,+,109865
chr6,47452103,47457142,13536,47452324,47454324,Cul1,+,0
chr6,47592122,47596420,13537,47595030,47597030,Ezh2,-,0
chr6,47652662,47653363,13538,47595030,47597030,Ezh2,-,55633
chr6,47655053,47656401,13539,47595030,47597030,Ezh2,-,58024
chr6,47678774,47687109,13540,47752925,47754925,Rn4.5s,-,65817
chr6,47737111,47741071,13541,47752925,47754925,Rn4.5s,-,11855
chr6,47743399,47745561,13542,47752925,47754925,Rn4.5s,-,7365
chr6,47748211,47749828,13543,47752925,47754925,Rn4.5s,-,3098
chr6,47750843,47754742,13544,47752925,47754925,Rn4.5s,-,0
chr6,47757708,47758210,13545,47752925,47754925,Rn4.5s,-,2784
chr6,47762952,47764561,13546,47752925,47754925,Rn4.5s,-,8028
chr6,47767219,47769279,13547,47752925,47754925,Rn4.5s,-,12295
chr6,47770486,47773600,13548,47752925,47754925,Rn4.5s,-,15562
chr6,47777009,47777298,13549,47752925,47754925,Rn4.5s,-,22085
chr6,47777886,47778665,13550,47752925,47754925,Rn4.5s,-,22962
chr6,47780271,47782873,13551,47803652,47805652,Mir704,-,20780
chr6,47787726,47789462,13552,47803652,47805652,Mir704,-,14191
chr6,47810296,47814803,13553,47813512,47815512,Pdia4,-,0
chr6,47829100,47831496,13554,47830505,47832505,Zfp786,-,0
chr6,47835032,47838012,13555,47833661,47835661,Zfp398,+,0
chr6,47876844,47880326,13556,47875555,47877555,Zfp282,+,0
chr6,47919865,47922837,13557,47918568,47920568,Zfp212,+,0
chr6,47942320,47944138,13558,47941175,47943175,Zfp783,+,0
chr6,47952398,47955263,13559,47951390,47953390,Zfp956,+,0
chr6,48045997,48049756,13560,48048114,48050114,Zfp777,-,0
chr6,48084632,48087262,13561,48086593,48088593,Zfp746,-,0
chr6,48120804,48121787,13562,48086593,48088593,Zfp746,-,32212
chr6,48394908,48396707,13563,48393586,48395586,Krba1,+,0
chr6,48410429,48414085,13564,48393586,48395586,Krba1,+,14844
chr6,48443443,48446773,13565,48445825,48447825,Zfp467,-,0
chr6,48464707,48468294,13566,48446229,48448229,Sspo,+,16479
chr6,48503905,48505304,13567,48502339,48504339,Zfp862,+,0
chr6,48537021,48539075,13568,48535569,48537569,Atp6v0e2,+,0
chr6,48553922,48555609,13569,48552799,48554799,Lrrc61,+,0
chr6,48593043,48595186,13570,48591883,48593883,Repin1,+,0
chr6,48601212,48603066,13571,48591883,48593883,Repin1,+,7330
chr6,48675263,48677445,13572,48674135,48676135,Gimap9,+,0
chr6,48738804,48743869,13573,48737047,48739047,Gimap1,+,0
chr6,48838784,48842574,13574,48839483,48841483,Tmem176a,+,0
chr6,48863862,48866990,13575,48841374,48843374,Tmem176b,-,20489
chr6,48872667,48877879,13576,48893255,48895255,Abp1,+,15377
chr6,48893892,48900104,13577,48893255,48895255,Abp1,+,0
chr6,49073050,49075737,13578,49071795,49073795,2410003K15Rik,+,0
chr6,49213556,49215772,13579,49214954,49216954,Igf2bp3,-,0
chr6,49236067,49236971,13580,49214954,49216954,Igf2bp3,-,19114
chr6,49261235,49264623,13581,49264052,49266052,Tra2a,-,0
chr6,49319031,49320307,13582,49317353,49319353,Ccdc126,+,0
chr6,49366828,49369195,13583,49365739,49367739,D330028D13Rik,+,0
chr6,50109264,50112720,13584,50108241,50110241,Mpp6,+,0
chr6,50256943,50264761,13585,50261769,50263769,Dfna5,-,0
chr6,50274103,50275563,13586,50261769,50263769,Dfna5,-,10335
chr6,50278936,50280862,13587,50261769,50263769,Dfna5,-,15168
chr6,50356896,50359934,13588,50261769,50263769,Dfna5,-,93128
chr6,50362802,50364691,13589,50456170,50458170,Osbpl3,-,91480
chr6,50371015,50373401,13590,50456170,50458170,Osbpl3,-,82770
chr6,50380404,50383133,13591,50456170,50458170,Osbpl3,-,73038
chr6,50453506,50456858,13592,50456170,50458170,Osbpl3,-,0
chr6,50564388,50568025,13593,50564643,50566643,5430402O13Rik,+,0
chr6,50595879,50597578,13594,50596590,50598590,4921507P07Rik,-,0
chr6,51047209,51047665,13595,51269910,51271910,Mir148a,-,222246
chr6,51207078,51208949,13596,51269910,51271910,Mir148a,-,60962
chr6,51269134,51271671,13597,51269910,51271910,Mir148a,-,0
chr6,51319838,51321723,13598,51269910,51271910,Mir148a,-,47929
chr6,51378975,51380446,13599,51430670,51432670,Nfe2l3,+,50225
chr6,51466097,51473029,13600,51468616,51470616,Cbx3,+,0
chr6,51543831,51546315,13601,51521903,51523903,Snx10,+,19929
chr6,51684656,51684818,13602,51521903,51523903,Snx10,+,160754
chr6,52011542,52013601,13603,52012549,52014549,Skap2,-,0
chr6,52485661,52487682,13604,52490451,52492451,1700094M24Rik,+,2770
chr6,52600577,52602718,13605,52640300,52642300,Hibadh,-,37583
chr6,52638408,52640996,13606,52640300,52642300,Hibadh,-,0
chr6,52678730,52683747,13607,52711729,52713729,Tax1bp1,+,27983
chr6,52703381,52706817,13608,52711729,52713729,Tax1bp1,+,4913
chr6,52712756,52716980,13609,52711729,52713729,Tax1bp1,+,0
chr6,54019927,54021758,13610,54037932,54039932,Chn2,+,16175
chr6,54038249,54042180,13611,54037932,54039932,Chn2,+,0
chr6,54201354,54204053,13612,54325012,54327012,Prr15,+,120960
chr6,54239411,54242245,13613,54325012,54327012,Prr15,+,82768
chr6,54253276,54255834,13614,54325012,54327012,Prr15,+,69179
chr6,54277994,54280374,13615,54325012,54327012,Prr15,+,44639
chr6,54288642,54291156,13616,54325012,54327012,Prr15,+,33857
chr6,54326132,54334670,13617,54325012,54327012,Prr15,+,0
chr6,54351183,54356673,13618,54325012,54327012,Prr15,+,24172
chr6,54363165,54365780,13619,54325012,54327012,Prr15,+,36154
chr6,54383485,54385663,13620,54430221,54432221,9130019P16Rik,-,44559
chr6,54428624,54431266,13621,54430221,54432221,9130019P16Rik,-,0
chr6,54472140,54474673,13622,54450883,54452883,Wipf3,+,19258
chr6,54592545,54598430,13623,54593111,54595111,Plekha8,+,0
chr6,54680539,54682738,13624,54679772,54681772,2410066E13Rik,+,0
chr6,54698697,54700337,13625,54679772,54681772,2410066E13Rik,+,16926
chr6,54815511,54819055,13626,54814916,54816916,Znrf2,+,0
chr6,54854797,54856900,13627,54814916,54816916,Znrf2,+,37882
chr6,54971343,54973612,13628,54972612,54974612,Nod1,-,0
chr6,54990449,54993631,13629,54992867,54994867,Ggct,-,0
chr6,55037189,55039716,13630,55036001,55038001,Gars,+,0
chr6,55323009,55325329,13631,55334299,55336299,Aqp1,+,8971
chr6,55335498,55343128,13632,55334299,55336299,Aqp1,+,0
chr6,55356330,55358502,13633,55374295,55376295,Ghrhr,+,15794
chr6,55506877,55511116,13634,55449980,55451980,Adcyap1r1,+,54898
chr6,56233280,56234113,13635,56369634,56371634,Pde1c,-,135522
chr6,56703589,56705469,13636,56704699,56706699,Lsm5,-,0
chr6,56714002,56717208,13637,56712905,56714905,Avl9,+,0
chr6,56795048,56799093,13638,56797813,56799813,Kbtbd2,-,0
chr6,56831313,56832965,13639,56830059,56832059,Fkbp9,+,0
chr6,56899505,56903510,13640,56923932,56925932,Nt5c3,-,20423
chr6,56917520,56918991,13641,56923932,56925932,Nt5c3,-,4942
chr6,56921654,56925061,13642,56923932,56925932,Nt5c3,-,0
chr6,57534019,57536679,13643,57535426,57537426,Ppm1k,-,0
chr6,57580441,57583094,13644,57578992,57580992,Herc6,+,0
chr6,57690687,57693155,13645,57692078,57694078,Pigy,-,0
chr6,57702077,57704264,13646,57700455,57702455,Lancl2,+,0
chr6,57811583,57813345,13647,57825125,57827125,Vopp1,-,11781
chr6,57823936,57826189,13648,57825125,57827125,Vopp1,-,0
chr6,58597960,58598200,13649,58594672,58596672,Abcg2,+,1289
chr6,58610196,58611686,13650,58594672,58596672,Abcg2,+,13525
chr6,58639016,58645815,13651,58594672,58596672,Abcg2,+,42345
chr6,58659803,58662023,13652,58594672,58596672,Abcg2,+,63132
chr6,58830768,58833459,13653,58831700,58833700,Herc3,+,0
chr6,59022391,59025217,13654,59024502,59026502,Fam13a,-,0
chr6,59208541,59210239,13655,59206870,59208870,Tigd2,+,0
chr6,59412314,59416371,13656,59426290,59428290,Gprin3,-,9920
chr6,59423229,59426969,13657,59426290,59428290,Gprin3,-,0
chr6,60687167,60687336,13658,60829855,60831855,Snca,-,142520
chr6,60993783,60995237,13659,60942317,60944317,Mmrn1,+,49467
chr6,61179231,61184654,13660,61178325,61180325,Fam190a,+,0
chr6,64727282,64731598,13661,64727146,64729146,Atoh1,+,0
chr6,64733215,64736280,13662,64727146,64729146,Atoh1,+,4070
chr6,65041978,65044528,13663,65040667,65042667,Smarcad1,+,0
chr6,65596292,65599623,13664,65588398,65590398,Tnip3,+,5895
chr6,66534342,66537383,13665,66533468,66535468,Mad2l1,+,0
chr6,66895686,66899990,13666,66894397,66896397,Gng12,+,0
chr6,66906276,66912768,13667,66894397,66896397,Gng12,+,9880
chr6,66953312,66954966,13668,66894397,66896397,Gng12,+,56916
chr6,66960916,66963976,13669,66894397,66896397,Gng12,+,64520
chr6,66982957,66985548,13670,67034599,67036599,E230016M11Rik,+,49052
chr6,67009842,67017349,13671,67034599,67036599,E230016M11Rik,+,17251
chr6,67034189,67038689,13672,67034599,67036599,E230016M11Rik,+,0
chr6,67055439,67058679,13673,67037407,67039407,Gadd45a,-,16033
chr6,67088255,67090389,13674,67037407,67039407,Gadd45a,-,48849
chr6,67113427,67114780,13675,67037407,67039407,Gadd45a,-,74021
chr6,67136843,67141742,13676,67037407,67039407,Gadd45a,-,97437
chr6,67144827,67147839,13677,67037407,67039407,Gadd45a,-,105421
chr6,67265298,67270600,13678,67264979,67266979,Serbp1,+,0
chr6,68011745,68012333,13679,67565699,67567699,4930515G16Rik,-,444047
chr6,68243029,68245737,13680,67565699,67567699,4930515G16Rik,-,675331
chr6,70789303,70793199,13681,70792175,70794175,Rpia,-,0
chr6,70811868,70816629,13682,70792175,70794175,Rpia,-,17694
chr6,70823395,70826218,13683,70842527,70844527,Eif2ak3,+,16310
chr6,70842760,70848965,13684,70842527,70844527,Eif2ak3,+,0
chr6,71142029,71146635,13685,71144376,71146376,Thnsl2,-,0
chr6,71199478,71202703,13686,71197888,71199888,Fabp1,+,0
chr6,71235901,71237802,13687,71262281,71264281,Smyd1,-,24480
chr6,71269567,71274804,13688,71270019,71272019,Krcc1,+,0
chr6,71437774,71442081,13689,71440637,71442637,Rmnd5a,-,0
chr6,71487331,71489212,13690,71491894,71493894,Rnf103,+,2683
chr6,71492006,71497673,13691,71491894,71493894,Rnf103,+,0
chr6,71543082,71545436,13692,71541854,71543854,Chmp3,+,0
chr6,71630919,71633771,13693,71632905,71634905,Kdm3a,-,0
chr6,71821921,71824540,13694,71823784,71825784,Mrpl35,-,0
chr6,71829836,71833513,13695,71829320,71831320,Immt,+,0
chr6,71906638,71910353,13696,71907053,71909053,Polr1a,+,0
chr6,72344523,72345376,13697,72345175,72347175,Usp39,-,0
chr6,72346621,72349927,13698,72345175,72347175,Usp39,-,0
chr6,72353407,72358155,13699,72353483,72355483,Tmem150a,+,0
chr6,72359079,72363552,13700,72362381,72364381,Rnf181,-,0
chr6,72379139,72381111,13701,72380468,72382468,Vamp5,-,0
chr6,72387436,72391806,13702,72390667,72392667,Vamp8,-,0
chr6,72413434,72416786,13703,72412333,72414333,Ggcx,+,0
chr6,72436961,72441279,13704,72436683,72438683,4930414L22Rik,+,0
chr6,72510777,72513557,13705,72542439,72544439,Capg,+,28883
chr6,72527784,72529604,13706,72542439,72544439,Capg,+,12836
chr6,72537396,72539632,13707,72542439,72544439,Capg,+,2808
chr6,72552482,72553814,13708,72542439,72544439,Capg,+,8044
chr6,72588147,72591930,13709,72596628,72598628,Retsat,+,4699
chr6,72596019,72600368,13710,72596628,72598628,Retsat,+,0
chr6,72612904,72620933,13711,72616748,72618748,Tgoln2,-,0
chr6,72635822,72637203,13712,72627288,72629288,Gm15401,+,6535
chr6,72788361,72789964,13713,72788956,72790956,Tcf7l1,-,0
