Chromosome,Start,End,Name,Start_b,End_b,Name_b,Score,Strand,Distance
chr8,23775470,23777961,16368,23667661,23669661,Zmat4,.,+,105810
chr8,24395027,24398554,16369,24438946,24440946,1810011O10Rik,.,-,40393
chr8,24415965,24421745,16370,24438946,24440946,1810011O10Rik,.,-,17202
chr8,24426617,24434838,16371,24438946,24440946,1810011O10Rik,.,-,4109
chr8,24434845,24440257,16372,24438946,24440946,1810011O10Rik,.,-,0
chr8,24478722,24481585,16373,24438946,24440946,1810011O10Rik,.,-,37777
chr8,24503595,24510812,16374,24438946,24440946,1810011O10Rik,.,-,62650
chr8,24522193,24525426,16375,24576333,24578333,Ido2,.,-,50908
chr8,25015912,25017013,16376,25015211,25017211,Tm2d2,.,+,0
chr8,25017074,25018838,16377,25015211,25017211,Tm2d2,.,+,0
chr8,25027139,25028902,16378,25016922,25018922,Adam9,.,-,8218
chr8,25067062,25069108,16379,25038962,25040962,Htra4,.,-,26101
chr8,25087005,25088814,16380,25101811,25103811,Plekha2,.,-,12998
chr8,25098812,25103537,16381,25101811,25103811,Plekha2,.,-,0
chr8,25258261,25259181,16382,25306270,25308270,5430421F17Rik,.,-,47090
chr8,25596346,25598921,16383,25597487,25599487,Letm2,.,-,0
chr8,25600577,25603373,16384,25600306,25602306,Whsc1l1,.,+,0
chr8,25709533,25711209,16385,25718048,25720048,Ppapdc1b,.,+,6840
chr8,25719238,25721501,16386,25718048,25720048,Ppapdc1b,.,+,0
chr8,25749918,25750597,16387,25754280,25756280,Ddhd2,.,-,3684
chr8,25753338,25755363,16388,25754280,25756280,Ddhd2,.,-,0
chr8,25781388,25787186,16389,25783591,25785591,Lsm1,.,+,0
chr8,25818514,25821114,16390,25806513,25808513,Star,.,+,10002
chr8,25828170,25829970,16391,25847623,25849623,Kcnu1,.,+,17654
chr8,25838826,25842690,16392,25847623,25849623,Kcnu1,.,+,4934
chr8,25939017,25942340,16393,25976744,25978744,Hgsnat,.,-,34405
chr8,25975554,25977596,16394,25976744,25978744,Hgsnat,.,-,0
chr8,25992834,25994775,16395,25994121,25996121,4930444A02Rik,.,-,0
chr8,26014142,26016239,16396,26015601,26017601,Fnta,.,-,0
chr8,26084234,26085700,16397,26117380,26119380,Rnf170,.,+,31681
chr8,26117377,26120913,16398,26117380,26119380,Rnf170,.,+,0
chr8,26157241,26159929,16399,26156169,26158169,Thap1,.,+,0
chr8,26322341,26325078,16400,26156169,26158169,Thap1,.,+,164173
chr8,26655816,26657831,16401,26824423,26826423,2310008N11Rik,.,-,166593
chr8,26975782,26980326,16402,26975336,26977336,Zfp703,.,+,0
chr8,27022482,27025104,16403,27021799,27023799,Erlin2,.,+,0
chr8,27036641,27038358,16404,27040555,27042555,Prosc,.,+,2198
chr8,27040297,27044052,16405,27040555,27042555,Prosc,.,+,0
chr8,27127741,27129272,16406,27128632,27130632,Brf2,.,-,0
chr8,27144796,27147864,16407,27140910,27142910,4933416M07Rik,.,+,1887
chr8,27159764,27160411,16408,27174646,27176646,Rab11fip1,.,-,14236
chr8,27168441,27168969,16409,27174646,27176646,Rab11fip1,.,-,5678
chr8,27170969,27175346,16410,27174646,27176646,Rab11fip1,.,-,0
chr8,27177203,27178408,16411,27174646,27176646,Rab11fip1,.,-,558
chr8,27259244,27261503,16412,27258327,27260327,Eif4ebp1,.,+,0
chr8,31111069,31112781,16413,31109846,31111846,Rnf122,.,+,0
chr8,31148513,31151908,16414,31148316,31150316,Tti2,.,+,0
chr8,31167599,31169698,16415,31168724,31170724,Mak16,.,-,0
chr8,33383660,33386786,16416,33384325,33386325,Purg,.,+,0
chr8,33599204,33602351,16417,33597621,33599621,Ppp2cb,.,+,0
chr8,33640686,33643536,16418,33641976,33643976,Ubxn8,.,-,0
chr8,33651654,33656067,16419,33651238,33653238,Gsr,.,+,0
chr8,33659839,33661356,16420,33651238,33653238,Gsr,.,+,6602
chr8,33708723,33711444,16421,33729914,33731914,Gtf2e2,.,+,18471
chr8,33715307,33716925,16422,33729914,33731914,Gtf2e2,.,+,12990
chr8,33731262,33733542,16423,33729914,33731914,Gtf2e2,.,+,0
chr8,34106605,34110208,16424,34108511,34110511,Dctn6,.,-,0
chr8,34142782,34147670,16425,34146739,34148739,Leprotl1,.,-,0
chr8,34154199,34156275,16426,34152563,34154563,Tmem66,.,+,0
chr8,34621540,34623540,16427,34640316,34642316,B930018H19,.,-,16777
chr8,34689306,34690387,16428,34640316,34642316,B930018H19,.,-,46991
chr8,34804498,34807305,16429,34805610,34807610,Dusp4,.,+,0
chr8,34808600,34810248,16430,34805610,34807610,Dusp4,.,+,991
chr8,34814592,34816388,16431,34805610,34807610,Dusp4,.,+,6983
chr8,34964034,34966617,16432,34965690,34967690,Tnks,.,-,0
chr8,34973423,34976468,16433,34965690,34967690,Tnks,.,-,5734
chr8,35375503,35377241,16434,35373741,35375741,Ppp1r3b,.,+,0
chr8,35494104,35496431,16435,35495533,35497533,Eri1,.,-,0
chr8,35587810,35588926,16436,35585798,35587798,Mfhas1,.,+,13
chr8,35653401,35656045,16437,35589020,35591020,Gm16793,.,-,62382
chr8,35665260,35668075,16438,35589020,35591020,Gm16793,.,-,74241
chr8,35822338,35828165,16439,35826559,35828559,Cldn23,.,-,0
chr8,35836035,35838142,16440,35826559,35828559,Cldn23,.,-,7477
chr8,35911705,35913867,16441,35882957,35884957,5430403N17,.,-,26749
chr8,36034815,36036937,16442,36092828,36094828,D8Ertd82e,.,+,55892
chr8,36070896,36075942,16443,36092828,36094828,D8Ertd82e,.,+,16887
chr8,36081278,36083759,16444,36092828,36094828,D8Ertd82e,.,+,9070
chr8,36093179,36096927,16445,36092828,36094828,D8Ertd82e,.,+,0
chr8,36100748,36102221,16446,36092828,36094828,D8Ertd82e,.,+,5921
chr8,36117502,36119000,16447,36092828,36094828,D8Ertd82e,.,+,22675
chr8,36135868,36139009,16448,36092828,36094828,D8Ertd82e,.,+,41041
chr8,36147505,36149148,16449,36092828,36094828,D8Ertd82e,.,+,52678
chr8,36154553,36156578,16450,36092828,36094828,D8Ertd82e,.,+,59726
chr8,36247385,36249356,16451,36249516,36251516,Lonrf1,.,-,161
chr8,38267441,38268294,16452,38252202,38254202,Mir383,.,-,13240
chr8,39152750,39153411,16453,39295980,39297980,Gm6213,.,+,142570
chr8,39155216,39155966,16454,39295980,39297980,Gm6213,.,+,140015
chr8,40510328,40513224,16455,40509783,40511783,Vps37a,.,+,0
chr8,40572160,40575501,16456,40511304,40513304,Cnot7,.,-,58857
chr8,40614855,40618757,16457,40634792,40636792,Mtmr7,.,-,16036
chr8,40632901,40636075,16458,40634792,40636792,Mtmr7,.,-,0
chr8,40639391,40641078,16459,40634792,40636792,Mtmr7,.,-,2600
chr8,40942369,40945476,16460,40924233,40926233,Pdgfrl,.,+,16137
chr8,40994892,40999506,16461,41015468,41017468,B430010I23Rik,.,+,15963
chr8,41014374,41017616,16462,41015468,41017468,B430010I23Rik,.,+,0
chr8,41036083,41041752,16463,41015468,41017468,B430010I23Rik,.,+,18616
chr8,41112978,41116231,16464,41133726,41135726,Mtus1,.,-,17496
chr8,41132255,41136533,16465,41133726,41135726,Mtus1,.,-,0
chr8,41149581,41151700,16466,41133726,41135726,Mtus1,.,-,13856
chr8,41238850,41241439,16467,41237759,41239759,Pcm1,.,+,0
chr8,41372896,41375668,16468,41374697,41376697,Asah1,.,-,0
chr8,41415315,41417556,16469,41417118,41419118,Frg1,.,-,0
chr8,41813040,41816380,16470,41825267,41827267,2810404M03Rik,.,+,8888
chr8,44168667,44169496,16471,43699491,43701491,Gm5347,.,-,467177
chr8,44703515,44706254,16472,44948208,44950208,Fat1,.,+,241955
chr8,44777720,44780552,16473,44948208,44950208,Fat1,.,+,167657
chr8,44787761,44790427,16474,44948208,44950208,Fat1,.,+,157782
chr8,44798076,44803950,16475,44948208,44950208,Fat1,.,+,144259
chr8,44822254,44826691,16476,44948208,44950208,Fat1,.,+,121518
chr8,44851851,44854547,16477,44948208,44950208,Fat1,.,+,93662
chr8,44878552,44880197,16478,44948208,44950208,Fat1,.,+,68012
chr8,44910478,44912838,16479,44948208,44950208,Fat1,.,+,35371
chr8,44934060,44939130,16480,44948208,44950208,Fat1,.,+,9079
chr8,44955523,44958199,16481,44948208,44950208,Fat1,.,+,5316
chr8,45321047,45322325,16482,45333196,45335196,Cyp4v3,.,-,10872
chr8,45329597,45333895,16483,45333196,45335196,Cyp4v3,.,-,0
chr8,45341106,45343273,16484,45333196,45335196,Cyp4v3,.,-,5911
chr8,45409404,45412061,16485,45410539,45412539,Tlr3,.,-,0
chr8,45431796,45433955,16486,45410539,45412539,Tlr3,.,-,19258
chr8,45974360,45976720,16487,45973539,45975539,Ufsp2,.,+,0
chr8,45999217,46001324,16488,45999850,46001850,Ankrd37,.,-,0
chr8,46004747,46008434,16489,46008602,46010602,Lrp2bp,.,+,169
chr8,46129926,46132629,16490,46124146,46126146,Snx25,.,-,3781
chr8,46140658,46143790,16491,46124146,46126146,Snx25,.,-,14513
chr8,46148205,46153478,16492,46167556,46169556,4933411K20Rik,.,+,14079
chr8,46159651,46164828,16493,46167556,46169556,4933411K20Rik,.,+,2729
chr8,46396257,46398253,16494,46469042,46471042,Acsl1,.,+,70790
chr8,46409174,46410221,16495,46469042,46471042,Acsl1,.,+,58822
chr8,46445336,46450656,16496,46469042,46471042,Acsl1,.,+,18387
chr8,46470867,46472563,16497,46469042,46471042,Acsl1,.,+,0
chr8,46476623,46481244,16498,46469042,46471042,Acsl1,.,+,5582
chr8,46502287,46503117,16499,46469042,46471042,Acsl1,.,+,31246
chr8,46550905,46552770,16500,46550069,46552069,Mlf1ip,.,+,0
chr8,46610439,46612284,16501,46615449,46617449,Casp3,.,+,3166
chr8,46615619,46619466,16502,46615449,46617449,Casp3,.,+,0
chr8,46686578,46687694,16503,46737745,46739745,Irf2,.,+,50052
chr8,46737686,46744740,16504,46737745,46739745,Irf2,.,+,0
chr8,46755747,46756752,16505,46739515,46741515,Gm16675,.,-,14233
chr8,46758978,46762193,16506,46739515,46741515,Gm16675,.,-,17464
chr8,46792391,46793989,16507,46739515,46741515,Gm16675,.,-,50877
chr8,46810003,46812717,16508,46739515,46741515,Gm16675,.,-,68489
chr8,46828337,46831420,16509,46739515,46741515,Gm16675,.,-,86823
chr8,46841721,46844905,16510,46739515,46741515,Gm16675,.,-,100207
chr8,46847337,46850068,16511,46739515,46741515,Gm16675,.,-,105823
chr8,46880603,46884646,16512,46984925,46986925,Enpp6,.,+,100280
chr8,47333600,47335336,16513,47352348,47354348,Stox2,.,-,17013
chr8,47531548,47534982,16514,47531645,47533645,Rwdd4a,.,+,0
chr8,47671411,47677585,16515,47675159,47677159,Ing2,.,-,0
chr8,47705421,47709446,16516,47713931,47715931,Cdkn2aip,.,-,4486
chr8,47712272,47715403,16517,47713931,47715931,Cdkn2aip,.,-,0
chr8,48233853,48234768,16518,48097092,48099092,Dctd,.,+,134762
chr8,48862938,48866630,16519,48674690,48676690,Odz3,.,-,186249
chr8,52486400,52487311,16520,53509702,53511702,Aga,.,+,1022392
chr8,53511109,53512874,16521,53509702,53511702,Aga,.,+,0
chr8,53613147,53615405,16522,53639065,53641065,Neil3,.,-,23661
chr8,53638082,53639057,16523,53639065,53641065,Neil3,.,-,9
chr8,54076059,54079021,16524,54075532,54077532,Vegfc,.,+,0
chr8,54527894,54530161,16525,54529998,54531998,Spcs3,.,-,0
chr8,55120433,55122809,16526,54777434,54779434,Gpm6a,.,+,341000
chr8,55347248,55348179,16527,55906964,55908964,Adam29,.,-,558786
chr8,55363926,55364585,16528,55906964,55908964,Adam29,.,-,542380
chr8,55373820,55374293,16529,55906964,55908964,Adam29,.,-,532672
chr8,56293119,56296360,16530,56292552,56294552,Hpgd,.,+,0
chr8,56303899,56305537,16531,56292552,56294552,Hpgd,.,+,9348
chr8,56321849,56325152,16532,56292552,56294552,Hpgd,.,+,27298
chr8,56344516,56345909,16533,56292552,56294552,Hpgd,.,+,49965
chr8,56433989,56436577,16534,56549134,56551134,Fbxo8,.,+,112558
chr8,56549681,56553198,16535,56549134,56551134,Fbxo8,.,+,0
chr8,56622015,56623781,16536,56550566,56552566,BC088983,.,-,69450
chr8,57486001,57487930,16537,57487860,57489860,Sap30,.,-,0
chr8,57497947,57500205,16538,57487860,57489860,Sap30,.,-,8088
chr8,57504806,57506924,16539,57509843,57511843,Hmgb2,.,+,2920
chr8,57510373,57514044,16540,57509843,57511843,Hmgb2,.,+,0
chr8,57575160,57577715,16541,57509843,57511843,Hmgb2,.,+,63318
chr8,57588262,57588702,16542,57649753,57651753,AW046200,.,+,61052
chr8,57599541,57601082,16543,57649753,57651753,AW046200,.,+,48672
chr8,57614588,57616414,16544,57649753,57651753,AW046200,.,+,33340
chr8,57650669,57654945,16545,57649753,57651753,AW046200,.,+,0
chr8,57777053,57779524,16546,57653055,57655055,Galnt7,.,-,121999
chr8,58517417,58518373,16547,58700796,58702796,Gm15881,.,-,182424
chr8,60953885,60954747,16548,60983311,60985311,Clcn3,.,-,28565
chr8,60963244,60966365,16549,60983311,60985311,Clcn3,.,-,16947
chr8,60981093,60984566,16550,60983311,60985311,Clcn3,.,-,0
chr8,60992093,60995331,16551,60991220,60993220,Nek1,.,+,0
chr8,61141402,61143764,16552,61222171,61224171,Sh3rf1,.,+,78408
chr8,61174840,61178345,16553,61222171,61224171,Sh3rf1,.,+,43827
chr8,61223159,61228314,16554,61222171,61224171,Sh3rf1,.,+,0
chr8,61235793,61237457,16555,61222171,61224171,Sh3rf1,.,+,11623
chr8,61246520,61249679,16556,61222171,61224171,Sh3rf1,.,+,22350
chr8,61272118,61274904,16557,61288872,61290872,1700001D01Rik,.,-,13969
chr8,61341198,61343396,16558,61288872,61290872,1700001D01Rik,.,-,50327
chr8,61395054,61399260,16559,61485734,61487734,Cbr4,.,+,86475
chr8,61450072,61451711,16560,61485734,61487734,Cbr4,.,+,34024
chr8,61474614,61476625,16561,61485734,61487734,Cbr4,.,+,9110
chr8,61486960,61489302,16562,61485734,61487734,Cbr4,.,+,0
chr8,61580337,61582449,16563,61485734,61487734,Cbr4,.,+,92604
chr8,61589523,61591673,16564,61485734,61487734,Cbr4,.,+,101790
chr8,61610297,61613495,16565,61485734,61487734,Cbr4,.,+,122564
chr8,61712170,61717045,16566,61902690,61904690,Palld,.,-,185646
chr8,61731628,61732526,16567,61902690,61904690,Palld,.,-,170165
chr8,61908098,61910773,16568,61902690,61904690,Palld,.,-,3409
chr8,61926830,61929238,16569,61926089,61928089,Ddx60,.,+,0
chr8,63115814,63116821,16570,62949232,62951232,Spock3,.,+,164583
chr8,64731477,64735316,16571,64733578,64735578,Sc4mol,.,-,0
chr8,64825491,64827839,16572,64779865,64781865,Klhl2,.,-,43627
chr8,64848786,64850861,16573,64779865,64781865,Klhl2,.,-,66922
chr8,64947074,64948767,16574,64945185,64947185,Tmem192,.,+,0
chr8,65124951,65130156,16575,65129537,65131537,BC030870,.,-,0
chr8,65174039,65175916,16576,65129537,65131537,BC030870,.,-,42503
chr8,66485649,66487198,16577,66486507,66488507,1810029B16Rik,.,-,0
chr8,66860018,66861439,16578,66858217,66860217,Naf1,.,+,0
chr8,67494485,67496320,16579,67492875,67494875,Nat2,.,+,0
chr8,68059343,68063550,16580,67974574,67976574,Psd3,.,-,82770
chr8,68080390,68085105,16581,67974574,67976574,Psd3,.,-,103817
chr8,68105180,68106915,16582,67974574,67976574,Psd3,.,-,128607
chr8,68275260,68278002,16583,68274528,68276528,Sh2d4a,.,+,0
chr8,68793165,68795001,16584,68791954,68793954,Ints10,.,+,0
chr8,69088702,69090472,16585,69086736,69088736,Atp6v1b2,.,+,0
chr8,69208254,69210238,16586,69207046,69209046,Zfp930,.,+,0
chr8,69394336,69396920,16587,69395544,69397544,Gm10033,.,-,0
chr8,69398798,69400738,16588,69395544,69397544,Gm10033,.,-,1255
chr8,69474795,69475146,16589,69395544,69397544,Gm10033,.,-,77252
chr8,69583016,69585290,16590,69625548,69627548,Zfp868,.,-,40259
chr8,69623347,69626343,16591,69625548,69627548,Zfp868,.,-,0
chr8,69653220,69655614,16592,69652556,69654556,Zfp964,.,+,0
chr8,69715183,69717918,16593,69716902,69718902,Zfp869,.,-,0
chr8,69740042,69742178,16594,69749962,69751962,Zfp963,.,-,7785
chr8,69748774,69750880,16595,69749962,69751962,Zfp963,.,-,0
chr8,69774014,69775275,16596,69774911,69776911,Zfp866,.,-,0
chr8,69789967,69793242,16597,69789163,69791163,Atp13a1,.,+,0
chr8,69807728,69809546,16598,69806687,69808687,Gmip,.,+,0
chr8,69814518,69816557,16599,69820565,69822565,Lpar2,.,+,4009
chr8,69900749,69903837,16600,69900215,69902215,Tssk6,.,+,0
chr8,69919561,69922180,16601,69902558,69904558,Ndufa13,.,-,15004
chr8,69949529,69952234,16602,69996379,69998379,Gatad2a,.,-,44146
chr8,69968958,69975717,16603,69996379,69998379,Gatad2a,.,-,20663
chr8,69994570,69996506,16604,69996379,69998379,Gatad2a,.,-,0
chr8,69996637,69997333,16605,69996379,69998379,Gatad2a,.,-,0
chr8,70000548,70002448,16606,69996379,69998379,Gatad2a,.,-,2170
chr8,70039901,70044711,16607,70040813,70042813,Sugp1,.,+,0
chr8,70071448,70075947,16608,70070932,70072932,Tm6sf2,.,+,0
chr8,70128242,70132530,16609,70129333,70131333,Nr2c2ap,.,+,0
chr8,70137560,70141302,16610,70137713,70139713,2310045N01Rik,.,+,0
chr8,70171718,70173338,16611,70170411,70172411,Tmem161a,.,+,0
chr8,70209089,70212711,16612,70212281,70214281,Slc25a42,.,-,0
chr8,70233321,70236643,16613,70232226,70234226,Sugp2,.,+,0
chr8,70282395,70283820,16614,70280999,70282999,Homer3,.,+,0
chr8,70299648,70304200,16615,70300785,70302785,Cope,.,+,0
chr8,70351633,70354460,16616,70353273,70355273,Upf1,.,-,0
chr8,70475864,70477949,16617,70476943,70478943,Klhl26,.,-,0
chr8,70508504,70512585,16618,70506739,70508739,2810428I15Rik,.,-,0
chr8,70521452,70524957,16619,70523180,70525180,2810422J05Rik,.,-,0
chr8,70526440,70530445,16620,70525743,70527743,Fkbp8,.,+,0
chr8,70538914,70542756,16621,70537675,70539675,Ell,.,+,0
chr8,70542974,70544302,16622,70537675,70539675,Ell,.,+,3300
chr8,70593830,70595333,16623,70592481,70594481,Isyna1,.,+,0
chr8,70607824,70608326,16624,70608314,70610314,Ssbp4,.,-,0
chr8,70609098,70612096,16625,70608314,70610314,Ssbp4,.,-,0
chr8,70629335,70631924,16626,70631635,70633635,Gdf15,.,-,0
chr8,70648449,70650370,16627,70659738,70661738,Pgpep1,.,-,9369
chr8,70656675,70661348,16628,70659738,70661738,Pgpep1,.,-,0
chr8,70672416,70675451,16629,70671231,70673231,Lsm4,.,+,0
chr8,70678083,70681393,16630,70671231,70673231,Lsm4,.,+,4853
chr8,70694522,70700737,16631,70695739,70697739,Jund,.,+,0
chr8,70718199,70721515,16632,70716543,70718543,Gm3336,.,+,0
chr8,70753320,70755409,16633,70752679,70754679,Rab3a,.,+,0
chr8,70760029,70760967,16634,70760921,70762921,Mpv17l2,.,-,0
chr8,70761183,70767853,16635,70760921,70762921,Mpv17l2,.,-,0
chr8,70775296,70778665,16636,70774862,70776862,2010320M18Rik,.,+,0
chr8,70796045,70798647,16637,70792433,70794433,Mast3,.,-,1613
chr8,70838196,70842056,16638,70839720,70841720,Arrdc2,.,-,0
chr8,70864899,70866903,16639,70857008,70859008,Kcnn1,.,-,5892
chr8,70872043,70874145,16640,70873490,70875490,Ccdc124,.,-,0
chr8,70896130,70898576,16641,70895856,70897856,Snora68,.,-,0
chr8,71130290,71133586,16642,71026755,71028755,1700026F02Rik,.,-,101536
chr8,71205497,71206013,16643,71270714,71272714,Myo9b,.,+,64702
chr8,71271235,71274181,16644,71270714,71272714,Myo9b,.,+,0
chr8,71365704,71368803,16645,71364848,71366848,Use1,.,+,0
chr8,71370385,71371693,16646,71369298,71371298,Ocel1,.,+,0
chr8,71377778,71384627,16647,71381952,71383952,Nr2f6,.,-,0
chr8,71395931,71397980,16648,71394855,71396855,5430437P03Rik,.,+,0
chr8,71432742,71433635,16649,71404012,71406012,Ankle1,.,+,26731
chr8,71464719,71466109,16650,71462926,71464926,Mrpl34,.,+,0
chr8,71469086,71470464,16651,71467194,71469194,Dda1,.,+,0
chr8,71487538,71489570,16652,71486067,71488067,Ano8,.,-,0
chr8,71519265,71520040,16653,71511769,71513769,Plvap,.,-,5497
chr8,71536970,71538807,16654,71537437,71539437,Bst2,.,-,0
chr8,71542736,71544299,16655,71540930,71542930,Fam125a,.,+,0
chr8,71569360,71571658,16656,71566927,71568927,Slc27a1,.,+,434
chr8,71590793,71593301,16657,71590184,71592184,Pgls,.,+,0
chr8,71610485,71613078,16658,71609024,71611024,Glt25d1,.,+,0
chr8,71675882,71677090,16659,71674383,71676383,Jak3,.,+,0
chr8,71699790,71704109,16660,71701800,71703800,B3gnt3,.,-,0
chr8,71881314,71882860,16661,71880068,71882068,Zfp709,.,+,0
chr8,71908185,71909533,16662,71906606,71908606,Zfp882,.,+,0
chr8,71921985,71924584,16663,71920825,71922825,Zfp617,.,+,0
chr8,71950032,71952378,16664,71949066,71951066,Zfp961,.,+,0
chr8,72134012,72137642,16665,72133292,72135292,Tpm4,.,+,0
chr8,72161157,72164038,16666,72159200,72161200,Rab8a,.,+,0
chr8,72189030,72191060,16667,72187668,72189668,Hsh2d,.,+,0
chr8,72219210,72221094,16668,72217730,72219730,Fam32a,.,+,0
chr8,72239094,72241550,16669,72238132,72240132,Ap1m1,.,+,0
chr8,72318396,72319958,16670,72317062,72319062,Klf2,.,+,0
chr8,72419803,72422527,16671,72421474,72423474,Eps15l1,.,-,0
chr8,72473423,72477377,16672,72475233,72477233,Cherp,.,-,0
chr8,72488452,72494886,16673,72492614,72494614,Slc35e1,.,-,0
chr8,72545983,72549683,16674,72548310,72550310,Med26,.,-,0
chr8,72570502,72572855,16675,72570103,72572103,Tmem38a,.,+,0
chr8,72722969,72724526,16676,72721288,72723288,Sin3b,.,+,0
chr8,73098488,73104098,16677,73014512,73016512,Mir28b,.,+,81977
chr8,73113641,73116302,16678,73014512,73016512,Mir28b,.,+,97130
chr8,73319186,73320139,16679,73352556,73354556,Large,.,-,32418
chr8,73341715,73343580,16680,73352556,73354556,Large,.,-,8977
chr8,73352111,73353676,16681,73352556,73354556,Large,.,-,0
chr8,74313818,74315909,16682,74871174,74873174,Isx,.,+,555266
chr8,74448553,74449227,16683,74871174,74873174,Isx,.,+,421948
chr8,74871759,74878868,16684,74871174,74873174,Isx,.,+,0
chr8,74901247,74901933,16685,74871174,74873174,Isx,.,+,28074
chr8,74903165,74904747,16686,74871174,74873174,Isx,.,+,29992
chr8,74919924,74922453,16687,74871174,74873174,Isx,.,+,46751
chr8,74992858,74994899,16688,74991703,74993703,Hmgxb4,.,+,0
chr8,75032954,75035394,16689,75031686,75033686,Tom1,.,+,0
