peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH
chr8_105304672_105307055	chr8	105304672	105307055	16892	105303601	105305601	Elmo3	+	0	17.73613206	10.9460617	76.44077962	0.303356113	0.006634703	0.355918478	26.8468338	1.431155964	85.94391103	0.765239342	0.54144548	0.894427172
chr8_105325049_105328305	chr8	105325049	105328305	16893	105324364	105326364	Tmem208	+	0	12.54972933	11.92005182	73.23451166	0.175708155	0.004564983	0.244888433	26.27439796	1.570775146	83.59799995	0.780065341	0.54144548	0.894427172
chr8_105346108_105348096	chr8	105346108	105348096	16896	105346258	105348258	Slc9a5	+	0	20.77205941	10.79421463	69.32161514	0.103529676	0.003408577	0.18285302	18.79696629	1.298095055	59.41085533	0.749448504	0.54144548	0.894427172
chr8_105472821_105475635	chr8	105472821	105475635	16897	105471422	105473422	Tppp3	-	0	6.476607455	9.004494043	53.75687657	0.618914779	0.011943075	0.640685996	33.91397087	3.380727266	72.36408218	0.442417191	0.54144548	0.894427172
chr8_105517490_105520042	chr8	105517490	105520042	16898	105516746	105518746	Hsd11b2	+	0	13.91982807	10.59830009	50.61773372	0.070249322	0.002836158	0.152145607	16.15443059	0.811844305	49.30403372	0.674454107	0.54144548	0.894427172
chr8_105564434_105567240	chr8	105564434	105567240	16900	105566040	105568040	Atp6v0d1	-	0	27.62781601	11.48438026	95.02692515	0.041506669	0.002276521	0.122123944	38.77929072	1.264508428	117.5948321	0.74518252	0.54144548	0.894427172
chr8_105604707_105607532	chr8	105604707	105607532	16901	105603229	105605229	Fam65a	+	0	7.057451426	9.636100055	47.96208095	0.44793387	0.009024101	0.484097675	22.20632329	3.295661076	64.77308845	0.441751144	0.54144548	0.894427172
chr8_105634850_105640828	chr8	105634850	105640828	16902	105634538	105636538	Ctcf	+	0	40.23652356	9.961833696	205.8697626	0.299321056	0.006567548	0.352315976	72.90060223	1.638382373	230.880566	0.786664154	0.54144548	0.894427172
chr8_105699869_105701980	chr8	105699869	105701980	16903	105699154	105701154	Pard6a	+	0	8.099107012	12.48322576	48.52748425	0.004689103	0.00087479	0.046928087	25.0201134	0.679191442	63.89501566	0.648167943	0.54144548	0.894427172
chr8_105756485_105759627	chr8	105756485	105759627	16905	105758607	105760607	Gfod2	-	0	9.116676563	15.24258412	67.71666855	0.287190225	0.006379583	0.342232568	31.03553606	3.031617085	82.01340231	0.413098033	0.54144548	0.894427172
chr8_105824534_105828317	chr8	105824534	105828317	16906	105825744	105827744	Tsnaxip1	+	0	34.82114283	12.31135447	111.3409271	1.25272E-05	5.87839E-05	0.003153459	43.86187374	1.684598211	124.1055536	0.790972817	0.54144548	0.894427172
chr8_105851079_105852439	chr8	105851079	105852439	16907	105852008	105854008	Cenpt	-	0	10.78876243	14.525725	39.22589079	0.010142496	0.001207457	0.064773978	16.2393265	1.112698541	42.58755334	0.724354478	0.54144548	0.894427172
chr8_105854084_105857063	chr8	105854084	105857063	16908	105853103	105855103	Thap11	+	0	26.47573533	12.00977563	83.41408154	0.040173091	0.002246925	0.120536225	31.90702238	1.242343822	104.0206365	0.742301969	0.54144548	0.894427172
chr8_105860439_105862137	chr8	105860439	105862137	16909	105858634	105860634	Nutf2	+	0	12.08466871	11.45137971	52.79131539	0.116372043	0.003622565	0.194332444	19.45146985	1.156195603	57.38912035	0.730591809	0.54144548	0.894427172
chr8_105880201_105882653	chr8	105880201	105882653	16910	105878951	105880951	Edc4	+	0	16.54743609	9.884452102	73.91520238	0.1691415	0.004466441	0.239602119	33.84172192	3.395787077	79.8852277	0.444581954	0.54144548	0.894427172
chr8_105899709_105901871	chr8	105899709	105901871	16911	105898474	105900474	Pskh1	+	0	17.30068257	12.95012564	69.11623125	0.031097291	0.002009574	0.107803573	35.31540949	1.216701446	93.02194868	0.738903077	0.54144548	0.894427172
chr8_105936891_105938817	chr8	105936891	105938817	16912	105938392	105940392	Psmb10	-	0	16.23339246	9.953811608	85.39989085	0.29213904	0.006457705	0.346423454	32.03857902	1.031480626	90.32426313	0.712088257	0.54144548	0.894427172
chr8_106010062_106012333	chr8	106010062	106012333	16913	106009507	106011507	Dus2l	+	0	16.99693504	10.99412461	59.41068971	0.055046389	0.002570508	0.137894853	18.67638277	1.631943793	72.7587529	0.786051089	0.54144548	0.894427172
chr8_106057844_106062288	chr8	106057844	106062288	16916	106057603	106059603	Nfatc3	+	0	47.96260727	10.55605246	156.439068	0.014407349	0.00143347	0.076898447	59.31293973	0.928827046	165.9826847	0.695352018	0.54144548	0.894427172
chr8_106135066_106139320	chr8	106135066	106139320	16917	106133400	106135400	1810019D21Rik	+	0	35.6849588	11.01409672	167.5334699	0.136262579	0.00394276	0.211509271	73.25856885	1.468993468	187.5170281	0.769424831	0.54144548	0.894427172
chr8_106168421_106169944	chr8	106168421	106169944	16918	106166875	106168875	Slc7a6	+	0	5.446583394	9.727470374	24.65383034	0.512739048	0.010126638	0.543243259	7.901134053	2.694247624	34.15797917	0.854715602	0.54144548	0.894427172
chr8_106209282_106212156	chr8	106209282	106212156	16919	106209054	106211054	Prmt7	+	0	18.67827596	11.12190237	109.6798373	0.334963381	0.007152984	0.383721657	42.1740293	2.117147568	136.4881233	0.824471967	0.54144548	0.894427172
chr8_106602449_106607300	chr8	106602449	106607300	16928	106601368	106603368	Cdh1	+	0	64.00802718	12.56153387	216.3474829	0.071426641	0.002858266	0.153331601	88.78574061	1.249544632	235.1967853	0.743243576	0.54144548	0.894427172
chr8_106682763_106683739	chr8	106682763	106683739	16930	106681068	106683068	Tmco7	+	0	2.783666048	5.699805346	29.08816017	0.795676873	0.015011168	0.805273758	7.310495666	2.236137065	26.31647209	0.831859635	0.54144548	0.894427172
chr8_106891971_106894602	chr8	106891971	106894602	16931	106891640	106893640	Cirh1a	+	0	33.35355026	9.76528193	98.27990809	0.157827697	0.004282312	0.229724515	45.37740538	1.430014474	113.0943348	0.765111057	0.54144548	0.894427172
chr8_106934836_106937494	chr8	106934836	106937494	16932	106933750	106935750	Sntb2	+	0	19.06923049	11.07856305	69.4878573	0.079910713	0.002997588	0.160805527	24.15881078	1.46457282	88.82137544	0.768942459	0.54144548	0.894427172
chr8_107030987_107033158	chr8	107030987	107033158	16933	107029326	107031326	Vps4a	+	0	23.48009053	9.929639193	73.03558529	0.030174155	0.001983285	0.106393302	22.84933843	1.792657067	86.28286984	0.800446067	0.54144548	0.894427172
chr8_107047593_107049895	chr8	107047593	107049895	16934	107048614	107050614	Pdf	-	0	16.93306983	9.087425083	62.51763082	0.009139713	0.001157954	0.062118402	18.57051878	1.657547641	76.69355385	0.788470346	0.54144548	0.894427172
chr8_107055560_107057930	chr8	107055560	107057930	16935	107054877	107056877	Nip7	+	0	21.19395266	12.23431532	88.01979089	0.087515972	0.00313455	0.168152846	32.59927769	2.635337163	102.6316123	0.85220971	0.54144548	0.894427172
chr8_107094041_107097378	chr8	107094041	107097378	16936	107096545	107098545	Terf2	-	0	26.80709737	12.7699919	103.1797161	0.194944589	0.004869323	0.261214699	39.12565025	1.009048969	120.9982807	0.708552058	0.54144548	0.894427172
chr8_107148698_107153915	chr8	107148698	107153915	16939	107148661	107150661	Cyb5b	+	0	34.00551586	10.14922358	137.5327773	0.009390074	0.001163732	0.062428368	51.11748092	1.233522801	177.2526369	0.741140849	0.54144548	0.894427172
chr8_107292086_107295969	chr8	107292086	107295969	16941	107291470	107293470	Nfat5	+	0	42.61613949	10.54009874	146.1384306	0.023484088	0.00178207	0.095599125	64.9560973	1.277723389	184.2569066	0.746875096	0.54144548	0.894427172
chr8_107402073_107404530	chr8	107402073	107404530	16943	107403205	107405205	Nqo1	-	0	11.0971176	9.487885856	56.95733819	0.13773622	0.003968169	0.212872339	19.18010372	1.857631432	63.49609673	0.805761772	0.54144548	0.894427172
chr8_107423867_107425787	chr8	107423867	107425787	16944	107425038	107427038	Nob1	-	0	13.38399077	9.682834497	47.17208546	0.007248115	0.001055738	0.056635023	11.88620681	1.342262092	51.28303029	0.754882016	0.54144548	0.894427172
chr8_107435320_107439088	chr8	107435320	107439088	16945	107434398	107436398	Wwp2	+	0	27.52860435	9.956097676	166.1762084	0.528358763	0.010397281	0.557761931	69.86684155	1.376933959	191.4346346	0.759011594	0.54144548	0.894427172
chr8_107586555_107589072	chr8	107586555	107589072	16948	107588482	107590482	Psmd7	-	0	16.79370051	9.841614661	81.05658191	0.4455718	0.008982467	0.481864237	24.09889233	2.898718978	87.08610119	0.862574687	0.54144548	0.894427172
chr8_108714275_108716159	chr8	108714275	108716159	16951	108712644	108714644	Zfhx3	+	0	9.236225917	13.88691975	30.7433046	0.086032794	0.00310835	0.166747351	24.47314153	3.465023031	37.63178826	0.454396942	0.54144548	0.894427172
chr8_109564224_109566902	chr8	109564224	109566902	16953	109563986	109565986	Txnl4b	+	0	29.32981596	11.56214673	111.2407888	0.034292286	0.002097018	0.112494487	37.2282357	2.512245771	132.807089	0.846590229	0.54144548	0.894427172
chr8_109608046_109609823	chr8	109608046	109609823	16954	109608673	109610673	Dhodh	-	0	16.95620956	11.05591095	72.75957105	0.033042601	0.002068071	0.110941602	27.58385041	1.467144191	75.94196333	0.769223253	0.54144548	0.894427172
chr8_109691556_109695146	chr8	109691556	109695146	16955	109693294	109695294	2400003C14Rik	-	0	34.72912221	9.835524171	155.1300449	0.114433749	0.00358958	0.192562951	67.6373438	2.11267201	175.9377115	0.824180507	0.54144548	0.894427172
chr8_109705335_109706611	chr8	109705335	109706611	16956	109703549	109705549	Zfp821	+	0	8.95973879	9.161389928	27.93685876	0.01884326	0.001617372	0.08676388	17.95869569	3.213417584	36.40733211	0.429456399	0.54144548	0.894427172
chr8_109736608_109738472	chr8	109736608	109738472	16957	109737739	109739739	Atxn1l	-	0	17.51946275	8.605435681	62.52536801	0.036213165	0.002145408	0.115090378	34.17066092	0.9845884	79.509836	0.704620116	0.54144548	0.894427172
chr8_109777780_109781098	chr8	109777780	109781098	16958	109776640	109778640	Ap1g1	+	0	42.9640004	9.621285774	165.5923107	0.054774142	0.002563701	0.137529682	67.45653858	1.663941699	178.8237719	0.789066779	0.54144548	0.894427172
chr8_109867492_109870226	chr8	109867492	109870226	16960	109866603	109868603	Phlpp2	+	0	24.70462264	12.16071428	92.05120629	0.04491185	0.002357109	0.126447048	39.08484986	1.353435681	115.9228201	0.756225677	0.54144548	0.894427172
chr8_109955397_109962574	chr8	109955397	109962574	16963	109962205	109964205	Marveld3	-	0	56.569607	10.02250133	259.4462612	0.205067028	0.005044072	0.270589138	107.9243019	1.002116111	254.2017205	0.707445735	0.54144548	0.894427172
chr8_110038563_110041284	chr8	110038563	110041284	16965	110039334	110041334	Chst4	-	0	9.417704677	13.60848639	62.89403366	0.41012864	0.008381761	0.44963936	4.520326064	4.74109504	42.57251126	0.894015288	0.54144548	0.894427172
chr8_110079139_110080471	chr8	110079139	110080471	16966	110077734	110079734	Zfp612	+	0	4.500763408	16.33686877	36.1415944	0.77054067	0.014570198	0.781617926	14.16118459	1.028188712	42.28649807	0.711573427	0.54144548	0.894427172
chr8_110217170_110218821	chr8	110217170	110218821	16967	110215960	110217960	Ftsjd1	+	0	8.144776802	9.773804854	36.08536704	0.01090028	0.001253999	0.067270769	14.07773333	1.028609693	41.70589724	0.711639344	0.54144548	0.894427172
chr8_110617694_110619667	chr8	110617694	110619667	16968	110616638	110618638	Vac14	+	0	8.659826303	11.76897808	51.43417276	0.219651402	0.005275246	0.282990463	15.11383406	1.531837963	55.35307177	0.77609811	0.54144548	0.894427172
chr8_110844741_110848614	chr8	110844741	110848614	16969	110845024	110847024	Cog4	+	0	47.42553297	13.04009276	164.4581451	0.029119136	0.001954301	0.104838437	64.95273615	1.466404792	181.4494865	0.769142571	0.54144548	0.894427172
chr8_110900029_110903063	chr8	110900029	110903063	16970	110902459	110904459	Fuk	-	0	26.78071856	11.08681639	83.08111093	0.046366861	0.002382415	0.127804619	22.22137132	1.772254023	71.57072248	0.798719393	0.54144548	0.894427172
chr8_110996686_110998737	chr8	110996686	110998737	16972	110997823	110999823	Ddx19a	-	0	17.96169731	12.69931585	61.64314238	0.047485987	0.002405007	0.129016546	20.419324	1.248861054	69.40789322	0.743154428	0.54144548	0.894427172
chr8_111033136_111035286	chr8	111033136	111035286	16974	111031751	111033751	Ddx19b	-	0	20.75190088	10.93730491	80.33903575	0.076534142	0.002949303	0.158215292	33.21649669	2.319389949	93.09302768	0.836637124	0.54144548	0.894427172
chr8_111055653_111058238	chr8	111055653	111058238	16975	111054339	111056339	Exosc6	+	0	12.0560583	8.279392831	57.76692841	0.091049459	0.003194882	0.171389381	20.44153957	1.322661732	72.80263625	0.752495049	0.54144548	0.894427172
chr8_111093634_111096243	chr8	111093634	111096243	16976	111092745	111094745	Pdpr	+	0	19.74610066	9.963906141	67.62692425	0.020551096	0.001681896	0.090225269	21.75337845	1.536517839	71.89218359	0.776581571	0.54144548	0.894427172
chr8_111144231_111146461	chr8	111144231	111146461	16977	111145498	111147498	9430091E24Rik	-	0	22.6311161	9.239036196	71.62641855	0.03874236	0.002216272	0.118891871	28.07968546	1.385632676	81.10945189	0.760029382	0.54144548	0.894427172
chr8_111257277_111260269	chr8	111257277	111260269	16980	111259202	111261202	Glg1	-	0	18.6393319	10.70317486	99.87327485	0.336527137	0.007176227	0.384968528	33.03364639	1.911829085	110.8097205	0.809991121	0.54144548	0.894427172
chr8_111299032_111300314	chr8	111299032	111300314	16981	111300222	111302222	Rfwd3	-	0	14.91907003	10.7542851	58.84013424	0.070869039	0.002847603	0.1527596	23.09859402	1.764969171	60.66649669	0.798096057	0.54144548	0.894427172
chr8_111337239_111338784	chr8	111337239	111338784	16982	111337903	111339903	Mlkl	-	0	5.107831852	9.977535346	39.83478118	0.741307056	0.014059526	0.754222942	9.000423084	1.137262045	44.61856964	0.727904404	0.54144548	0.894427172
chr8_111520528_111522824	chr8	111520528	111522824	16984	111522107	111524107	Wdr59	-	0	1.435931885	15.20754636	36.05076694	0.807182154	0.015208395	0.815853997	10.59299612	1.577460066	49.93307466	0.780733976	0.54144548	0.894427172
chr8_111535834_111537641	chr8	111535834	111537641	16985	111534640	111536640	Znrf1	+	0	14.78069423	8.772659495	42.9819897	0.003083614	0.000732904	0.039316609	18.18075699	2.885279575	50.91196897	0.40131214	0.54144548	0.894427172
chr8_111641659_111644883	chr8	111641659	111644883	16986	111641443	111643443	Zfp1	+	0	20.57291551	10.12813565	86.65123948	0.018419373	0.001602516	0.085966938	31.64368733	1.932705101	99.31963466	0.811572481	0.54144548	0.894427172
chr8_111742462_111744295	chr8	111742462	111744295	16988	111743849	111745849	Bcar1	-	0	43.56620162	10.91881057	95.42120925	0.000702126	0.000377039	0.02022624	35.38794663	1.490329109	111.6124978	0.771728698	0.54144548	0.894427172
chr8_111853372_111854987	chr8	111853372	111854987	16991	111854310	111856310	Cfdp1	-	0	7.198391507	13.3350845	47.38740102	0.383215795	0.007932645	0.425546577	13.68992668	2.082161674	54.17365909	0.822166219	0.54144548	0.894427172
chr8_111874131_111877253	chr8	111874131	111877253	16992	111876675	111878675	Tmem170	-	0	32.29556912	10.87717301	133.1382361	0.080431155	0.003007688	0.161347356	42.39969837	2.667930489	141.5180282	0.853610261	0.54144548	0.894427172
chr8_111939560_111941898	chr8	111939560	111941898	16993	111938703	111940703	Gabarapl2	+	0	30.59152158	12.86889502	97.90426687	0.024836929	0.001823214	0.097806259	37.63406639	2.001226189	113.5183029	0.816583908	0.54144548	0.894427172
chr8_112010152_112012875	chr8	112010152	112012875	16994	112009359	112011359	Terf2ip	+	0	13.96849835	9.204672124	76.28406159	0.256080373	0.005875701	0.315201876	45.49818624	3.49125147	98.22470643	0.458055708	0.54144548	0.894427172
chr8_113634281_113636707	chr8	113634281	113636707	16995	113633586	113635586	Mon1b	+	0	27.06027724	12.62027113	108.0156468	0.234718768	0.005523525	0.296309379	41.40662671	1.925232571	124.229669	0.811009427	0.54144548	0.894427172
chr8_114133028_114135351	chr8	114133028	114135351	16996	114131579	114133579	Nudt7	+	0	28.50105053	13.25439476	85.03861514	0.080809877	0.003017626	0.161880459	23.33500125	1.086888548	77.82410924	0.72054569	0.54144548	0.894427172
chr8_114438396_114440610	chr8	114438396	114440610	16998	114437652	114439652	Wwox	+	0	11.7248425	12.79407389	46.5747675	0.289982164	0.006424767	0.34465648	24.2197366	3.315629948	56.14695823	0.444688061	0.54144548	0.894427172
chr8_115703612_115708777	chr8	115703612	115708777	17008	115706894	115708894	Maf	-	0	72.41138745	9.465610084	218.3302719	0.007428838	0.001067667	0.057274989	61.69679047	2.379391156	223.1298613	0.839894197	0.54144548	0.894427172
chr8_116920573_116922952	chr8	116920573	116922952	17018	116919740	116921740	Cenpn	+	0	28.72660405	10.13847282	102.8302716	0.044310232	0.002344438	0.125767333	43.25309747	1.866470024	120.387211	0.806463935	0.54144548	0.894427172
chr8_116942604_116944848	chr8	116942604	116944848	17019	116941393	116943393	Atmin	+	0	12.38410349	14.01229239	47.41617481	0.219183446	0.005266073	0.282498391	16.63280011	1.370827361	57.47221146	0.758292754	0.54144548	0.894427172
chr8_116991647_116993840	chr8	116991647	116993840	17021	116993449	116995449	Gcsh	-	0	15.37456993	12.67592992	61.06114246	0.147801725	0.004128342	0.221464811	21.54982212	1.443667824	67.46940863	0.766637679	0.54144548	0.894427172
chr8_117154505_117160406	chr8	117154505	117160406	17027	117156135	117158135	Gan	+	0	62.26707282	11.18366916	245.4977145	0.059278871	0.002648186	0.142061857	87.46696359	2.017608823	265.3111678	0.817742625	0.54144548	0.894427172
chr8_117255904_117261824	chr8	117255904	117261824	17030	117255019	117257019	4933407C03Rik	+	0	77.95243741	11.49645065	286.7818448	0.103468868	0.003408049	0.182824733	94.87068194	1.635084569	287.1310709	0.786350543	0.54144548	0.894427172
chr8_117497934_117499475	chr8	117497934	117499475	17039	117496291	117498291	Plcg2	+	0	5.717652053	11.5891671	39.12934516	0.535585054	0.010517431	0.56420734	18.59306164	1.934838504	45.79313373	0.259028316	0.54144548	0.894427172
chr8_117672264_117674349	chr8	117672264	117674349	17041	117671515	117673515	Sdr42e1	-	0	10.34241904	12.90277597	59.64882523	0.188156197	0.004762496	0.255483993	30.64567471	3.423038716	65.2284175	0.448472191	0.54144548	0.894427172
chr8_117700080_117704953	chr8	117700080	117704953	17043	117699946	117701946	Hsd17b2	+	0	76.13150083	12.82355421	259.7885382	0.081848985	0.00303424	0.162771741	112.8714503	1.130315864	256.1762015	0.726907857	0.54144548	0.894427172
chr8_117800419_117803470	chr8	117800419	117803470	17047	117801929	117803929	Mphosph6	-	0	19.68955506	10.49998429	93.42349317	0.043651469	0.002327671	0.124867869	41.86732461	1.330079928	105.2680961	0.75340297	0.54144548	0.894427172
chr8_119344191_119345712	chr8	119344191	119345712	17049	119342538	119344538	Hsbp1	+	0	19.21403916	12.34916751	70.94080861	0.158011194	0.004283888	0.229809094	35.73462929	1.051242728	78.11150441	0.715149475	0.54144548	0.894427172
