tracking_id	q9_FPKM	q10_FPKM	q11_FPKM	q12_FPKM	q9_FPKM_rep	q10_FPKM_rep	q11_FPKM_rep	q12_FPKM_rep
Slc6a6	26.2687	34.5651	42.1148	25.7876	26.2687	34.5651	42.1148	25.7876
Slc6a7	0.491742	0.569986	1.00875	1.42345	0.491742	0.569986	1.00875	1.42345
Slc6a8	287.814	425.933	491.422	273.316	287.814	425.933	491.422	273.316
Slc6a9	4.16482	4.60997	3.85921	3.08564	4.16482	4.60997	3.85921	3.08564
Slc7a1	2.50686	2.18541	2.04188	2.21388	2.50686	2.18541	2.04188	2.21388
Slc7a10	0	0.0488316	0.157812	0.303839	0	0.0488316	0.157812	0.303839
Slc7a11	0.0854862	0.103807	0.114368	0.0335535	0.0854862	0.103807	0.114368	0.0335535
Slc7a12	0	0	0	0	0	0	0	0
Slc7a13	0	0	0	0	0	0	0	0
Slc7a14	0.595455	0.453561	0.62934	0.569687	0.595455	0.453561	0.62934	0.569687
Slc7a15	52.5214	103.734	152.755	71.6686	52.5214	103.734	152.755	71.6686
Slc7a2	0.0228516	0.0340765	0.027515	0.0403952	0.0228516	0.0340765	0.027515	0.0403952
Slc7a3	0	0.0393324	0.127113	0.17481	0	0.0393324	0.127113	0.17481
Slc7a4	1.13323	2.05476	0.955142	1.20095	1.13323	2.05476	0.955142	1.20095
Slc7a5	1.60669	1.77652	3.20347	1.99106	1.60669	1.77652	3.20347	1.99106
Slc7a6	1.02136	0.990594	1.30788	1.05233	1.02136	0.990594	1.30788	1.05233
Slc7a6os	16.054	15.2397	14.765	18.3105	16.054	15.2397	14.765	18.3105
Slc7a7	253.47	362.67	339.384	238.827	253.47	362.67	339.384	238.827
Slc7a8	10.7679	20.8182	22.9657	4.48785	10.7679	20.8182	22.9657	4.48785
Slc7a9	418.818	536.699	400.795	455.932	418.818	536.699	400.795	455.932
Slc8a1	0.0699972	0.0649066	0.116132	0.0783032	0.0699972	0.0649066	0.116132	0.0783032
Slc8a2	0.0638086	0	0.0853667	0	0.0638086	0	0.0853667	0
Slc8a3	0	0.0718657	0.0580577	0.031921	0	0.0718657	0.0580577	0.031921
Slc9a1	16.1844	11.3583	13.5855	12.6163	16.1844	11.3583	13.5855	12.6163
Slc9a10	0	0	0	0	0	0	0	0
Slc9a2	74.4356	131.278	64.8988	86.3207	74.4356	131.278	64.8988	86.3207
Slc9a3	15.7981	9.87985	6.29551	14.0181	15.7981	9.87985	6.29551	14.0181
Slc9a3r1	1389.96	2197.81	1792.34	1623.93	1389.96	2197.81	1792.34	1623.93
Slc9a3r2	7.01064	9.41892	12.219	9.08395	7.01064	9.41892	12.219	9.08395
Slc9a4	0.189595	0.423828	0.0380476	0.125578	0.189595	0.423828	0.0380476	0.125578
Slc9a5	0.410008	0.305516	0.370259	0.196132	0.410008	0.305516	0.370259	0.196132
Slc9a6	3.45681	3.83211	2.76022	3.87225	3.45681	3.83211	2.76022	3.87225
Slc9a7	0	0.0752571	0.0608034	0	0	0.0752571	0.0608034	0
Slc9a8	17.1864	12.0355	10.0985	11.7931	17.1864	12.0355	10.0985	11.7931
Slc9a9	0.312959	0.492312	0.523368	0.483672	0.312959	0.492312	0.523368	0.483672
Slco1a1	0	0	0	0	0	0	0	0
Slco1a4	0	0	0	0	0	0	0	0
Slco1a5	0	0	0.0294892	0	0	0	0.0294892	0
Slco1a6	0	0	0	0	0	0	0	0
Slco1b2	0	0.0275552	0	0	0	0.0275552	0	0
Slco1c1	0.0288507	0	0.0463177	0.025466	0.0288507	0	0.0463177	0.025466
Slco2a1	74.634	79.2234	55.9013	74.1183	74.634	79.2234	55.9013	74.1183
Slco2b1	1.06733	1.32553	3.34466	2.03016	1.06733	1.32553	3.34466	2.03016
Slco3a1	2.19213	2.9386	3.88199	2.19998	2.19213	2.9386	3.88199	2.19998
Slco4a1	2.52763	1.94993	1.69478	1.83831	2.52763	1.94993	1.69478	1.83831
Slco4c1	0	0	0	0	0	0	0	0
Slco5a1	0	0.0102507	0.0165639	0.00911164	0	0.0102507	0.0165639	0.00911164
Slco6b1	0	0	0	0	0	0	0	0
Slco6c1	0	0	0	0	0	0	0	0
Slco6d1	0	0	0	0	0	0	0	0
Slfn1	0.363437	0.412668	0.625148	0.458517	0.363437	0.412668	0.625148	0.458517
Slfn10-ps	0.0260166	0	0.0208839	0.0229761	0.0260166	0	0.0208839	0.0229761
Slfn14-ps	0	0	0	0	0	0	0	0
Slfn2	20.9902	11.1574	19.5393	12.1503	20.9902	11.1574	19.5393	12.1503
Slfn3	0.0532424	0.105796	0.0854767	0.0940399	0.0532424	0.105796	0.0854767	0.0940399
Slfn4	15.4399	12.2765	12.1005	11.457	15.4399	12.2765	12.1005	11.457
Slfn5	2.35599	2.06103	2.65242	2.77419	2.35599	2.06103	2.65242	2.77419
Slfn8	0.119154	0.118572	0.334851	0.210276	0.119154	0.118572	0.334851	0.210276
Slfn9	0.258264	0.0466532	0.245005	0.0414692	0.258264	0.0466532	0.245005	0.0414692
Slfnl1	0.055091	0	0	0	0.055091	0	0	0
Slit1	0.0170293	0	0.0136697	0	0.0170293	0	0.0136697	0
Slit2	0.0440436	0.0218793	0.167933	0.0486203	0.0440436	0.0218793	0.167933	0.0486203
Slit3	0.0894491	0.0888703	0.157964	0.0473972	0.0894491	0.0888703	0.157964	0.0473972
Slitrk1	0	0	0.0340116	0	0	0	0.0340116	0
Slitrk2	0	0	0	0	0	0	0	0
Slitrk3	0	0.0241471	0.0585284	0	0	0.0241471	0.0585284	0
Slitrk4	0	0	0	0	0	0	0	0
Slitrk5	0	0	0	0	0	0	0	0
Slitrk6	1.33766	1.35009	1.05671	2.55016	1.33766	1.35009	1.05671	2.55016
Slk	8.4725	6.76141	7.44127	7.76554	8.4725	6.76141	7.44127	7.76554
Slmap	9.87625	11.0215	9.59343	10.5545	9.87625	11.0215	9.59343	10.5545
Slmo1	0	0.130277	0.070171	0.115801	0	0.130277	0.070171	0.115801
Slmo2	100.592	107.862	81.8521	88.3241	100.592	107.862	81.8521	88.3241
Sln	0	0	0	0	0	0	0	0
Slpi	5.63326	2.4168	6.5773	3.61812	5.63326	2.4168	6.5773	3.61812
Sltm	16.4371	14.2213	14.5087	17.5825	16.4371	14.2213	14.5087	17.5825
Slu7	16.5352	18.7222	13.4952	18.4259	16.5352	18.7222	13.4952	18.4259
Slurp1	0	0	0	0	0	0	0	0
Slx	0	0	0	0	0	0	0	0
Slx1b	1.85239	1.81119	2.54466	2.29206	1.85239	1.81119	2.54466	2.29206
Slx4	4.67402	3.45187	3.58932	4.67814	4.67402	3.45187	3.58932	4.67814
Slxl1	0	0	0	0	0	0	0	0
Sly	0	0	0	0	0	0	0	0
Smad1	13.1571	12.952	11.9179	26.5434	13.1571	12.952	11.9179	26.5434
Smad2	2.4264	4.31336	2.43842	3.046	2.4264	4.31336	2.43842	3.046
Smad3	4.75482	6.69385	5.59134	6.30644	4.75482	6.69385	5.59134	6.30644
Smad4	26.0516	33.5963	31.379	28.3906	26.0516	33.5963	31.379	28.3906
Smad5	4.01643	4.95135	4.17291	6.46534	4.01643	4.95135	4.17291	6.46534
Smad6	1.58077	1.57054	3.8316	1.88874	1.58077	1.57054	3.8316	1.88874
Smad7	13.4763	21.5513	13.1241	17.2623	13.4763	21.5513	13.1241	17.2623
Smad9	0.0166004	0.0494789	0.106603	0.043981	0.0166004	0.0494789	0.106603	0.043981
Smagp	120.835	159.901	107.003	125.688	120.835	159.901	107.003	125.688
Smap1	33.8169	46.7883	39.2768	35.9851	33.8169	46.7883	39.2768	35.9851
Smap2	30.8328	34.987	28.2419	39.9608	30.8328	34.987	28.2419	39.9608
Smarca1	0.0445288	0.0442407	0.0178719	0.0393248	0.0445288	0.0442407	0.0178719	0.0393248
Smarca2	4.7337	4.55735	4.93391	4.43696	4.7337	4.55735	4.93391	4.43696
Smarca4	12.2586	10.2592	10.3795	12.472	12.2586	10.2592	10.3795	12.472
Smarca5	6.30184	5.22395	5.41546	7.30665	6.30184	5.22395	5.41546	7.30665
Smarca5-ps	0.0966692	0.168076	0.0969971	0.170743	0.0966692	0.168076	0.0969971	0.170743
Smarcad1	1.18376	1.28117	1.14765	1.36634	1.18376	1.28117	1.14765	1.36634
Smarcal1	1.09266	0.784766	0.98277	0.999843	1.09266	0.784766	0.98277	0.999843
Smarcb1	26.5139	19.243	23.132	24.7356	26.5139	19.243	23.132	24.7356
Smarcc1	2.52354	1.79086	1.78662	2.03482	2.52354	1.79086	1.78662	2.03482
Smarcc2	19.1717	17.5569	18.9264	23.4675	19.1717	17.5569	18.9264	23.4675
Smarcd1	6.54318	6.15412	7.49328	6.13803	6.54318	6.15412	7.49328	6.13803
Smarcd2	32.4378	31.5213	29.8996	35.0682	32.4378	31.5213	29.8996	35.0682
Smarcd3	0.677204	1.12137	1.6761	1.19612	0.677204	1.12137	1.6761	1.19612
Smarce1	25.7552	22.386	16.7675	22.6894	25.7552	22.386	16.7675	22.6894
Smc1a	8.37837	6.85385	8.71747	9.8924	8.37837	6.85385	8.71747	9.8924
Smc1b	0	0.0444138	0.0179419	0.0789573	0	0.0444138	0.0179419	0.0789573
Smc2	0.820895	0.515981	0.712735	0.621392	0.820895	0.515981	0.712735	0.621392
Smc3	2.60122	2.36444	2.59153	2.81857	2.60122	2.36444	2.59153	2.81857
Smc4	4.20076	3.0533	3.49624	3.00691	4.20076	3.0533	3.49624	3.00691
Smc5	1.58161	1.65374	1.51771	1.71448	1.58161	1.65374	1.51771	1.71448
Smc6	2.34986	2.49241	2.12842	2.53796	2.34986	2.49241	2.12842	2.53796
Smchd1	2.20419	1.82909	2.03071	1.97977	2.20419	1.82909	2.03071	1.97977
Smcp	0	0	0.100812	0.332735	0	0	0.100812	0.332735
Smcr7	4.77386	3.49288	4.42615	3.49694	4.77386	3.49288	4.42615	3.49694
Smcr7l	13.0645	12.6659	13.1511	11.9564	13.0645	12.6659	13.1511	11.9564
Smcr8	5.42504	4.66163	3.18783	5.04902	5.42504	4.66163	3.18783	5.04902
Smek1	9.87561	10.4235	9.3952	10.5865	9.87561	10.4235	9.3952	10.5865
Smek2	9.45723	9.04867	5.76725	8.13584	9.45723	9.04867	5.76725	8.13584
Smg1	7.39191	7.82666	5.83499	6.91754	7.39191	7.82666	5.83499	6.91754
Smg5	12.4874	9.9373	9.68317	11.0101	12.4874	9.9373	9.68317	11.0101
Smg6	3.64639	2.90737	2.43507	3.65321	3.64639	2.90737	2.43507	3.65321
Smg7	11.4692	10.2708	8.19631	10.1201	11.4692	10.2708	8.19631	10.1201
Smgc	0	0	0	0	0	0	0	0
Smn1	12.1245	7.44919	8.22129	11.7415	12.1245	7.44919	8.22129	11.7415
Smndc1	17.0176	16.8187	12.4771	13.7271	17.0176	16.8187	12.4771	13.7271
Smo	0.409051	0.722495	1.14923	0.561937	0.409051	0.722495	1.14923	0.561937
Smoc1	1.86817	1.82993	1.73192	1.90543	1.86817	1.82993	1.73192	1.90543
Smoc2	0.78328	1.19974	4.42744	0.720561	0.78328	1.19974	4.42744	0.720561
Smok2a	0	0	0	0	0	0	0	0
Smok2b	0	0	0	0	0	0	0	0
Smok3a	0	0	0	0	0	0	0	0
Smok3b	0	0	0	0	0	0	0	0
Smok4a	0	0.0806397	0	0.0358396	0	0.0806397	0	0.0358396
Smox	27.5451	17.8314	16.0377	25.7451	27.5451	17.8314	16.0377	25.7451
Smpd1	2.40886	3.2425	4.58456	3.94587	2.40886	3.2425	4.58456	3.94587
Smpd2	53.2414	55.1543	61.8635	57.2147	53.2414	55.1543	61.8635	57.2147
Smpd3	17.877	9.76788	13.9187	18.2838	17.877	9.76788	13.9187	18.2838
Smpd4	3.66828	2.18154	3.20755	2.8609	3.66828	2.18154	3.20755	2.8609
Smpdl3a	82.0973	119.233	82.0502	119.883	82.0973	119.233	82.0502	119.883
Smpdl3b	86.3159	82.7353	51.9152	60.2427	86.3159	82.7353	51.9152	60.2427
Smpx	0	0	0.372882	0.0892963	0	0	0.372882	0.0892963
Smr2	0	0	0	0	0	0	0	0
Smr3a	0	0	0	0	0	0	0	0
Sms	3.2161	3.08788	2.49483	2.12421	3.2161	3.08788	2.49483	2.12421
Smtn	2.62849	2.47546	7.40671	2.34548	2.62849	2.47546	7.40671	2.34548
Smtnl1	0.0551265	0.109539	0.0885015	0	0.0551265	0.109539	0.0885015	0
Smtnl2	0.14178	0.24651	0.284522	0.219118	0.14178	0.24651	0.284522	0.219118
Smu1	22.8571	22.2928	15.3645	22.0863	22.8571	22.2928	15.3645	22.0863
Smug1	3.07053	2.57556	2.42435	2.91172	3.07053	2.57556	2.42435	2.91172
Smurf1	4.43693	4.92127	4.88549	5.99557	4.43693	4.92127	4.88549	5.99557
Smurf2	7.94212	6.67805	6.80474	8.28382	7.94212	6.67805	6.80474	8.28382
Smyd1	0.0274897	0	0	0	0.0274897	0	0	0
Smyd2	5.14727	3.22666	5.2631	3.67986	5.14727	3.22666	5.2631	3.67986
Smyd3	0.602652	0.958004	0.735311	0.872842	0.602652	0.958004	0.735311	0.872842
Smyd4	0.207064	0.102862	0.394756	0.251439	0.207064	0.102862	0.394756	0.251439
Smyd5	2.17361	1.37764	2.07569	1.45623	2.17361	1.37764	2.07569	1.45623
Snai1	0.372727	0.925787	1.14691	1.31667	0.372727	0.925787	1.14691	1.31667
Snai2	0.379903	0.283083	0.381192	0.251628	0.379903	0.283083	0.381192	0.251628
Snai3	0.743836	1.72439	1.44296	1.25907	0.743836	1.72439	1.44296	1.25907
Snap23	14.0299	16.8494	12.0937	14.835	14.0299	16.8494	12.0937	14.835
Snap25	0	0.0890317	0.179831	0.0791388	0	0.0890317	0.179831	0.0791388
Snap29	18.8612	20.3492	13.4982	18.5103	18.8612	20.3492	13.4982	18.5103
Snap47	10.1434	9.2423	6.83442	8.58664	10.1434	9.2423	6.83442	8.58664
Snap91	0.0211436	0.0840269	0.0339444	0.037345	0.0211436	0.0840269	0.0339444	0.037345
Snapc1	2.27795	1.99695	2.54561	2.91898	2.27795	1.99695	2.54561	2.91898
Snapc2	7.34079	6.90257	6.9974	7.00382	7.34079	6.90257	6.9974	7.00382
Snapc3	2.83604	3.10668	1.75117	2.37615	2.83604	3.10668	1.75117	2.37615
Snapc4	1.68673	1.22621	1.6842	2.37974	1.68673	1.22621	1.6842	2.37974
Snapc5	63.2294	65.7385	66.6393	85.0567	63.2294	65.7385	66.6393	85.0567
Snapin	7.26846	7.12182	6.1564	6.24193	7.26846	7.12182	6.1564	6.24193
Snca	0.174277	0.259726	0.0699441	0	0.174277	0.259726	0.0699441	0
Sncaip	0.0515568	0.102469	0.0620828	0	0.0515568	0.102469	0.0620828	0
Sncb	0	0	0	0	0	0	0	0
Sncg	0.163131	0.810377	3.79748	0.288132	0.163131	0.810377	3.79748	0.288132
Snd1	35.1062	28.4594	22.2586	28.6007	35.1062	28.4594	22.2586	28.6007
Sned1	0.0401565	0.059845	0.193405	0.124122	0.0401565	0.059845	0.193405	0.124122
Snf8	106.141	99.1294	87.9884	89.8522	106.141	99.1294	87.9884	89.8522
Snhg1	19.732	14.8613	16.861	8.99401	19.732	14.8613	16.861	8.99401
Snhg10	1.86135	0.528374	2.34792	0.939325	1.86135	0.528374	2.34792	0.939325
Snhg11	0.0151449	0.0902816	0.243141	0	0.0151449	0.0902816	0.243141	0
Snhg12	4.29238	5.75722	7.58022	3.79073	4.29238	5.75722	7.58022	3.79073
Snhg3	10.4209	11.0929	16.1324	17.0912	10.4209	11.0929	16.1324	17.0912
Snhg4	1.17963	0.991687	1.60245	1.04176	1.17963	0.991687	1.60245	1.04176
Snhg5	2.77341	2.43752	4.79501	2.54349	2.77341	2.43752	4.79501	2.54349
Snhg6	7.70115	8.07639	11.3333	17.7585	7.70115	8.07639	11.3333	17.7585
Snhg7	4.32225	4.93046	7.71005	7.35147	4.32225	4.93046	7.71005	7.35147
Snhg8	8.44616	5.74155	6.06618	4.58012	8.44616	5.74155	6.06618	4.58012
Snhg9	0	0	3.73691	8.22256	0	0	3.73691	8.22256
Snip1	8.41326	9.96628	6.7859	9.14462	8.41326	9.96628	6.7859	9.14462
Snn	0.25403	0.599416	1.01956	0.364555	0.25403	0.599416	1.01956	0.364555
Snora15	0	0	0	0	0	0	0	0
Snora16a	0	0	39.4217	0	0	0	39.4217	0
Snora17	0	18.6933	15.1031	0	0	18.6933	15.1031	0
Snora19	0	0	0	0	0	0	0	0
Snora20	0	0	0	0	0	0	0	0
Snora21	0	0	0	0	0	0	0	0
Snora23	0	0	0	0	0	0	0	0
Snora24	0	0	0	0	0	0	0	0
Snora26	0	0	0	0	0	0	0	0
Snora28	0	28.5638	0	50.7798	0	28.5638	0	50.7798
Snora2b	0	0	0	0	0	0	0	0
Snora3	0	0	0	0	0	0	0	0
Snora30	0	0	0	0	0	0	0	0
Snora31	86.1957	214.095	34.5952	152.244	86.1957	214.095	34.5952	152.244
Snora33	0	0	0	0	0	0	0	0
Snora34	0	0	78.7037	0	0	0	78.7037	0
Snora35	0	0	0	0	0	0	0	0
Snora36b	0	0	0	0	0	0	0	0
Snora41	0	0	32.9681	36.2709	0	0	32.9681	36.2709
Snora43	29.6256	29.4339	0	13.0816	29.6256	29.4339	0	13.0816
Snora44	34.1573	0	82.2556	0	34.1573	0	82.2556	0
Snora47	0	0	0	0	0	0	0	0
Snora52	0	0	0	0	0	0	0	0
Snora5c	78.4987	77.9907	0	0	78.4987	77.9907	0	0
Snora61	0	0	0	0	0	0	0	0
Snora62	0	0	0	0	0	0	0	0
Snora64	34.1573	0	27.4185	90.4961	34.1573	0	27.4185	90.4961
Snora65	0	32.4709	78.7037	28.8628	0	32.4709	78.7037	28.8628
Snora68	0	0	0	0	0	0	0	0
Snora69	0	0	0	0	0	0	0	0
Snora70	62.9604	20.851	67.3856	111.205	62.9604	20.851	67.3856	111.205
Snora74a	3.44308	0	2.76381	0	3.44308	0	2.76381	0
Snora75	0	0	0	0	0	0	0	0
Snora78	0	17.2554	13.9414	30.6761	0	17.2554	13.9414	30.6761
Snora7a	0	0	0	0	0	0	0	0
Snora81	0	7.18793	5.80743	0	0	7.18793	5.80743	0
Snord100	0	0	0	0	0	0	0	0
Snord104	3519.91	1748.57	0	0	3519.91	1748.57	0	0
Snord11	0	0	0	0	0	0	0	0
Snord110	0	0	0	0	0	0	0	0
Snord111	0	0	0	0	0	0	0	0
Snord116	0	0	0	0	0	0	0	0
Snord116l2	0	0	0	0	0	0	0	0
Snord118	0	0	0	0	0	0	0	0
Snord12	0	0	0	0	0	0	0	0
Snord123	0	0	332.157	0	0	0	332.157	0
Snord14a	0	0	0	0	0	0	0	0
Snord14c	0	0	0	0	0	0	0	0
Snord14d	0	0	0	0	0	0	0	0
Snord15a	11.1965	22.2481	0	9.88799	11.1965	22.2481	0	9.88799
Snord15b	0	0	19.6717	10.8212	0	0	19.6717	10.8212
Snord16a	0	0	0	0	0	0	0	0
Snord17	2.30957	4.58925	1.85771	4.0793	2.30957	4.58925	1.85771	4.0793
Snord19	0	0	0	0	0	0	0	0
Snord1a	0	0	628.314	0	0	0	628.314	0
Snord1b	0	0	0	0	0	0	0	0
Snord1c	0	0	0	0	0	0	0	0
Snord2	0	0	0	0	0	0	0	0
Snord22	47.0321	23.3639	56.6299	83.071	47.0321	23.3639	56.6299	83.071
Snord23	0	0	0	0	0	0	0	0
Snord32a	440.653	0	353.718	389.155	440.653	0	353.718	389.155
Snord33	0	0	0	0	0	0	0	0
Snord34	0	0	0	0	0	0	0	0
Snord35a	0	0	151.747	0	0	0	151.747	0
Snord35b	0	0	0	0	0	0	0	0
Snord37	0	0	0	0	0	0	0	0
Snord38a	0	0	0	0	0	0	0	0
Snord42a	0	0	0	0	0	0	0	0
Snord42b	0	0	0	0	0	0	0	0
Snord43	0	0	0	0	0	0	0	0
Snord45b	0	0	0	0	0	0	0	0
Snord45c	0	0	0	0	0	0	0	0
Snord47	0	0	0	0	0	0	0	0
Snord49a	0	0	0	0	0	0	0	0
Snord49b	0	0	0	0	0	0	0	0
Snord4a	0	0	0	0	0	0	0	0
Snord52	0	0	0	0	0	0	0	0
Snord53	0	0	0	0	0	0	0	0
Snord55	0	0	0	0	0	0	0	0
Snord57	0	0	0	0	0	0	0	0
Snord58b	0	0	0	0	0	0	0	0
Snord61	0	0	0	0	0	0	0	0
Snord64	0	0	0	0	0	0	0	0
Snord65	0	0	0	0	0	0	0	0
Snord66	0	0	0	0	0	0	0	0
Snord67	0	0	0	0	0	0	0	0
Snord68	0	0	0	0	0	0	0	0
Snord69	0	0	0	0	0	0	0	0
Snord7	0	0	0	0	0	0	0	0
Snord70	0	0	0	0	0	0	0	0
Snord71	0	0	0	0	0	0	0	0
Snord72	0	0	0	0	0	0	0	0
Snord73a	0	0	0	0	0	0	0	0
Snord8	0	0	0	0	0	0	0	0
Snord82	0	0	0	0	0	0	0	0
Snord83b	0	0	0	0	0	0	0	0
Snord85	0	0	0	0	0	0	0	0
Snord87	0	0	0	0	0	0	0	0
Snord88a	0	0	0	0	0	0	0	0
Snord88c	0	0	0	0	0	0	0	0
Snord89	0	0	101.141	0	0	0	101.141	0
Snord90	0	0	0	0	0	0	0	0
Snord91a	0	0	0	0	0	0	0	0
Snord92	0	0	0	0	0	0	0	0
Snord93	0	0	0	0	0	0	0	0
Snord95	0	0	0	0	0	0	0	0
Snord96a	0	784.846	0	697.636	0	784.846	0	697.636
Snord98	0	0	0	0	0	0	0	0
Snord99	0	0	0	0	0	0	0	0
Snph	1.75859	1.80419	1.76456	2.53218	1.75859	1.80419	1.76456	2.53218
Snrk	19.7372	21.4276	21.375	17.8764	19.7372	21.4276	21.375	17.8764
Snrnp200	8.27509	6.46257	6.75832	8.19977	8.27509	6.46257	6.75832	8.19977
Snrnp25	9.04457	8.30528	8.36023	4.23581	9.04457	8.30528	8.36023	4.23581
Snrnp27	48.6119	37.6097	32.9004	35.9559	48.6119	37.6097	32.9004	35.9559
Snrnp35	6.19446	4.3273	5.51623	5.64147	6.19446	4.3273	5.51623	5.64147
Snrnp40	14.4533	9.98402	12.1994	10.1346	14.4533	9.98402	12.1994	10.1346
Snrnp48	10.3428	8.93088	8.6066	11.1426	10.3428	8.93088	8.6066	11.1426
Snrnp70	64.7278	55.5719	61.6099	58.0084	64.7278	55.5719	61.6099	58.0084
Snrpa	60.2205	52.3541	57.3077	57.2898	60.2205	52.3541	57.3077	57.2898
Snrpa1	14.4548	9.62854	9.55931	9.93673	14.4548	9.62854	9.55931	9.93673
Snrpb	75.3494	69.2751	56.2712	74.3233	75.3494	69.2751	56.2712	74.3233
Snrpb2	14.7373	15.3075	12.7036	12.7192	14.7373	15.3075	12.7036	12.7192
Snrpc	79.6055	75.7051	63.5274	74.542	79.6055	75.7051	63.5274	74.542
Snrpd1	28.9577	17.4243	24.0087	20.7709	28.9577	17.4243	24.0087	20.7709
Snrpd2	146.245	105.644	106.142	96.3268	146.245	105.644	106.142	96.3268
Snrpd3	107.418	108.652	86.3994	97.7219	107.418	108.652	86.3994	97.7219
Snrpe	133.079	108.341	106.342	118.057	133.079	108.341	106.342	118.057
Snrpf	30.6695	23.8713	27.3416	22.2173	30.6695	23.8713	27.3416	22.2173
Snrpg	142.087	84.9747	134.725	99.4918	142.087	84.9747	134.725	99.4918
Snrpn	17.3352	24.696	15.4721	26.5692	17.3352	24.696	15.4721	26.5692
Snta1	6.95946	8.69879	12.3262	7.01846	6.95946	8.69879	12.3262	7.01846
Sntb1	0	0.0874764	0.141352	0.233269	0	0.0874764	0.141352	0.233269
Sntb2	0.487707	0.52493	0.750354	0.681956	0.487707	0.52493	0.750354	0.681956
Sntg1	0	0	0	0	0	0	0	0
Sntg2	0.0402205	0.119881	0.936281	0.0710399	0.0402205	0.119881	0.936281	0.0710399
Sntn	0	0	0	0	0	0	0	0
Snupn	1.74203	1.3545	1.45915	2.07354	1.74203	1.3545	1.45915	2.07354
Snurf	1.03206	1.46966	0.948711	1.58096	1.03206	1.46966	0.948711	1.58096
Snw1	23.1934	22.2129	20.3956	25.3913	23.1934	22.2129	20.3956	25.3913
Snx1	65.7616	63.7901	59.2897	70.2813	65.7616	63.7901	59.2897	70.2813
Snx10	1.48034	1.13125	0.944433	1.24019	1.48034	1.13125	0.944433	1.24019
Snx11	10.3003	7.24808	6.9257	8.70121	10.3003	7.24808	6.9257	8.70121
Snx12	11.3772	10.1155	10.8417	11.2717	11.3772	10.1155	10.8417	11.2717
Snx13	8.98173	8.93775	6.48992	8.20859	8.98173	8.93775	6.48992	8.20859
Snx14	7.34331	6.82698	6.84149	8.28218	7.34331	6.82698	6.84149	8.28218
Snx15	36.4749	33.4316	33.0934	39.4712	36.4749	33.4316	33.0934	39.4712
Snx16	1.36541	1.84355	1.01172	1.99603	1.36541	1.84355	1.01172	1.99603
Snx17	44.9089	55.5642	40.5699	51.7898	44.9089	55.5642	40.5699	51.7898
Snx18	5.13235	7.18697	3.97383	3.51539	5.13235	7.18697	3.97383	3.51539
Snx19	6.87454	5.28212	5.17017	5.95764	6.87454	5.28212	5.17017	5.95764
Snx2	16.6498	17.1547	16.83	21.4066	16.6498	17.1547	16.83	21.4066
Snx20	27.1582	35.5141	25.6671	20.8398	27.1582	35.5141	25.6671	20.8398
Snx21	3.32741	3.24105	5.70851	3.86043	3.32741	3.24105	5.70851	3.86043
Snx22	94.1718	72.6459	78.2875	71.1149	94.1718	72.6459	78.2875	71.1149
Snx24	1.32976	0.508137	0.944254	1.08402	1.32976	0.508137	0.944254	1.08402
Snx25	20.1299	28.0054	21.7611	18.3858	20.1299	28.0054	21.7611	18.3858
Snx27	2.08514	2.1562	2.45827	2.89371	2.08514	2.1562	2.45827	2.89371
Snx29	0.556078	0.62154	0.418473	0.368317	0.556078	0.62154	0.418473	0.368317
Snx3	158.952	162.142	155.333	161.648	158.952	162.142	155.333	161.648
Snx30	0.269937	0.233209	0.235524	0.373132	0.269937	0.233209	0.235524	0.373132
Snx31	0	0	0.0276403	0.0304094	0	0	0.0276403	0.0304094
Snx32	0.534297	0.471857	0.714813	0.786424	0.534297	0.471857	0.714813	0.786424
Snx33	0.747214	1.05496	1.05754	0.833542	0.747214	1.05496	1.05754	0.833542
Snx4	20.0472	25.668	19.7844	24.8469	20.0472	25.668	19.7844	24.8469
Snx5	30.4558	31.7583	32.8446	39.7327	30.4558	31.7583	32.8446	39.7327
Snx6	19.3161	22.1436	17.6851	20.9501	19.3161	22.1436	17.6851	20.9501
Snx7	25.6047	37.0283	26.1129	25.0211	25.6047	37.0283	26.1129	25.0211
Snx8	0.890547	1.13252	1.71565	1.57294	0.890547	1.13252	1.71565	1.57294
Snx9	65.6322	82.8814	60.5376	77.8888	65.6322	82.8814	60.5376	77.8888
Soat1	0.804716	0.855288	0.976446	0.710669	0.804716	0.855288	0.976446	0.710669
Soat2	215.132	216.489	142.337	130.931	215.132	216.489	142.337	130.931
Sobp	0.0179498	0.0356673	0.0864512	0.063408	0.0179498	0.0356673	0.0864512	0.063408
Socs1	13.1199	20.4355	12.8417	11.2128	13.1199	20.4355	12.8417	11.2128
Socs2	13.7867	12.4609	13.8532	18.7125	13.7867	12.4609	13.8532	18.7125
Socs3	43.0227	75.2759	26.5842	29.0371	43.0227	75.2759	26.5842	29.0371
Socs4	6.82007	8.612	4.98009	7.22762	6.82007	8.612	4.98009	7.22762
Socs5	0.817889	0.670392	1.05045	0.613957	0.817889	0.670392	1.05045	0.613957
Socs6	4.22227	3.74144	3.84728	4.78699	4.22227	3.74144	3.84728	4.78699
Socs7	1.64857	1.38784	1.49506	1.51147	1.64857	1.38784	1.49506	1.51147
Sod1	862.393	922.023	791.393	718.389	862.393	922.023	791.393	718.389
Sod2	14.9934	13.1785	13.4424	14.0151	14.9934	13.1785	13.4424	14.0151
