peak,chr,chromStart,chromEnd,Name,Start_b,End_b,Name_b,Strand,Distance,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr5_106695402_106697302,chr5,106695402,106697302,13476,106696830,106698830,Zfp644,-,0,22.5601977309,10.5694979935,79.0237974986,0.0775193666206,0.00296213675796,0.158903760855,34.3135576173,1.05739601528,84.7720596743,0.716092426941,0.541445479813,0.894427172188
chr5_106963698_106965322,chr5,106963698,106965322,13477,106962322,106964322,Cdc7,+,0,13.0651598441,9.2621656426,47.6116981909,0.20469189553,0.00503849015551,0.270289692935,12.8173212016,2.05271330318,47.5541395577,0.820175937151,0.541445479813,0.894427172188
chr5_107437391_107438858,chr5,107437391,107438858,13479,107435997,107437997,Btbd8,+,0,9.91090058006,11.6943449147,49.4919739894,0.140108407765,0.00400560462256,0.214880571369,13.9581417678,2.99479918258,55.6960001296,0.865854855817,0.541445479813,0.894427172188
chr5_107596905_107598658,chr5,107596905,107598658,13480,107595380,107597380,Rpap2,+,0,9.84869243689,9.35193984795,47.4904603357,0.174536806902,0.00454667629951,0.24390634951,20.210930276,1.05128471783,50.077047472,0.71515592594,0.541445479813,0.894427172188
chr5_107867630_107869629,chr5,107867630,107869629,13481,107875107,107877107,Evi5,-,5479,17.0657551587,9.98713795621,60.5212838052,0.0694533880447,0.00282092280993,0.151328341736,20.8558893021,1.33910104239,59.7877184316,0.754499649402,0.541445479813,0.894427172188
chr5_107900402_107902524,chr5,107900402,107902524,13482,107898528,107900528,Rpl5,+,0,23.1068051491,10.7862726458,90.6207138543,0.212449738522,0.0051579840215,0.276699938733,35.2982328254,1.01254175024,95.8491377393,0.70910701367,0.541445479813,0.894427172188
chr5_107985950_107988805,chr5,107985950,107988805,13483,107987077,107989077,Fam69a,-,0,18.8763648018,13.7341313082,66.8941372334,0.066032400831,0.00276219972075,0.148178142917,29.7594925893,1.23495938746,78.3360990444,0.741330524996,0.541445479813,0.894427172188
chr5_108064745_108067326,chr5,108064745,108067326,13484,108063674,108065674,Mtf2,+,0,30.9400443914,12.2986080122,78.0611470878,0.00315726383079,0.000737982247912,0.0395890413642,40.1409222114,3.01293338769,94.1656301883,0.410108898344,0.541445479813,0.894427172188
chr5_108131200_108134163,chr5,108131200,108134163,13486,108130914,108132914,Ccdc18,+,0,29.1348427433,12.9459135744,107.737604602,0.17458478886,0.0045472439703,0.243936802196,32.4571515804,2.03041300273,112.17034528,0.818637930309,0.541445479813,0.894427172188
chr5_108266569_108271271,chr5,108266569,108271271,13487,108266897,108268897,Dr1,+,0,33.9380924843,12.3684525561,141.942910133,0.128398206074,0.00381270776566,0.204532623747,64.2953576273,1.12840529976,179.635372176,0.726632746674,0.541445479813,0.894427172188
chr5_108311616_108313942,chr5,108311616,108313942,13488,108310925,108312925,Pigg,+,0,32.0397215725,12.2954064094,101.453442611,0.0360909770533,0.00214540824846,0.11509037803,37.9683387542,2.00297288629,125.633486831,0.816708160216,0.541445479813,0.894427172188
chr5_108432627_108435163,chr5,108432627,108435163,13489,108434378,108436378,Atp5k,-,0,24.0467307744,10.3555836243,90.549525484,0.142905796488,0.00404719583442,0.217111731009,34.0190769064,0.90879213542,97.830037971,0.691915650605,0.541445479813,0.894427172188
chr5_108445996_108450551,chr5,108445996,108450551,13490,108448891,108450891,Mfsd7a,-,0,19.7030268847,11.3555055525,81.7809608411,0.02011137992,0.00166434574271,0.0892837905505,38.4987458919,0.68801858197,101.935659241,0.650008090195,0.541445479813,0.894427172188
chr5_108460451_108464409,chr5,108460451,108464409,13491,108459332,108461332,Pcgf3,+,0,46.9476952767,10.5663245562,163.417714201,0.10901238738,0.00349497805957,0.187488020693,60.5886222671,0.692762145272,168.573001769,0.650991433099,0.541445479813,0.894427172188
chr5_108625512_108631216,chr5,108625512,108631216,13492,108627810,108629810,Tmem175,+,0,61.2364194434,10.7415893246,227.358551606,0.0184872868064,0.00160355168584,0.0860224947144,83.7160459808,1.47278810987,248.755559751,0.769837512907,0.541445479813,0.894427172188
chr5_108656020_108661527,chr5,108656020,108661527,13493,108660769,108662769,Dgkq,-,0,33.6455570175,10.1836194358,160.419755665,0.122001214481,0.00370877181729,0.198956982096,55.529128719,1.94514965629,191.676138363,0.812502843913,0.541445479813,0.894427172188
chr5_108668013_108670177,chr5,108668013,108670177,13494,108667106,108669106,Idua,+,0,9.07116833666,13.830639104,55.0856341919,0.3100356886,0.00674046015981,0.361591836166,22.5989205776,1.63245656878,76.1992599172,0.786100030886,0.541445479813,0.894427172188
chr5_108693810_108695601,chr5,108693810,108695601,13495,108692229,108694229,Fgfrl1,+,0,8.99496448385,7.34056842581,31.4848547766,0.195348692511,0.0048763959413,0.2615941524,20.1984034508,3.41902559332,46.4059775466,0.447901501382,0.541445479813,0.894427172188
chr5_109556179_109559457,chr5,109556179,109559457,13496,109558993,109560993,Crlf2,-,0,31.0497315202,10.9286734545,122.449198059,0.295916700294,0.00651526216824,0.34951109489,37.1287586854,2.09536337921,116.054999888,0.82304368972,0.541445479813,0.894427172188
chr5_109922410_109924835,chr5,109922410,109924835,13501,109931563,109933563,LOC100642166,+,6729,15.3817524879,11.2251352978,55.1725081269,0.017094020326,0.00155080310255,0.0831927981307,19.8153506691,1.67067544928,64.6871909179,0.789691596798,0.541445479813,0.894427172188
chr5_109995868_109997503,chr5,109995868,109997503,13502,109994527,109996527,Zfp932,+,0,10.0493117196,10.3866641279,45.1068041382,0.0031599106787,0.000737982247912,0.0395890413642,12.3552306629,1.51819400255,42.8342262001,0.774678088517,0.541445479813,0.894427172188
chr5_110093853_110095753,chr5,110093853,110095753,13505,110097969,110099969,Plcxd1,+,2217,13.9848128998,10.3154036462,39.0815268226,0.00196906006098,0.00060009005964,0.0321918179747,13.5015625771,1.78491080551,43.7184452844,0.799793816122,0.541445479813,0.894427172188
chr5_110106591_110108923,chr5,110106591,110108923,13506,110108092,110110092,Zfp605,+,0,5.1783445935,8.13307257659,70.0996919806,0.848123591155,0.0159287934164,0.85449977046,30.9882044693,1.11304429195,74.6992326987,0.724404949485,0.541445479813,0.894427172188
chr5_110109846_110110775,chr5,110109846,110110775,13507,110108092,110110092,Zfp605,+,0,4.24006299369,13.3706488293,30.2066870215,0.728302477375,0.0138347958375,0.74216731666,10.5691000798,2.47308964458,35.9224363131,0.844687638964,0.541445479813,0.894427172188
chr5_110134899_110136922,chr5,110134899,110136922,13508,110133840,110135840,Chfr,+,0,15.3643653524,13.1898574933,51.2126489925,0.0641164251537,0.00272811755935,0.146349806122,27.1186610846,0.849597256788,60.6039180194,0.681421636954,0.541445479813,0.894427172188
chr5_110176117_110178440,chr5,110176117,110178440,13509,110174701,110176701,Golga3,+,0,26.5273784938,11.0032537786,96.9869070415,0.0339524829505,0.00208644719542,0.111927413644,33.2910253514,2.33334831503,109.309498832,0.837408388311,0.541445479813,0.894427172188
chr5_110229788_110232180,chr5,110229788,110232180,13510,110229004,110231004,Ankle2,+,0,22.7137743944,10.0265968269,78.97454866,0.0731134497748,0.00288733623843,0.154891088639,31.0854109158,1.50495482684,91.2684525027,0.773285091455,0.541445479813,0.894427172188
chr5_110268532_110270216,chr5,110268532,110270216,13511,110269899,110271899,Pgam5,-,0,7.75299974591,10.106732391,48.2888676713,0.0986075037633,0.00332780192439,0.178519860619,21.6265622182,0.845425189577,57.3591636728,0.680662353996,0.541445479813,0.894427172188
chr5_110284675_110287123,chr5,110284675,110287123,13512,110284319,110286319,Pole,+,0,13.3029590169,11.6343466483,55.0932054039,0.110332846011,0.00351741280658,0.1886915322,16.2550075037,1.17484331399,54.3522936998,0.733197786506,0.541445479813,0.894427172188
chr5_110443978_110449872,chr5,110443978,110449872,13513,110448503,110450503,Fbrsl1,-,0,33.6582864416,9.88323383396,156.046454741,0.0709113716687,0.00284774024263,0.152766962321,52.5928505242,1.59409875229,173.685272944,0.782382610152,0.541445479813,0.894427172188
chr5_110652222_110654459,chr5,110652222,110654459,13514,110651451,110653451,Ddx51,+,0,17.3692222183,9.66862962426,67.7132770305,0.0448048698564,0.00235553497455,0.126362621602,25.565837203,2.28768105429,81.1368413204,0.834853762331,0.541445479813,0.894427172188
chr5_110768680_110770932,chr5,110768680,110770932,13515,110770717,110772717,Ep400,-,0,14.9484547334,9.87021068159,72.6282559252,0.0601073071395,0.00266026845776,0.142710042568,30.9382328165,2.0793848457,89.700339628,0.821980497529,0.541445479813,0.894427172188
chr5_110778639_110781320,chr5,110778639,110781320,13516,110780615,110782615,Pus1,-,0,14.8613626371,10.6283599487,76.4852995144,0.159511832647,0.00430580177081,0.230984640746,22.9696261888,0.867318358002,82.0508584271,0.684617555032,0.541445479813,0.894427172188
chr5_110807511_110810209,chr5,110807511,110810209,13517,110810081,110812081,Ulk1,-,0,26.9713946473,9.56176738115,82.7096002752,0.0484111709933,0.00242437004375,0.130055277367,36.5519678048,0.752046124802,99.9736027007,0.66296133322,0.541445479813,0.894427172188
chr5_110826279_110828293,chr5,110826279,110828293,13518,110838017,110840017,Chek2,+,9725,11.4659376957,14.9468438653,39.9106881213,0.162527534,0.00435822450267,0.233796857037,14.6332432537,2.29657276256,46.5974113237,0.835358275406,0.541445479813,0.894427172188
chr5_110838298_110841138,chr5,110838298,110841138,13519,110838017,110840017,Chek2,+,0,15.3297107237,10.1236634897,57.2888115143,0.0189782663522,0.00162078840794,0.0869471582903,20.2033062533,0.91806007934,63.1116130975,0.693512397614,0.541445479813,0.894427172188
chr5_111329607_111332675,chr5,111329607,111332675,13520,111328763,111330763,Pitpnb,+,0,34.2210971029,10.8107774731,115.324778391,0.0461643888479,0.00237877282991,0.12760921584,37.2254397252,1.60911473094,129.624679718,0.783851575868,0.541445479813,0.894427172188
chr5_112276448_112278020,chr5,112276448,112278020,13522,112274707,112276707,Tpst2,+,0,6.31980521448,10.544725005,46.1884859924,0.240827075135,0.00562516490442,0.301761846862,17.6448150218,1.54452484548,46.4270960679,0.777404508311,0.541445479813,0.894427172188
chr5_112286697_112288494,chr5,112286697,112288494,13523,112274707,112276707,Tpst2,+,9991,2.80231219188,6.59813306725,31.9843268805,0.461598902311,0.00924918281084,0.496172207285,14.33395042,3.31902341874,39.0903098754,0.445185264263,0.541445479813,0.894427172188
chr5_112323720_112327835,chr5,112323720,112327835,13524,112324369,112326369,Tfip11,+,0,30.152517106,10.1571317431,127.43215968,0.0681490639681,0.00279844651682,0.15012260149,43.4976150915,3.0841014542,150.686623718,0.868687480626,0.541445479813,0.894427172188
chr5_112341936_112346214,chr5,112341936,112346214,13525,112341095,112343095,Hps4,+,0,38.3727610464,11.7040287723,144.745195633,0.0030476287179,0.000729342973938,0.039125587703,56.7837099661,1.64617468756,167.163438485,0.78740188369,0.541445479813,0.894427172188
chr5_113170177_113172304,chr5,113170177,113172304,13528,113163313,113165313,2900026A02Rik,-,4865,22.966839749,10.4731860504,75.6403898155,0.00507514673241,0.000898228351124,0.0481854400262,29.0717660433,1.58355263133,88.3348843172,0.781340225873,0.541445479813,0.894427172188
chr5_113172415_113173513,chr5,113172415,113173513,13529,113163313,113165313,2900026A02Rik,-,7103,6.99841177753,10.4830200716,40.92321887,0.00656183777501,0.00100561799759,0.0539463552351,18.0409375116,0.777127296285,45.1740371272,0.667851234097,0.541445479813,0.894427172188
chr5_113217693_113219811,chr5,113217693,113219811,13530,113224909,113226909,Tmem211,+,5099,22.0618983619,8.51503730328,131.989957763,0.206889391519,0.0050728190612,0.272131266321,36.2808174034,2.20604671311,112.449982342,0.830055531115,0.541445479813,0.894427172188
chr5_113220596_113221288,chr5,113220596,113221288,13531,113224909,113226909,Tmem211,+,3622,12.4621471252,9.88013199458,44.9397383526,0.0861054492704,0.00310899145706,0.16678177794,11.0342254455,2.3559885736,33.403059042,0.838641781547,0.541445479813,0.894427172188
chr5_113734123_113736973,chr5,113734123,113736973,13532,113733782,113735782,Ficd,+,0,17.364924308,12.3779764091,75.308848099,0.0771919648924,0.00295791164222,0.158677104614,23.5042301874,2.14005721384,79.3449904805,0.825948065885,0.541445479813,0.894427172188
chr5_113770339_113773787,chr5,113770339,113773787,13533,113770812,113772812,Iscu,+,0,30.7951966019,10.8286654059,149.697274353,0.265190555281,0.00602698735796,0.323317603494,43.8036453173,3.35590865953,155.958200821,0.87614845925,0.541445479813,0.894427172188
chr5_113906127_113912808,chr5,113906127,113912808,13535,113908706,113910706,Coro1c,-,0,64.4004183419,9.86272002154,274.113961729,0.245185721877,0.00569659937847,0.305593947643,74.6996851255,2.32925129705,259.625311242,0.837182872689,0.541445479813,0.894427172188
chr5_113985159_113986542,chr5,113985159,113986542,13537,113993757,113995757,Ssh1,-,7216,8.58386412072,13.9180578192,43.4539024544,0.443101861289,0.008940459964,0.479610776996,11.2116471697,0.976698614542,27.9536175213,0.703334712677,0.541445479813,0.894427172188
chr5_113991927_113994998,chr5,113991927,113994998,13538,113993757,113995757,Ssh1,-,0,18.6029542672,9.68729034073,93.487513872,0.259202972136,0.00592626485408,0.317914347001,41.7752062237,3.28528650727,84.8971462763,0.440217819787,0.541445479813,0.894427172188
chr5_113999037_114000002,chr5,113999037,114000002,13539,114001826,114003826,Dao,+,1825,4.64174791851,12.4718754855,25.823241301,0.36260443503,0.00759563930063,0.407467902258,8.41599716153,1.49626413249,24.8573891035,0.132829395814,0.541445479813,0.894427172188
chr5_114099837_114101369,chr5,114099837,114101369,13540,114098333,114100333,Usp30,+,0,12.7372830033,10.9778480657,44.988276845,0.0746871016918,0.00291408889419,0.156326234266,13.2950140244,0.790793063569,50.8639792464,0.670473066097,0.541445479813,0.894427172188
chr5_114130798_114132196,chr5,114130798,114132196,13541,114128435,114130435,Ung,+,364,10.088548816,13.6107573043,38.9583502894,0.207352142055,0.00507867105023,0.272445196144,11.2091904002,1.09932386226,32.0122045027,0.722390953114,0.541445479813,0.894427172188
chr5_114138008_114139576,chr5,114138008,114139576,13542,114128435,114130435,Ung,+,7574,12.7373265914,11.1011246352,59.8419519462,0.278353165261,0.00624722094937,0.335132029633,11.7653322106,1.61752744258,38.0783273859,0.784666825792,0.541445479813,0.894427172188
chr5_114172686_114173600,chr5,114172686,114173600,13544,114163518,114165518,Acacb,+,7169,2.91886289756,12.6979088613,5.77634978837,0.104900861884,0.00343159650367,0.184087918529,73.5190279289,2.05526396839,57.4354988074,0.271944847011,0.541445479813,0.894427172188
chr5_114373782_114374396,chr5,114373782,114374396,13546,114378607,114380607,Ube3b,+,4212,12.8857038831,14.0413962599,26.0859620079,0.00391615919272,0.000806087921676,0.0432425687267,4.82608399414,0.81743524262,15.0096842102,0.675499779506,0.541445479813,0.894427172188
chr5_114377205_114382285,chr5,114377205,114382285,13547,114378607,114380607,Ube3b,+,0,66.6946113396,11.5469817461,234.602030535,0.129052156784,0.00382362078835,0.205118052608,73.0601728304,2.34666687286,234.843146972,0.838136570929,0.541445479813,0.894427172188
chr5_114443138_114445614,chr5,114443138,114445614,13548,114442306,114444306,Mvk,+,0,16.6062780724,10.3091449054,51.5027162514,0.0713212071218,0.00285684607053,0.153255444257,38.1636773015,0.834736723457,77.8321029482,0.678705086,0.541445479813,0.894427172188
chr5_114688045_114691237,chr5,114688045,114691237,13549,114690935,114692935,Gltp,-,0,20.211267082,9.8269402762,95.2911366446,0.17285043674,0.00452038032119,0.242495702334,38.8867729705,1.32763570082,114.410408947,0.75310442885,0.541445479813,0.894427172188
chr5_114707351_114708923,chr5,114707351,114708923,13550,114705779,114707779,Tchp,+,0,9.50066109676,10.1042275646,32.7788108905,0.0241818626063,0.00180230402402,0.0966845594995,8.86484072897,2.035388466,36.965217093,0.818983411103,0.541445479813,0.894427172188
chr5_114771943_114776491,chr5,114771943,114776491,13552,114773140,114775140,Ankrd13a,+,0,40.8892621619,9.09651523559,173.705096793,0.0910765770892,0.00319546238633,0.171420509027,66.7601925257,1.93609499159,211.780119643,0.811826816542,0.541445479813,0.894427172188
chr5_114896280_114899852,chr5,114896280,114899852,13553,114894934,114896934,Oasl2,+,0,8.51565656934,9.5327114226,64.8977971337,0.0957572529193,0.00327728635373,0.175809953949,47.3866768379,2.55719473903,85.6704791538,0.356460161291,0.541445479813,0.894427172188
chr5_114921523_114924060,chr5,114921523,114924060,13554,114921240,114923240,Oasl1,+,0,28.9540719607,15.7059278421,151.227274695,0.0468568271547,0.00239066152194,0.12824698446,25.8164980492,1.29170814346,165.786421206,0.748646327281,0.541445479813,0.894427172188
chr5_114940888_114943670,chr5,114940888,114943670,13555,114940202,114942202,2210016L21Rik,+,0,8.79228909008,17.3185233441,58.9018158829,0.403441033421,0.00826996783325,0.443642241474,25.886579959,2.67025447825,70.1317916771,0.37667808014,0.541445479813,0.894427172188
chr5_114964154_114966744,chr5,114964154,114966744,13556,114971062,114973062,Hnf1a,-,4319,47.5596990927,13.1782049957,135.363190063,0.0516170278223,0.00249218612423,0.133693269504,59.5833559819,1.34899336095,151.261865685,0.755692946782,0.541445479813,0.894427172188
chr5_114967518_114972041,chr5,114967518,114972041,13557,114971062,114973062,Hnf1a,-,0,61.7837189006,11.13104655,289.183646315,0.204162228741,0.00503154734577,0.26991724606,96.0334713763,1.1178450727,265.085228441,0.725104253414,0.541445479813,0.894427172188
chr5_114978897_114980311,chr5,114978897,114980311,13558,114971062,114973062,Hnf1a,-,5836,8.87224017445,13.5580933438,57.174784217,0.142007871844,0.0040339712315,0.216402297478,22.6876304228,1.20575742527,58.0302606773,0.737430399779,0.541445479813,0.894427172188
