peak,chr,chromStart,chromEnd,CV_amplitude,CV_phase,CV_mean,CV_pvalue,CV_qvalue,CV_fdr_BH,GF_amplitude,GF_phase,GF_mean,GF_pvalue,GF_qvalue,GF_fdr_BH
chr6_24309162_24311641,chr6,24309162,24311641,5.5071052334,9.25058575551,22.5017720685,0.20622094659,0.00762342707345,0.230740527765,18.5490365572,0.752164284053,77.2990396979,0.00132477262753,0.00268527339927,0.240811220273
chr6_24320717_24324377,chr6,24320717,24324377,8.68729094423,12.7591455769,57.7484112239,0.0871678895924,0.00359316342511,0.108755342849,36.3089645726,0.7223575356,137.328903534,0.00574037048168,0.00274264608383,0.245956315065
chr6_24525941_24529769,chr6,24525941,24529769,45.3170271104,10.8286791667,111.331693413,0.00778653868716,0.000714524022749,0.0216267104705,59.0633777441,0.192609301659,281.537660737,0.158331149288,0.00313285091391,0.280949288709
chr6_24661039_24666345,chr6,24661039,24666345,198.894589634,11.2176281701,339.396898099,0.0106912779305,0.000828821935768,0.0250861992959,174.394559407,0.766863266763,898.269133116,0.0048088898115,0.00271635542397,0.243598608812
chr6_24705743_24708761,chr6,24705743,24708761,4.95470166672,12.8988498635,43.2948985049,0.7674238177,0.0256515174058,0.776402083628,19.7030009499,0.988921035501,101.083008305,0.0481478427547,0.00302533691589,0.271307597451
chr6_24954843_24956904,chr6,24954843,24956904,6.65951723046,14.7470323252,29.1333758033,0.00142941681703,0.000373967257412,0.0113189778706,24.0698555304,0.663353054538,68.028045752,0.0197228051208,0.00294790184244,0.264363338242
chr6_25807879_25809986,chr6,25807879,25809986,22.6102163139,10.0347489682,55.0816539192,0.0109501288653,0.000840094241376,0.0254273815123,53.6646441973,1.81834240925,188.311364433,0.16949238707,0.00316584727831,0.28390835231
chr6_28260043_28263077,chr6,28260043,28263077,81.4325096092,10.980637157,137.856234954,0.00149694695077,0.000380146953788,0.0115060205732,47.2440082814,1.73476902847,287.546881602,0.216408718438,0.00358711843035,0.321687306295
chr6_28419113_28426556,chr6,28419113,28426556,127.728217378,10.7904010823,275.533259326,0.0108168926619,0.000834494862012,0.0252579034367,170.861852773,0.911285263158,770.711160815,0.0301412532884,0.0029998021339,0.269017677172
chr6_28469313_28471076,chr6,28469313,28471076,6.19603365813,13.27478761,22.8089631492,0.00101389876707,0.000332814410007,0.0100733924353,17.8023654672,0.193736474213,62.1350377245,0.158102038722,0.00313285091391,0.280949288709
chr6_28478881_28482784,chr6,28478881,28482784,75.2939119589,11.0090030232,145.54871074,0.0203154802773,0.00119376981821,0.0361321850699,60.6384044607,1.1557236499,372.201940648,0.0771506121357,0.00303460222973,0.272138496655
chr6_28831562_28833898,chr6,28831562,28833898,12.1057120728,13.0407993606,46.042011248,0.000229293522978,0.000174441670452,0.00527987776582,20.88467396,18.9322387346,84.0765849809,0.41883450684,0.00504294689711,0.452243781358
chr6_28927519_28930241,chr6,28927519,28930241,8.1942888327,7.27381152334,28.4241560441,0.0125064755573,0.000902197108638,0.0273070674107,4.84100574345,16.785622458,75.9529196758,0.894144996912,0.00997370935744,0.894427033638
chr6_29162854_29165366,chr6,29162854,29165366,15.2755190273,12.5944680603,57.809968862,0.042449347446,0.00200062616715,0.0605535454358,52.3674988846,0.469302522076,188.063752191,0.0724058992197,0.00303100579363,0.271815973754
chr6_29169662_29171809,chr6,29169662,29171809,16.6060785459,12.8310400627,40.5466480683,0.00822249039953,0.000733575312794,0.0222033415154,30.6354828667,0.470829023574,86.9739876943,0.0720537496727,0.00303100579363,0.271815973754
chr6_29210896_29212938,chr6,29210896,29212938,14.8955773551,12.3415272635,48.4333163407,0.0527688806971,0.00237313533836,0.0718283909791,26.0805143055,0.334333414022,95.2381548926,0.119908188413,0.00306567600694,0.274925145572
chr6_29214267_29216817,chr6,29214267,29216817,6.80028099213,13.1911226588,40.4136229172,0.00049802232824,0.000250185938557,0.00757245198857,28.9686823814,20.2439168206,87.8053527611,0.22101447969,0.00361668808244,0.324339067567
chr6_29272008_29274005,chr6,29272008,29274005,29.474430332,11.2184471396,59.8219708571,0.0304907457168,0.0015648842638,0.0473648160389,43.1979161124,0.786318137433,172.364786778,0.00942001511291,0.00280957396799,0.251958305573
chr6_29347018_29349650,chr6,29347018,29349650,68.7797659928,10.6604131918,120.653862277,0.00812524242361,0.000729099017454,0.0220678561571,81.0900571277,1.06551624661,360.564280472,0.0658682882529,0.00303100579363,0.271815973754
chr6_29467062_29469295,chr6,29467062,29469295,18.0051208652,10.3387644888,63.3452488249,0.323405170907,0.0114760680537,0.347349554717,52.487313708,1.77356278922,168.840027925,0.224780506424,0.00363604917656,0.326075340939
chr6_29526145_29528605,chr6,29526145,29528605,8.34695562135,12.7868942105,48.6426132306,0.488882542649,0.0167892852348,0.508166274638,27.8584055407,20.1056584727,86.3743522517,0.250516294312,0.00379297053263,0.340147808663
chr6_29607764_29610724,chr6,29607764,29610724,59.529388329,11.0412389348,117.024653321,0.0461109239772,0.00213406169194,0.0645922780318,36.7944256539,20.171916966,341.090075702,0.236460904201,0.00370611492437,0.33235873027
chr6_29693466_29695035,chr6,29693466,29695035,3.24554804207,12.0220867453,27.9411473228,0.00748434245983,0.000702959924634,0.0212766964838,10.984412716,1.2233979407,54.1149089862,0.0924169424178,0.00304455700197,0.273031225437
chr6_29734935_29737248,chr6,29734935,29737248,35.6969260189,11.9106512546,72.9473272522,0.00186383124991,0.000413471481139,0.0125146639241,35.1557981158,1.02745266143,152.311878927,0.0570687994506,0.00303100579363,0.271815973754
chr6_29747416_29749397,chr6,29747416,29749397,319.18640139,16.887978209,1203.66128293,0.0804824177078,0.00335755688733,0.101624169907,17.9488204368,11.7031835056,241.376862462,0.149522617819,0.00310870823513,0.278784210122
chr6_29767412_29771460,chr6,29767412,29771460,90.8198557276,11.568855008,180.233192156,0.0120333513633,0.000884212665324,0.0267627269321,104.639714643,0.374086412449,407.225791286,0.10600470333,0.00304853084097,0.273387593254
chr6_29846518_29851699,chr6,29846518,29851699,11.9899949962,11.5975496839,77.1172036513,0.229676660651,0.00839873156117,0.254206898592,50.5386808633,0.567788431596,230.58728992,0.0496374835735,0.00303100579363,0.271815973754
chr6_29852627_29858944,chr6,29852627,29858944,58.8714252606,11.1764725628,139.402340405,0.0163128947626,0.00104552462629,0.0316452038878,110.088569623,0.320896896857,553.334856995,0.122791423387,0.00307547812005,0.275804184115
chr6_29916159_29918347,chr6,29916159,29918347,13.5004093063,11.6266466748,47.8878956988,0.0954879748779,0.00388175326573,0.117490177129,34.4995247424,1.66284609539,105.924789431,0.2007603735,0.00350195683876,0.314050144732
chr6_29984640_29986130,chr6,29984640,29986130,11.085374759,11.6866927057,29.3632025536,0.000799624609079,0.000305203559368,0.00923768663173,7.7797579462,1.38393701045,50.063609906,0.118368152917,0.00306567600694,0.274925145572
chr6_30046783_30050329,chr6,30046783,30050329,190.938127859,10.887397328,305.27987213,0.017008738012,0.00107225743213,0.0324543336489,148.033654497,0.56764881012,770.053706012,0.0496698238449,0.00303100579363,0.271815973754
chr6_30172210_30176513,chr6,30172210,30176513,71.9730766674,11.1716693928,148.67125857,0.0128723402106,0.000915736600347,0.0277168712211,114.721392675,0.957538495136,443.554153645,0.0408736323504,0.0029998021339,0.269017677172
chr6_30300336_30305341,chr6,30300336,30305341,115.083862498,11.2474606121,241.371433663,0.0107463490318,0.000831209613417,0.0251584678434,115.808367769,0.688551753975,557.177389826,0.0137523313685,0.00282327076068,0.253186613037
chr6_30390181_30391802,chr6,30390181,30391802,22.7120419375,9.85784642759,42.1462814775,0.0261689543065,0.00140643739919,0.0425690578044,32.8217663961,1.21804104997,138.004650963,0.0912106783077,0.00304455700197,0.273031225437
chr6_30400600_30403924,chr6,30400600,30403924,56.0272395686,11.3694846188,102.778034755,0.0063209513677,0.000655778964847,0.0198486563836,84.3748355807,0.708111765535,309.758283987,0.00911683433444,0.00280957396799,0.251958305573
chr6_30508559_30510430,chr6,30508559,30510430,36.6907339258,10.8589976283,68.4429950196,0.00782761792627,0.000716483944282,0.0216860319967,32.242218358,2.52896554674,190.59319793,0.351322342905,0.00448819007481,0.402494036186
chr6_30692518_30694479,chr6,30692518,30694479,32.3502464866,10.8019739699,67.991892964,0.00786389220899,0.000718274902701,0.0217402394662,38.188062119,0.399048418481,153.733997637,0.0947141847065,0.00304455700197,0.273031225437
chr6_30804497_30805247,chr6,30804497,30805247,7.26828814424,18.3410287708,39.574007892,0.00819203515056,0.000732267136993,0.0221637465706,5.53460361999,19.0929956033,30.8551847714,0.404911717892,0.00493219669986,0.442311872692
chr6_30895357_30897652,chr6,30895357,30897652,48.0910355301,12.0375416565,103.714138233,0.0406179357851,0.00193429332403,0.058545829604,66.2605458402,0.739559676268,274.29959916,0.00166295492251,0.00271635542397,0.243598608812
chr6_31067159_31069359,chr6,31067159,31069359,13.3254821972,11.4072919054,39.9256121826,0.0262309985917,0.00140861427891,0.0426349460686,20.7820332384,1.14587750084,77.53775854,0.0749248036669,0.00303432710421,0.272113823818
chr6_31076821_31079855,chr6,31076821,31079855,27.8861524187,11.4841459267,70.1822000879,0.00679696707104,0.000674515721991,0.020415767368,49.2721012463,1.25463923217,149.729439594,0.0994437905674,0.00304455700197,0.273031225437
chr6_31112312_31116950,chr6,31112312,31116950,13.904021316,14.0012943613,77.465703078,0.0485882032888,0.002221461992,0.0672376488298,40.8712055581,0.785745886108,188.572442861,0.00928438912932,0.00280957396799,0.251958305573
chr6_31122352_31128019,chr6,31122352,31128019,111.222519844,10.558825833,215.470606172,0.0140214350181,0.00095802184631,0.0289967312993,107.958820135,18.5105672982,646.568154131,0.457803058357,0.00539187521755,0.483535140613
chr6_31132201_31134252,chr6,31132201,31134252,15.8239232461,11.853037486,38.0875373288,0.0219437755959,0.00125608731495,0.0380183672223,27.9761174893,20.1780494563,92.6108450513,0.23515216972,0.00369805369996,0.331635811968
chr6_31147233_31150321,chr6,31147233,31150321,18.875670236,11.7314023553,58.1141425154,0.0257290891037,0.00139054275843,0.0420879699994,36.9298493641,20.3418374657,127.713296695,0.199735833645,0.00349758280537,0.313657888093
chr6_31158516_31161507,chr6,31158516,31161507,8.13676632651,9.83484189875,41.5324551959,0.183503824977,0.00687124846912,0.207974114909,33.0342528483,0.498032357597,109.073213106,0.0657738881308,0.00303100579363,0.271815973754
chr6_31175409_31177237,chr6,31175409,31177237,4.89786312536,9.36970771162,25.9519656215,0.0140148771175,0.00095768495207,0.0289865344214,14.769589947,19.9455556614,53.4295514501,0.271778306473,0.00391691611887,0.351263059675
chr6_31215854_31219117,chr6,31215854,31219117,48.4960447948,10.7488816784,89.6241345087,0.00645776252961,0.000660311866301,0.019985855056,32.9616594455,0.587128554251,166.738837515,0.0451563340627,0.00301064921588,0.269990426929
chr6_31317395_31319222,chr6,31317395,31319222,14.3244256703,10.2164741821,36.4115674042,0.0481426915836,0.00220589113435,0.0667663610643,40.172436355,1.78635949855,104.106979979,0.163142061057,0.00314234718062,0.281800899415
chr6_31397796_31401646,chr6,31397796,31401646,103.380417793,10.7937703851,178.086673158,0.00636850122507,0.00065724050848,0.0198928933581,97.3953149892,0.470235481297,506.191338752,0.0721906774412,0.00303100579363,0.271815973754
chr6_31595831_31595977,chr6,31595831,31595977,3.01426269736,18.8388696701,12.1944065385,0.554172743547,0.0188685474979,0.571099922107,1.73221380811,11.2364668543,6.17350863318,0.0548899697119,0.00303100579363,0.271815973754
chr6_31596148_31596312,chr6,31596148,31596312,1.01391631757,20.1329143825,13.1205828515,0.683117021536,0.0229665626013,0.695135760405,3.52852483848,8.02679565131,8.8111509477,0.814567073742,0.00926470297392,0.830844423226
chr6_31802947_31804790,chr6,31802947,31804790,2.17821872053,11.9340804139,18.7916494785,0.370128483226,0.0129938176039,0.393287730402,4.53534925749,19.1345035167,50.4351970641,0.861381534533,0.00971980242058,0.871657047045
chr6_32888344_32891581,chr6,32888344,32891581,7.81371604996,11.5152616542,41.2039138751,0.0328289440494,0.00165198983477,0.0500012661846,29.7458174256,0.636369443097,84.3802406617,0.0337356857382,0.0029998021339,0.269017677172
chr6_33058378_33060540,chr6,33058378,33060540,56.0495529211,10.436060359,103.551591302,0.00594018374858,0.000637465735202,0.0192943644316,41.6349480176,0.831493577783,228.329301694,0.0201245682185,0.0029624061684,0.265664064058
chr6_33248795_33250072,chr6,33248795,33250072,15.7972999847,12.1749902925,41.449686312,0.0217834801293,0.00125068760803,0.0378549326917,23.74481406,20.1457559401,122.72464639,0.242029135206,0.00374291674629,0.335659061495
chr6_34028738_34030309,chr6,34028738,34030309,9.87136612712,9.68560886257,22.9081611335,0.004901225365,0.000590994829374,0.0178878157451,21.1614694694,0.717787921331,55.2249701622,0.00682346495294,0.00280957396799,0.251958305573
chr6_34154499_34156724,chr6,34154499,34156724,4.06747967658,9.65097414221,31.6665341188,0.0860284315781,0.00355266295917,0.107529503237,30.8442279622,0.660529132363,75.8896813732,0.0203917755965,0.0029624061684,0.265664064058
chr6_34174354_34177342,chr6,34174354,34177342,33.4417144606,11.9829925174,75.3795962013,0.0247541390726,0.00135777469649,0.0410961693523,14.7434122117,19.9077458492,150.360415258,0.279434401031,0.00396880340095,0.355916231944
chr6_34316161_34318651,chr6,34316161,34318651,29.6356251607,10.5715830214,57.1339872073,0.000267840016671,0.000189242326455,0.00572785360982,49.3639049069,1.30511594193,152.793831023,0.101054172652,0.00304455700197,0.273031225437
chr6_34383653_34385286,chr6,34383653,34385286,7.98848646819,12.0619840322,29.469217334,0.0687382114562,0.00295172107934,0.0893406171663,9.69081606253,19.8366607105,53.8037626581,0.293678724141,0.00406560419094,0.364597179056
chr6_34412002_34413699,chr6,34412002,34413699,8.0845211135,12.9243991533,32.5458952573,1.6164765978e-05,4.80498512791e-05,0.00145433909663,3.0395624433,5.9725929537,72.6260603044,0.888429016319,0.00995577721284,0.892818906278
chr6_34474977_34481941,chr6,34474977,34481941,46.2217157236,11.673254573,161.095181741,0.047978573922,0.00219961893383,0.0665765185112,124.939716859,0.227957896129,457.611049072,0.147034741707,0.00310870823513,0.278784210122
chr6_34492822_34497624,chr6,34492822,34497624,12.7166823875,10.2431782422,70.1393011159,0.281816777266,0.0101198880244,0.30630165163,36.429842017,20.2556374379,177.04740649,0.218483609364,0.00360351691562,0.323157897427
chr6_34780043_34781590,chr6,34780043,34781590,17.991792375,11.2775399073,43.0549779654,0.017971050484,0.00110986046151,0.0335924756895,21.5965872751,0.305565502684,90.6566817921,0.12607759723,0.00308361724832,0.276534088717
chr6_34861748_34867845,chr6,34861748,34867845,35.3334513023,10.4661025495,120.74093931,0.0292780345279,0.00152076285259,0.046029380203,137.274257801,0.200838498224,335.619991203,0.156657908356,0.00313285091391,0.280949288709
chr6_34876744_34878918,chr6,34876744,34878918,28.5098374288,11.3005381903,69.5492180618,0.0391888785391,0.00188553227461,0.0570699644624,44.9834190532,20.4086154311,170.266771767,0.1850577712,0.00341164070724,0.305950731894
chr6_34910072_34911634,chr6,34910072,34911634,7.26587996126,11.6874265439,27.9382653277,0.0085976326427,0.000747442920132,0.0226230764988,21.6533128309,1.09981494557,61.1138995362,0.0737846040135,0.00303100579363,0.271815973754
chr6_34985842_34989026,chr6,34985842,34989026,23.7717099873,12.7371185094,74.0791402654,0.0283689834902,0.00148653279998,0.0449933290504,39.7843363003,20.3145204295,151.334314702,0.205702112353,0.00352678078992,0.316276318787
chr6_35131451_35135088,chr6,35131451,35135088,56.7397373681,11.4072528336,117.157071656,0.00235706645363,0.000444999504732,0.013468931963,91.8472622833,0.551488493172,390.445522349,0.0534119511466,0.00303100579363,0.271815973754
chr6_35176881_35179353,chr6,35176881,35179353,72.3735685607,11.0725245774,130.987810935,0.00869276034354,0.000749770184334,0.0226935164945,74.9303672376,1.66674788803,368.292108123,0.148822101589,0.00310870823513,0.278784210122
chr6_35252003_35254044,chr6,35252003,35254044,21.302571717,8.75794418763,58.9136059848,0.00731112510947,0.000695491643435,0.0210506518022,43.7258407005,0.632551715149,182.755267677,0.0346216659795,0.0029998021339,0.269017677172
chr6_35537880_35540286,chr6,35537880,35540286,34.0854651648,11.8154936297,87.395055692,0.0119951359925,0.000882993245355,0.0267258183863,54.0071468905,0.688653492487,258.812024047,0.0137282225171,0.00282327076068,0.253186613037
chr6_37387316_37391214,chr6,37387316,37391214,3.45137124204,7.52816800777,37.9545003966,0.00421174427071,0.000555204638552,0.0168045434269,30.0293416904,1.75458659685,98.6844279957,0.220691568334,0.00361467946539,0.324158937855
