gene_id	q1_FPKM	q2_FPKM	q3_FPKM	q4_FPKM	q1_FPKMr	q2_FPKMr	q3_FPKMr	q4_FPKMr
Zfp248	0.0826334	0.0796584	0.0587457	0.0857806	0.0826334	0.0796584	0.0587457	0.0857806
Zfp251	0.533804	0.429153	0.446159	0.456211	0.533804	0.429153	0.446159	0.456211
Zfp259	6.20118	5.8954	6.57631	6.06533	6.20118	5.8954	6.57631	6.06533
Zfp26	1.08618	0.816684	0.736659	0.904327	1.08618	0.816684	0.736659	0.904327
Zfp260	3.55862	3.54532	3.18043	3.48143	3.55862	3.54532	3.18043	3.48143
Zfp263	3.87066	3.98166	3.38397	3.68648	3.87066	3.98166	3.38397	3.68648
Zfp266	1.63594	1.65688	1.38471	1.75812	1.63594	1.65688	1.38471	1.75812
Zfp27	1.23141	1.00566	0.977229	1.14569	1.23141	1.00566	0.977229	1.14569
Zfp273	0.809388	0.835996	0.80319	0.797141	0.809388	0.835996	0.80319	0.797141
Zfp275	0.293753	0.394828	0.351114	0.439112	0.293753	0.394828	0.351114	0.439112
Zfp276	6.59783	6.00732	8.01303	7.39491	6.59783	6.00732	8.01303	7.39491
Zfp277	13.931	14.0545	13.0995	13.229	13.931	14.0545	13.0995	13.229
Zfp28	0.471061	0.43414	0.354205	0.219905	0.471061	0.43414	0.354205	0.219905
Zfp280b	2.1667	2.02619	2.52253	2.91155	2.1667	2.02619	2.52253	2.91155
Zfp280c	0.527399	0.528153	0.4024	0.418276	0.527399	0.528153	0.4024	0.418276
Zfp280d	1.9071	1.73669	1.56953	1.73414	1.9071	1.73669	1.56953	1.73414
Zfp281	0.948999	0.942714	0.846631	1.07595	0.948999	0.942714	0.846631	1.07595
Zfp282	2.9755	2.4782	2.37341	2.84665	2.9755	2.4782	2.37341	2.84665
Zfp286	0.118929	0.105289	0.0362353	0.0814015	0.118929	0.105289	0.0362353	0.0814015
Zfp287	0.2669	0.187862	0.152848	0.284167	0.2669	0.187862	0.152848	0.284167
Zfp292	3.42581	2.96955	3.23222	2.91143	3.42581	2.96955	3.23222	2.91143
Zfp295	1.90573	2.29246	2.82588	2.4773	1.90573	2.29246	2.82588	2.4773
Zfp296	0.197331	0.177883	0.21044	0.206289	0.197331	0.177883	0.21044	0.206289
Zfp3	1.7929	0.910754	1.17539	1.67582	1.7929	0.910754	1.17539	1.67582
Zfp30	0.119002	0.106525	0.116328	0.114033	0.119002	0.106525	0.116328	0.114033
Zfp300	0.208465	0.163417	0.205201	0.210001	0.208465	0.163417	0.205201	0.210001
Zfp316	0.2207	0.226477	0.227755	0.21489	0.2207	0.226477	0.227755	0.21489
Zfp317	2.41117	2.18793	2.56456	2.20896	2.41117	2.18793	2.56456	2.20896
Zfp318	1.17487	1.0026	1.10497	1.03793	1.17487	1.0026	1.10497	1.03793
Zfp319	2.63501	1.99078	2.2115	2.30284	2.63501	1.99078	2.2115	2.30284
Zfp322a	2.24754	1.71512	1.89072	1.95441	2.24754	1.71512	1.89072	1.95441
Zfp324	1.00823	0.794556	0.845204	0.977283	1.00823	0.794556	0.845204	0.977283
Zfp326	2.60474	2.34063	2.96753	2.93528	2.60474	2.34063	2.96753	2.93528
Zfp329	0.862846	0.575448	0.644074	0.859276	0.862846	0.575448	0.644074	0.859276
Zfp330	11.5309	12.5903	12.5261	11.129	11.5309	12.5903	12.5261	11.129
Zfp334	0.0640941	0.0977713	0.115666	0.113384	0.0640941	0.0977713	0.115666	0.113384
Zfp335	6.2491	6.03309	6.47778	6.21273	6.2491	6.03309	6.47778	6.21273
Zfp341	1.99415	1.38072	2.47955	2.32628	1.99415	1.38072	2.47955	2.32628
Zfp345	0.0856153	0.0707433	0.152166	0.145849	0.0856153	0.0707433	0.152166	0.145849
Zfp346	1.15062	1.49567	1.08484	0.961376	1.15062	1.49567	1.08484	0.961376
Zfp35	7.19386	7.5919	7.85984	6.63544	7.19386	7.5919	7.85984	6.63544
Zfp352	0.0462766	0.0191192	0.0123373	0	0.0462766	0.0191192	0.0123373	0
Zfp354a	0.466792	0.359988	0.285391	0.298196	0.466792	0.359988	0.285391	0.298196
Zfp354b	0.0207857	0.0257627	0	0.0199178	0.0207857	0.0257627	0	0.0199178
Zfp354c	0.115287	0.0990689	0.113103	0.163496	0.115287	0.0990689	0.113103	0.163496
Zfp358	6.07137	5.91501	5.00434	4.86522	6.07137	5.91501	5.00434	4.86522
Zfp36	100.532	128.296	166.177	145.717	100.532	128.296	166.177	145.717
Zfp362	5.1106	4.09065	3.29836	4.02847	5.1106	4.09065	3.29836	4.02847
Zfp365	0.0117478	0.0145605	0.0125276	0.0337713	0.0117478	0.0145605	0.0125276	0.0337713
Zfp366	0.102512	0.0693038	0.149069	0.089301	0.102512	0.0693038	0.149069	0.089301
Zfp367	1.20255	0.915835	1.01972	1.00655	1.20255	0.915835	1.01972	1.00655
Zfp369	0.250077	0.206637	0.228582	0.256751	0.250077	0.206637	0.228582	0.256751
Zfp36l1	17.0043	13.0459	17.6492	20.5605	17.0043	13.0459	17.6492	20.5605
Zfp36l2	32.1498	12.0357	13.5428	26.7026	32.1498	12.0357	13.5428	26.7026
Zfp36l3	0.00987981	0	0.0316072	0.0189346	0.00987981	0	0.0316072	0.0189346
Zfp37	2.17243	1.69014	3.13648	2.41287	2.17243	1.69014	3.13648	2.41287
Zfp382	0.035893	0.0395446	0.10207	0.0687892	0.035893	0.0395446	0.10207	0.0687892
Zfp383	0.16747	0.19536	0.1996	0.245436	0.16747	0.19536	0.1996	0.245436
Zfp384	19.3751	20.9678	21.7501	20.7944	19.3751	20.9678	21.7501	20.7944
Zfp385a	0.969252	0.668981	0.960648	1.00528	0.969252	0.668981	0.960648	1.00528
Zfp385b	1.59438	1.41997	2.60634	1.72906	1.59438	1.41997	2.60634	1.72906
Zfp385c	21.8788	18.1724	17.3026	20.4598	21.8788	18.1724	17.3026	20.4598
Zfp386	8.17089	6.56255	5.23099	6.36831	8.17089	6.56255	5.23099	6.36831
Zfp389	0	0	0	0.0311967	0	0	0	0.0311967
Zfp39	0.219589	0.229471	0.179067	0.303248	0.219589	0.229471	0.179067	0.303248
Zfp395	0.987764	0.855268	0.750573	0.90683	0.987764	0.855268	0.750573	0.90683
Zfp397	1.76247	1.48981	1.64872	1.71044	1.76247	1.48981	1.64872	1.71044
Zfp398	0.496132	0.423965	0.41496	0.356845	0.496132	0.423965	0.41496	0.356845
Zfp40	0.325612	0.416261	0.366878	0.35322	0.325612	0.416261	0.366878	0.35322
Zfp407	1.08178	1.05473	1.08106	1.07804	1.08178	1.05473	1.08106	1.07804
Zfp408	2.54483	2.03599	1.74455	2.41918	2.54483	2.03599	1.74455	2.41918
Zfp41	0.315011	0.266203	0.183228	0.205808	0.315011	0.266203	0.183228	0.205808
Zfp410	14.9663	13.2852	14.153	16.1201	14.9663	13.2852	14.153	16.1201
Zfp414	4.45812	3.74465	3.62218	4.62914	4.45812	3.74465	3.62218	4.62914
Zfp418	0.677032	0.756408	0.80333	0.694449	0.677032	0.756408	0.80333	0.694449
Zfp42	0	0	0	0	0	0	0	0
Zfp420	0.311812	0.301634	0.39739	0.378952	0.311812	0.301634	0.39739	0.378952
Zfp422	2.91011	2.82971	2.22031	2.39571	2.91011	2.82971	2.22031	2.39571
Zfp423	0.167058	0.0878412	0.0971702	0.145526	0.167058	0.0878412	0.0971702	0.145526
Zfp426	6.27778	5.29168	5.6198	5.54391	6.27778	5.29168	5.6198	5.54391
Zfp428	0.544308	0.388452	0.554096	0.426774	0.544308	0.388452	0.554096	0.426774
Zfp429	3.08507	2.59223	2.01283	2.76918	3.08507	2.59223	2.01283	2.76918
Zfp433	0.240171	0.198453	0.0698503	0.0836887	0.240171	0.198453	0.0698503	0.0836887
Zfp438	0.443595	0.294539	0.363229	0.493384	0.443595	0.294539	0.363229	0.493384
Zfp442	0.427348	0.368467	0.326929	0.356089	0.427348	0.368467	0.326929	0.356089
Zfp444	3.08332	2.32087	2.48546	2.28162	3.08332	2.32087	2.48546	2.28162
Zfp445	6.62782	6.67292	5.55742	6.5987	6.62782	6.67292	5.55742	6.5987
Zfp446	0.197012	0.276377	0.220816	0.193748	0.197012	0.276377	0.220816	0.193748
Zfp449	0.0404169	0.0389618	0.0430997	0.032274	0.0404169	0.0389618	0.0430997	0.032274
Zfp451	1.21582	1.15873	1.64276	1.4894	1.21582	1.15873	1.64276	1.4894
Zfp454	0.0770917	0.084935	0.0548073	0.0984982	0.0770917	0.084935	0.0548073	0.0984982
Zfp455	0.151841	0.156832	0.111321	0.200063	0.151841	0.156832	0.111321	0.200063
Zfp456	0.694229	0.538094	0.65514	0.635796	0.694229	0.538094	0.65514	0.635796
Zfp457	0.0248915	0.0514199	0.0796332	0.0954097	0.0248915	0.0514199	0.0796332	0.0954097
Zfp458	0.355186	0.143748	0.177787	0.236162	0.355186	0.143748	0.177787	0.236162
Zfp459	0.548272	0.446737	0.495343	0.554561	0.548272	0.446737	0.495343	0.554561
Zfp46	2.63158	2.4673	2.8177	2.55253	2.63158	2.4673	2.8177	2.55253
Zfp462	0.439605	0.326909	0.362685	0.359159	0.439605	0.326909	0.362685	0.359159
Zfp467	19.5988	14.2434	17.0083	17.1201	19.5988	14.2434	17.0083	17.1201
Zfp472	2.38765	2.31402	1.90369	2.35211	2.38765	2.31402	1.90369	2.35211
Zfp473	0.0462761	0.0546245	0.105745	0.0633475	0.0462761	0.0546245	0.105745	0.0633475
Zfp474	0	0	0	0	0	0	0	0
Zfp488	8.55938	6.58751	8.02452	8.20184	8.55938	6.58751	8.02452	8.20184
Zfp493	0.0387938	0.0705206	0.0910119	0.0817821	0.0387938	0.0705206	0.0910119	0.0817821
Zfp498	4.23582	4.01577	3.90822	4.17353	4.23582	4.01577	3.90822	4.17353
Zfp503	2.48817	2.15897	3.14725	2.45821	2.48817	2.15897	3.14725	2.45821
Zfp507	1.29589	1.10109	1.18224	1.24526	1.29589	1.10109	1.18224	1.24526
Zfp51	2.73396	2.67801	2.57622	2.93418	2.73396	2.67801	2.57622	2.93418
Zfp511	5.9699	5.2402	6.90433	6.40755	5.9699	5.2402	6.90433	6.40755
Zfp512	3.79417	2.44192	3.57824	4.06344	3.79417	2.44192	3.57824	4.06344
Zfp513	14.0266	13.5294	13.3398	12.9739	14.0266	13.5294	13.3398	12.9739
Zfp516	1.26375	1.05207	1.24602	1.3235	1.26375	1.05207	1.24602	1.3235
Zfp518a	2.35738	2.43703	2.1006	2.36548	2.35738	2.43703	2.1006	2.36548
Zfp518b	0.0468069	0.104135	0.0652741	0.148371	0.0468069	0.104135	0.0652741	0.148371
Zfp52	0.369918	0.352172	0.300144	0.369881	0.369918	0.352172	0.300144	0.369881
Zfp521	0.0600555	0.122402	0.0640411	0.0959107	0.0600555	0.122402	0.0640411	0.0959107
Zfp523	1.75566	2.12507	2.22642	1.79148	1.75566	2.12507	2.22642	1.79148
Zfp524	32.5074	23.5266	26.1699	25.4629	32.5074	23.5266	26.1699	25.4629
Zfp526	0.877157	1.11841	0.757983	0.883998	0.877157	1.11841	0.757983	0.883998
Zfp53	6.15154	3.86523	4.72348	5.70423	6.15154	3.86523	4.72348	5.70423
Zfp532	0.409417	0.353161	0.335838	0.556136	0.409417	0.353161	0.335838	0.556136
Zfp534	0.00888137	0	0.00947098	0	0.00888137	0	0.00947098	0
Zfp536	0.00565897	0	0	0.0704936	0.00565897	0	0	0.0704936
Zfp54	2.52083	2.4793	2.39435	2.60139	2.52083	2.4793	2.39435	2.60139
Zfp541	0	0	0	0	0	0	0	0
Zfp551	0.0558385	0.064595	0.059546	0.107015	0.0558385	0.064595	0.059546	0.107015
Zfp553	2.86155	2.53395	2.66618	2.52681	2.86155	2.53395	2.66618	2.52681
Zfp558	0.216119	0.15693	0.0838053	0.12551	0.216119	0.15693	0.0838053	0.12551
Zfp560	0.378572	0.45183	0.319594	0.352681	0.378572	0.45183	0.319594	0.352681
Zfp563	0.616646	0.445828	0.4192	0.579803	0.616646	0.445828	0.4192	0.579803
Zfp566	0.0959297	0.330284	0.255753	0.383027	0.0959297	0.330284	0.255753	0.383027
Zfp568	0.819528	0.787185	0.921269	0.768965	0.819528	0.787185	0.921269	0.768965
Zfp57	0.622925	0.512543	0.807467	0.891772	0.622925	0.512543	0.807467	0.891772
Zfp572	0	0	0	0	0	0	0	0
Zfp574	3.44294	2.67499	3.14485	3.12078	3.44294	2.67499	3.14485	3.12078
Zfp575	0.150107	0.170544	0.150068	0.179798	0.150107	0.170544	0.150068	0.179798
Zfp579	5.35579	4.19417	4.58212	4.63065	5.35579	4.19417	4.58212	4.63065
Zfp58	1.11539	1.18627	1.10701	1.04765	1.11539	1.18627	1.10701	1.04765
Zfp580	0.47653	0.765687	0.423503	0.659627	0.47653	0.765687	0.423503	0.659627
Zfp583	0.046469	0.0230382	0.0693756	0.0801514	0.046469	0.0230382	0.0693756	0.0801514
Zfp59	1.02062	1.22118	0.954091	1.0288	1.02062	1.22118	0.954091	1.0288
Zfp592	5.59667	6.01223	6.14719	6.17401	5.59667	6.01223	6.14719	6.17401
Zfp593	1.45024	1.64218	1.58951	1.3125	1.45024	1.64218	1.58951	1.3125
Zfp595	0.732494	0.791068	0.698892	0.898923	0.732494	0.791068	0.698892	0.898923
Zfp597	1.18038	1.71496	1.31019	1.54312	1.18038	1.71496	1.31019	1.54312
Zfp598	17.6966	19.1011	19.1101	17.4236	17.6966	19.1011	19.1101	17.4236
Zfp599	0.0777019	0.180938	0.173252	0.101532	0.0777019	0.180938	0.173252	0.101532
Zfp60	1.15809	1.02142	1.05457	1.20323	1.15809	1.02142	1.05457	1.20323
Zfp600	0	0	0	0	0	0	0	0
Zfp605	0.660758	0.479394	0.412461	0.586834	0.660758	0.479394	0.412461	0.586834
Zfp606	0.991119	0.978901	1.02253	1.00353	0.991119	0.978901	1.02253	1.00353
Zfp607	0.590261	0.487724	0.452892	0.462144	0.590261	0.487724	0.452892	0.462144
Zfp608	1.03574	1.2554	1.54713	1.45588	1.03574	1.2554	1.54713	1.45588
Zfp609	1.28137	1.16205	1.37852	1.35306	1.28137	1.16205	1.37852	1.35306
Zfp61	0.499735	0.587278	0.485545	0.766193	0.499735	0.587278	0.485545	0.766193
Zfp612	0.217913	0.343364	0.345862	0.189386	0.217913	0.343364	0.345862	0.189386
Zfp616	0	0	0	0	0	0	0	0
Zfp617	7.58138	7.41122	6.56765	6.89074	7.58138	7.41122	6.56765	6.89074
Zfp618	0.00893468	0.0147653	0	0	0.00893468	0.0147653	0	0
Zfp619	0.648982	0.35863	0.401126	0.606025	0.648982	0.35863	0.401126	0.606025
Zfp62	4.75738	4.01019	4.65721	4.66896	4.75738	4.01019	4.65721	4.66896
Zfp622	38.6925	30.3217	34.5325	31.1006	38.6925	30.3217	34.5325	31.1006
Zfp623	5.84039	7.13542	7.89641	5.1568	5.84039	7.13542	7.89641	5.1568
Zfp628	5.0191	4.47898	4.32004	4.51403	5.0191	4.47898	4.32004	4.51403
Zfp629	1.3814	1.43425	1.18533	0.968642	1.3814	1.43425	1.18533	0.968642
Zfp637	14.1312	13.1041	12.6343	14.204	14.1312	13.1041	12.6343	14.204
Zfp639	6.53591	6.75877	7.0533	5.79322	6.53591	6.75877	7.0533	5.79322
Zfp64	2.57716	2.27608	2.30017	2.60375	2.57716	2.27608	2.30017	2.60375
Zfp641	0.164695	0.124745	0.124403	0.151241	0.164695	0.124745	0.124403	0.151241
Zfp644	1.02425	1.01486	0.703467	0.794316	1.02425	1.01486	0.703467	0.794316
Zfp646	3.91507	3.72144	4.18736	4.8351	3.91507	3.72144	4.18736	4.8351
Zfp647	0.153979	0.234902	0.0884172	0.238361	0.153979	0.234902	0.0884172	0.238361
Zfp648	0	0	0	0	0	0	0	0
Zfp651	0.278799	0.358344	0.408789	0.512039	0.278799	0.358344	0.408789	0.512039
Zfp652	1.90522	1.98982	1.63981	1.94615	1.90522	1.98982	1.63981	1.94615
Zfp653	1.59975	1.62136	1.82593	1.90423	1.59975	1.62136	1.82593	1.90423
Zfp654	1.95036	2.22669	2.80102	2.00955	1.95036	2.22669	2.80102	2.00955
Zfp655	11.6548	11.8616	12.0888	10.4333	11.6548	11.8616	12.0888	10.4333
Zfp658	0.397113	0.668641	0.551316	0.452326	0.397113	0.668641	0.551316	0.452326
Zfp661	0.445231	0.398908	0.593314	0.451093	0.445231	0.398908	0.593314	0.451093
Zfp663	0	0.0126611	0	0.0146829	0	0.0126611	0	0.0146829
Zfp664	6.94408	7.30676	7.36567	7.45486	6.94408	7.30676	7.36567	7.45486
Zfp667	0.0892615	0.11347	0.109831	0.0921127	0.0892615	0.11347	0.109831	0.0921127
Zfp668	1.37828	1.20548	1.20396	1.39799	1.37828	1.20548	1.20396	1.39799
Zfp672	7.98881	7.99959	9.08886	6.75855	7.98881	7.99959	9.08886	6.75855
Zfp677	0.580113	0.406715	0.384297	0.547466	0.580113	0.406715	0.384297	0.547466
Zfp68	4.45906	4.68221	4.66299	3.87303	4.45906	4.68221	4.66299	3.87303
Zfp687	6.24766	6.10858	4.87347	5.35297	6.24766	6.10858	4.87347	5.35297
Zfp688	12.7041	10.4982	9.74007	11.0806	12.7041	10.4982	9.74007	11.0806
Zfp689	0.703636	0.731071	0.616618	0.867843	0.703636	0.731071	0.616618	0.867843
Zfp69	0.716162	0.773845	0.834209	0.865746	0.716162	0.773845	0.834209	0.865746
Zfp691	1.11716	1.26478	1.37056	1.09766	1.11716	1.26478	1.37056	1.09766
Zfp692	2.65699	2.41941	3.09067	3.52158	2.65699	2.41941	3.09067	3.52158
Zfp697	0.067202	0.0713924	0.035831	0.0643946	0.067202	0.0713924	0.035831	0.0643946
Zfp7	3.74288	4.9977	5.66356	4.08746	3.74288	4.9977	5.66356	4.08746
Zfp703	22.8349	34.3658	20.6796	20.2748	22.8349	34.3658	20.6796	20.2748
Zfp704	0.275847	0.4068	0.277396	0.277703	0.275847	0.4068	0.277396	0.277703
Zfp706	46.2867	41.6309	49.9916	43.1727	46.2867	41.6309	49.9916	43.1727
Zfp707	7.46838	6.02485	5.90246	6.66166	7.46838	6.02485	5.90246	6.66166
Zfp708	0.747455	0.625421	1.12721	0.75874	0.747455	0.625421	1.12721	0.75874
Zfp709	0.536603	0.516414	0.329868	0.465795	0.536603	0.516414	0.329868	0.465795
Zfp71-rs1	2.21836	1.95345	2.14257	2.35042	2.21836	1.95345	2.14257	2.35042
Zfp710	14.2605	10.3833	12.1088	16.1017	14.2605	10.3833	12.1088	16.1017
Zfp711	0.225031	0.266989	0.239967	0.22116	0.225031	0.266989	0.239967	0.22116
Zfp712	0.290782	0.339509	0.269638	0.230178	0.290782	0.339509	0.269638	0.230178
Zfp715	2.79518	3.267	2.68773	2.24919	2.79518	3.267	2.68773	2.24919
Zfp719	1.22298	1.03928	1.1186	1.18619	1.22298	1.03928	1.1186	1.18619
Zfp72	0.0333887	0.110359	0.0356064	0.111984	0.0333887	0.110359	0.0356064	0.111984
Zfp735	0	0	0	0	0	0	0	0
Zfp738	0.786201	0.741118	0.602219	0.689695	0.786201	0.741118	0.602219	0.689695
Zfp74	0.20364	0.23557	0.289542	0.344737	0.20364	0.23557	0.289542	0.344737
Zfp740	11.0567	9.78214	8.1887	9.64519	11.0567	9.78214	8.1887	9.64519
Zfp746	5.85636	5.28412	5.68539	5.92279	5.85636	5.28412	5.68539	5.92279
Zfp747	10.4609	12.807	9.40532	11.4035	10.4609	12.807	9.40532	11.4035
Zfp748	1.49855	1.74629	1.43311	1.53814	1.49855	1.74629	1.43311	1.53814
Zfp750	0	0	0.00835273	0.00750564	0	0	0.00835273	0.00750564
Zfp758	1.2288	1.43426	1.33786	1.13631	1.2288	1.43426	1.33786	1.13631
Zfp759	0.965841	0.336025	1.09965	0.967254	0.965841	0.336025	1.09965	0.967254
Zfp760	1.22452	0.903742	1.19804	1.2702	1.22452	0.903742	1.19804	1.2702
Zfp763	0.61363	0.27825	0.311221	0.365708	0.61363	0.27825	0.311221	0.365708
Zfp764	3.67393	3.33911	3.17741	3.24063	3.67393	3.33911	3.17741	3.24063
Zfp768	15.4108	13.3596	12.2603	13.1266	15.4108	13.3596	12.2603	13.1266
Zfp770	0.299127	0.416784	0.281454	0.297872	0.299127	0.416784	0.281454	0.297872
Zfp771	7.39325	6.9137	5.83308	5.68572	7.39325	6.9137	5.83308	5.68572
Zfp772	1.01026	0.727555	0.820356	0.968078	1.01026	0.727555	0.820356	0.968078
Zfp773	5.04575	1.743	4.07603	5.57081	5.04575	1.743	4.07603	5.57081
Zfp775	0.797847	0.40569	0.850804	1.1703	0.797847	0.40569	0.850804	1.1703
Zfp777	4.24151	3.97155	4.81122	3.5936	4.24151	3.97155	4.81122	3.5936
Zfp78	0.162333	0.164472	0.217846	0.170617	0.162333	0.164472	0.217846	0.170617
Zfp780b	1.16646	0.960109	0.827654	1.14352	1.16646	0.960109	0.827654	1.14352
Zfp781	0.0677896	0.0712897	0.0131435	0.0354317	0.0677896	0.0712897	0.0131435	0.0354317
Zfp783	0.0863929	0.144815	0.0542596	0.124601	0.0863929	0.144815	0.0542596	0.124601
Zfp784	6.3474	4.13109	4.88718	5.17828	6.3474	4.13109	4.88718	5.17828
Zfp786	0.0544041	0.0899072	0.125701	0.0695096	0.0544041	0.0899072	0.125701	0.0695096
Zfp787	15.5396	14.9632	13.7722	12.1334	15.5396	14.9632	13.7722	12.1334
Zfp788	1.7984	1.09551	1.23885	1.42139	1.7984	1.09551	1.23885	1.42139
Zfp790	1.70451	2.33093	2.23876	2.22214	1.70451	2.33093	2.23876	2.22214
Zfp791	0.290769	0.314189	0.488965	0.396511	0.290769	0.314189	0.488965	0.396511
Zfp799	0.795528	0.589162	0.502714	0.728418	0.795528	0.589162	0.502714	0.728418
Zfp800	1.2835	1.44957	1.14172	1.3844	1.2835	1.44957	1.14172	1.3844
Zfp804a	0	0.00988745	0	0	0	0.00988745	0	0
Zfp804b	0	0	0	0	0	0	0	0
Zfp808	0.0245394	0.0608299	0.0785053	0.0313528	0.0245394	0.0608299	0.0785053	0.0313528
Zfp809	4.70401	4.23378	5.26084	5.54609	4.70401	4.23378	5.26084	5.54609
Zfp81	0.301971	0.259116	0.198167	0.422917	0.301971	0.259116	0.198167	0.422917
Zfp810	1.29454	1.19283	0.995612	1.15026	1.29454	1.19283	0.995612	1.15026
Zfp811	0.0599422	0.0396243	0.0127845	0.0574398	0.0599422	0.0396243	0.0127845	0.0574398
Zfp819	0.0107785	0.0267188	0.0459767	0.020657	0.0107785	0.0267188	0.0459767	0.020657
Zfp82	0.306019	0.25079	0.295868	0.302402	0.306019	0.25079	0.295868	0.302402
Zfp820	0.306859	0.38878	0.269054	0.261371	0.306859	0.38878	0.269054	0.261371
Zfp821	5.02853	4.73914	6.23442	5.26725	5.02853	4.73914	6.23442	5.26725
Zfp825	6.21323	5.4509	4.32413	4.96816	6.21323	5.4509	4.32413	4.96816
Zfp827	3.0472	2.52313	2.76904	3.07713	3.0472	2.52313	2.76904	3.07713
Zfp828	2.27501	2.3136	2.15942	1.98834	2.27501	2.3136	2.15942	1.98834
Zfp830	3.32202	3.27601	3.37739	3.80658	3.32202	3.27601	3.37739	3.80658
Zfp831	0.0297625	0.0471343	0.0185135	0.0308954	0.0297625	0.0471343	0.0185135	0.0308954
Zfp839	1.88893	1.31138	1.22542	1.46821	1.88893	1.31138	1.22542	1.46821
Zfp84	2.25254	2.20774	2.24989	2.39458	2.25254	2.20774	2.24989	2.39458
Zfp846	1.36221	1.12558	1.03476	1.09969	1.36221	1.12558	1.03476	1.09969
Zfp85-rs1	0.921644	0.615102	0.693029	0.690683	0.921644	0.615102	0.693029	0.690683
Zfp862	0.330351	0.406114	0.459679	0.513669	0.330351	0.406114	0.459679	0.513669
Zfp865	3.602	3.40594	3.6044	3.23887	3.602	3.40594	3.6044	3.23887
Zfp866	1.6915	1.63472	1.7033	1.84652	1.6915	1.63472	1.7033	1.84652
Zfp867	0.808817	0.717364	0.530165	0.753705	0.808817	0.717364	0.530165	0.753705
Zfp868	3.38354	2.86554	3.39887	3.4272	3.38354	2.86554	3.39887	3.4272
Zfp869	7.71022	6.4082	6.90467	7.97325	7.71022	6.4082	6.90467	7.97325
Zfp87	2.96445	2.77139	2.61411	2.81335	2.96445	2.77139	2.61411	2.81335
Zfp870	1.04737	0.830643	0.972283	1.12906	1.04737	0.830643	0.972283	1.12906
Zfp871	2.94809	3.46905	2.53071	2.83776	2.94809	3.46905	2.53071	2.83776
Zfp872	0	0.0071364	0.00920995	0.0165519	0	0.0071364	0.00920995	0.0165519
Zfp873	1.14676	0.853747	0.690152	1.06624	1.14676	0.853747	0.690152	1.06624
Zfp874a	0.964382	0.621937	0.593629	0.864002	0.964382	0.621937	0.593629	0.864002
Zfp874b	0.914063	0.622964	0.48381	0.837524	0.914063	0.622964	0.48381	0.837524
Zfp879	0.0215962	0	0	0.0310417	0.0215962	0	0	0.0310417
Zfp882	0.31909	0.176975	0.228399	0.322514	0.31909	0.176975	0.228399	0.322514
Zfp9	0.448326	0.449824	0.457594	0.306857	0.448326	0.449824	0.457594	0.306857
Zfp90	0.676376	0.785679	0.794455	1.03326	0.676376	0.785679	0.794455	1.03326
Zfp91	12.157	12.6956	11.4167	10.2064	12.157	12.6956	11.4167	10.2064
Zfp92	0.0772897	0.131273	0.0595249	0.152236	0.0772897	0.131273	0.0595249	0.152236
Zfp93	0.907261	0.719908	0.883022	0.738273	0.907261	0.719908	0.883022	0.738273
Zfp930	1.347	1.35956	0.754575	0.963976	1.347	1.35956	0.754575	0.963976
Zfp931	0.15106	0.149788	0.22553	0.246085	0.15106	0.149788	0.22553	0.246085
Zfp932	4.14615	4.08806	3.01094	3.15652	4.14615	4.08806	3.01094	3.15652
Zfp933	1.31312	1.1288	1.00468	1.21313	1.31312	1.1288	1.00468	1.21313
Zfp934	0.0626506	0.116223	0.0499809	0.0480312	0.0626506	0.116223	0.0499809	0.0480312
Zfp935	2.66562	2.18643	1.74571	1.6591	2.66562	2.18643	1.74571	1.6591
Zfp936	0.00821648	0.0135784	0	0.00787335	0.00821648	0.0135784	0	0.00787335
Zfp937	4.26508	3.59443	3.16441	3.61467	4.26508	3.59443	3.16441	3.61467
Zfp938	1.10706	1.28068	0.902796	1.1607	1.10706	1.28068	0.902796	1.1607
Zfp939	5.15821	4.05192	4.61492	4.55774	5.15821	4.05192	4.61492	4.55774
Zfp94	0.147694	0.268507	0.12601	0.150963	0.147694	0.268507	0.12601	0.150963
Zfp940	0.120867	0.122918	0.0694027	0.178184	0.120867	0.122918	0.0694027	0.178184
Zfp941	0.0449777	0.0477827	0.0342594	0.049256	0.0449777	0.0477827	0.0342594	0.049256
Zfp942	3.8756	3.41371	2.78555	2.87443	3.8756	3.41371	2.78555	2.87443
Zfp943	3.70659	3.78566	3.32065	3.67802	3.70659	3.78566	3.32065	3.67802
Zfp944	3.81009	3.71234	3.18747	3.35042	3.81009	3.71234	3.18747	3.35042
Zfp945	0.772961	0.796416	0.464447	0.690435	0.772961	0.796416	0.464447	0.690435
Zfp946	7.28193	6.4882	5.75384	5.65793	7.28193	6.4882	5.75384	5.65793
Zfp947	1.37666	1.03339	1.09588	1.00332	1.37666	1.03339	1.09588	1.00332
Zfp948	3.4512	4.39673	3.68033	3.94564	3.4512	4.39673	3.68033	3.94564
Zfp949	3.1911	2.15278	2.74432	2.75695	3.1911	2.15278	2.74432	2.75695
Zfp951	0.582047	0.488227	0.253917	0.566191	0.582047	0.488227	0.253917	0.566191
Zfp952	2.30897	2.0692	1.78332	2.1556	2.30897	2.0692	1.78332	2.1556
Zfp953	1.159	0.744844	0.79534	0.879212	1.159	0.744844	0.79534	0.879212
Zfp954	13.449	12.9902	14.356	14.5546	13.449	12.9902	14.356	14.5546
